GeographyCode,DC3401NI0001,DC3401NI0002,DC3401NI0003,DC3401NI0004,DC3401NI0005,DC3401NI0006,DC3401NI0007,DC3401NI0008,DC3401NI0009,DC3401NI0010,DC3401NI0011,DC3401NI0012,DC3401NI0013,DC3401NI0014,DC3401NI0015,DC3401NI0016,DC3401NI0017,DC3401NI0018,DC3401NI0019,DC3401NI0020,DC3401NI0021,DC3401NI0022,DC3401NI0023,DC3401NI0024,DC3401NI0025,DC3401NI0026,DC3401NI0027,DC3401NI0028,DC3401NI0029,DC3401NI0030,DC3401NI0031,DC3401NI0032,DC3401NI0033,DC3401NI0034,DC3401NI0035,DC3401NI0036,DC3401NI0037,DC3401NI0038,DC3401NI0039,DC3401NI0040,DC3401NI0041,DC3401NI0042,DC3401NI0043,DC3401NI0044,DC3401NI0045,DC3401NI0046,DC3401NI0047,DC3401NI0048,DC3401NI0049,DC3401NI0050,DC3401NI0051,DC3401NI0052
95PP18W1,3117,2598,102,417,156,125,8,23,49,36,6,7,43,31,6,6,286,218,26,42,69,49,11,9,113,74,15,24,290,217,26,47,208,157,16,35,33,22,7,4,173,143,7,23,127,97,8,22,2268,1920,49,299
95PP19W1,2502,1800,323,379,98,63,14,21,53,31,8,14,37,22,9,6,277,180,51,46,63,25,17,21,155,78,36,41,266,164,51,51,205,131,38,36,45,29,6,10,156,103,27,26,109,76,12,21,1721,1309,177,235
95PP20W1,3103,1847,360,896,183,125,28,30,53,27,13,13,39,15,12,12,328,171,98,59,55,25,16,14,193,68,64,61,302,159,73,70,257,143,63,51,48,19,21,8,218,133,41,44,155,94,27,34,2095,1257,158,680
95PP21W1,2167,1762,147,258,93,72,12,9,32,18,10,4,21,15,1,5,183,135,28,20,33,19,6,8,103,70,19,14,173,134,20,19,133,100,21,12,23,13,6,4,121,94,15,12,89,72,7,10,1590,1329,68,193
95PP22W1,2442,1825,268,349,139,112,18,9,40,26,10,4,43,28,10,5,277,182,60,35,72,34,24,14,140,73,44,23,225,161,34,30,210,132,45,33,37,17,13,7,180,136,21,23,107,75,18,14,1654,1267,131,256
95PP23W1,2515,2131,113,271,133,114,4,15,37,31,1,5,48,46,0,2,225,182,12,31,69,57,6,6,101,70,10,21,223,186,11,26,184,151,10,23,40,28,4,8,157,135,5,17,98,80,5,13,1785,1522,71,192
95QQ01W1,1483,821,328,334,121,71,29,21,37,20,9,8,29,12,7,10,219,110,65,44,40,14,9,17,101,37,33,31,194,93,64,37,180,81,50,49,32,10,12,10,137,71,37,29,97,49,29,19,872,498,175,199
95QQ02W1,2582,2281,49,252,137,115,3,19,38,35,1,2,22,17,1,4,221,179,9,33,39,30,2,7,82,65,1,16,229,193,8,28,199,175,7,17,30,24,3,3,172,139,11,22,126,110,6,10,1842,1650,23,169
95QQ03W1,1096,590,322,184,63,41,16,6,22,14,6,2,34,17,7,10,146,83,43,20,43,14,15,14,68,22,34,12,150,85,40,25,128,55,49,24,24,15,5,4,103,57,35,11,69,37,17,15,663,358,193,112
95QQ04W1,1635,1052,370,213,101,70,23,8,30,14,10,6,32,12,11,9,201,96,75,30,54,23,19,12,97,43,40,14,208,98,78,32,197,93,72,32,31,15,7,9,122,76,31,15,113,58,32,23,1013,713,187,113
95QQ05W1,2872,2585,35,252,181,160,3,18,37,32,1,4,27,22,2,3,283,239,12,32,37,31,3,3,92,76,5,11,258,218,7,33,212,179,6,27,23,21,1,1,208,183,6,19,145,119,2,24,1988,1818,14,156
95QQ06W1,2005,1479,179,347,95,71,5,19,34,28,2,4,26,8,7,11,219,146,30,43,42,19,10,13,110,52,22,36,198,128,30,40,170,103,37,30,33,13,5,15,113,85,10,18,113,77,13,23,1386,1065,99,222
95QQ07W1,1775,1019,328,428,142,62,48,32,48,18,22,8,23,10,9,4,255,103,98,54,34,13,11,10,126,39,42,45,264,111,94,59,219,102,63,54,34,10,18,6,171,89,53,29,137,71,35,31,1031,666,118,247
95QQ08W1,1455,928,341,186,106,61,30,15,37,27,8,2,39,21,11,7,275,152,92,31,55,27,18,10,109,46,43,20,239,131,83,25,194,103,58,33,39,15,19,5,160,86,57,17,109,65,33,11,806,565,140,101
95QQ09W1,1846,1472,153,221,142,106,24,12,51,39,9,3,29,19,8,2,261,169,52,40,36,18,13,5,91,51,24,16,218,150,39,29,181,118,37,26,37,26,4,7,180,126,34,20,116,93,14,9,1119,949,40,130
95QQ10W1,1851,1486,75,290,87,65,12,10,31,20,8,3,17,13,1,3,150,103,19,28,39,27,4,8,68,45,6,17,157,112,15,30,123,88,10,25,19,10,2,7,104,86,9,9,94,72,6,16,1354,1110,39,205
95QQ11W1,2027,1821,49,157,102,91,4,7,23,18,3,2,22,20,2,0,209,176,15,18,33,29,2,2,78,58,7,13,198,175,10,13,155,140,7,8,30,28,1,1,154,137,4,13,107,93,7,7,1392,1259,24,109
95QQ12W1,1697,1231,104,362,92,69,6,17,29,20,0,9,14,9,2,3,194,120,22,52,25,10,1,14,80,37,8,35,181,115,23,43,168,105,14,49,29,20,3,6,121,86,7,28,81,56,8,17,1169,873,67,229
95QQ13W1,2568,2139,107,322,152,129,6,17,35,29,2,4,32,22,6,4,250,188,20,42,41,32,6,3,112,70,16,26,238,181,18,39,200,161,9,30,23,12,3,8,192,159,8,25,146,119,9,18,1782,1494,60,228
95QQ14S1,3660,2967,27,666,108,92,1,15,23,18,1,4,31,21,2,8,224,170,7,47,51,36,2,13,117,77,4,36,234,182,6,46,272,217,1,54,31,25,1,5,144,114,3,27,144,114,2,28,2840,2316,17,507
95QQ14S2,1770,1552,43,175,92,72,5,15,20,14,2,4,16,12,2,2,162,118,14,30,27,18,4,5,58,40,7,11,174,134,15,25,130,101,9,20,14,10,1,3,110,83,7,20,72,63,2,7,1265,1146,16,103
95QQ15W1,1592,1166,78,348,105,85,2,18,43,29,6,8,17,13,0,4,195,139,21,35,21,13,2,6,89,54,9,26,186,132,17,37,182,129,15,38,30,21,5,4,147,107,12,28,83,65,4,14,1004,739,37,228
95RR01S1,2491,1850,197,444,98,74,9,15,33,17,8,8,28,17,5,6,183,117,31,35,41,25,7,9,110,53,23,34,174,105,29,40,166,106,33,27,18,8,4,6,127,86,16,25,118,88,16,14,1873,1427,117,329
95RR01S2,1876,1557,93,226,93,82,5,6,23,17,3,3,20,12,2,6,163,124,21,18,31,20,4,7,67,45,5,17,164,129,16,19,131,106,9,16,16,7,3,6,102,84,6,12,81,66,2,13,1365,1147,54,164
95RR02W1,1751,1261,247,243,104,78,17,9,21,17,3,1,41,23,14,4,216,146,53,17,43,27,11,5,94,53,28,13,196,131,46,19,178,121,39,18,20,12,5,3,134,96,30,8,87,65,16,6,1149,850,118,181
95RR03W1,1422,682,446,294,85,45,27,13,24,12,7,5,24,8,11,5,224,95,89,40,36,6,23,7,146,45,73,28,196,81,79,36,180,82,66,32,46,15,23,8,121,54,50,17,79,35,22,22,852,440,220,192
95RR04W1,2022,1428,197,397,75,55,9,11,27,17,5,5,32,18,8,6,233,162,41,30,41,30,6,5,125,68,23,34,216,143,33,40,172,115,28,29,46,26,10,10,119,91,17,11,102,67,11,24,1395,1008,104,283
95RR05S1,1275,1083,26,166,75,68,1,6,12,10,0,2,11,6,2,3,140,124,3,13,19,13,3,3,71,56,4,11,131,112,3,16,92,76,1,15,19,17,0,2,112,98,2,12,72,59,1,12,877,742,16,119
95RR05S2,1194,524,429,241,53,28,23,2,10,3,6,1,36,11,18,7,151,53,75,23,44,10,24,10,107,33,52,22,125,41,68,16,115,36,64,15,29,13,14,2,90,41,41,8,82,39,29,14,778,359,243,176
95RR06W1,2206,1801,100,305,85,72,3,10,22,13,4,5,35,25,0,10,205,154,16,35,57,40,6,11,109,70,12,27,210,156,16,38,131,100,7,24,26,20,1,5,130,99,12,19,111,78,12,21,1585,1342,52,191
95RR07W1,2449,2057,78,314,132,110,6,16,36,30,3,3,37,29,2,6,226,178,14,34,46,36,1,9,120,88,9,23,233,191,14,28,171,140,10,21,25,16,2,7,153,124,8,21,105,81,8,16,1734,1484,37,213
95RR08W1,2106,1851,49,206,75,65,2,8,25,23,1,1,19,14,0,5,217,180,13,24,36,31,0,5,81,66,6,9,195,164,12,19,174,144,11,19,26,16,2,8,128,106,11,11,90,74,5,11,1521,1350,23,148
95RR09S1,2146,1672,229,245,81,57,16,8,25,14,7,4,30,21,8,1,253,169,58,26,33,23,7,3,130,77,35,18,219,148,49,22,178,109,41,28,40,23,12,5,154,105,27,22,89,71,13,5,1493,1214,113,166
95RR09S2,1525,1054,44,427,43,34,2,7,12,8,2,2,14,11,0,3,69,42,3,24,29,23,2,4,84,41,3,40,79,53,3,23,79,42,1,36,14,7,0,7,47,30,1,16,73,52,3,18,1198,842,32,324
95RR10W1,1338,581,448,309,67,37,18,12,25,11,10,4,16,8,8,0,193,82,83,28,21,8,10,3,133,48,64,21,174,73,72,29,154,61,61,32,29,11,11,7,103,57,31,15,77,31,31,15,844,365,254,225
95RR11W1,1803,1475,107,221,83,71,5,7,29,23,3,3,24,22,1,1,204,157,25,22,31,25,2,4,91,53,17,21,189,140,27,22,152,112,14,26,22,13,5,4,110,88,8,14,93,74,10,9,1258,1046,54,158
95RR12W1,1452,1086,168,198,116,95,12,9,32,25,4,3,17,10,3,4,201,151,30,20,28,16,7,5,87,53,20,14,178,124,32,22,123,83,18,22,15,8,4,3,123,90,18,15,102,77,14,11,932,707,93,132
95RR13W1,1367,814,216,337,105,70,17,18,39,22,12,5,24,6,9,9,225,119,68,38,28,9,6,13,87,23,27,37,188,102,50,36,146,69,45,32,35,9,14,12,120,68,22,30,76,43,19,14,830,526,86,218
95RR14W1,1969,1639,120,210,80,64,8,8,20,17,1,2,20,15,3,2,175,146,17,12,40,30,7,3,72,43,11,18,158,125,17,16,118,86,18,14,25,19,3,3,108,89,7,12,97,84,6,7,1438,1230,62,146
95RR15W1,2458,1979,103,376,77,63,4,10,36,27,1,8,30,17,3,10,200,155,19,26,41,29,3,9,110,74,11,25,182,144,15,23,202,159,15,28,28,22,1,5,126,96,11,19,108,85,4,19,1797,1465,58,274
95SS01S1,1920,1730,35,155,104,97,1,6,23,21,1,1,29,24,3,2,186,166,8,12,39,32,3,4,56,41,8,7,160,140,7,13,116,106,4,6,21,20,1,0,128,118,6,4,92,84,1,7,1376,1242,17,117
95SS01S2,2830,2484,71,275,93,83,4,6,20,16,1,3,28,23,0,5,202,164,12,26,43,31,4,8,86,67,5,14,188,150,9,29,186,153,7,26,20,16,1,3,105,89,1,15,130,114,6,10,2161,1918,46,197
95SS02S1,2205,1652,357,196,134,114,11,9,22,18,4,0,24,14,6,4,191,144,26,21,43,22,15,6,87,47,31,9,188,144,26,18,158,117,27,14,21,15,3,3,154,126,15,13,114,88,17,9,1546,1148,260,138
95SS02S2,2013,1982,0,31,90,89,0,1,16,15,0,1,10,10,0,0,94,90,0,4,19,19,0,0,40,40,0,0,131,127,0,4,123,123,0,0,9,9,0,0,97,95,0,2,85,85,0,0,1557,1533,0,24
95SS03S1,1580,1408,8,164,90,78,1,11,27,25,0,2,18,14,1,3,146,124,1,21,29,20,3,6,50,41,2,7,125,105,2,18,97,79,0,18,13,11,0,2,87,80,0,7,84,74,1,9,1131,1022,1,108
95SS03S2,1790,1673,22,95,99,93,2,4,17,16,0,1,16,15,0,1,158,147,4,7,21,21,0,0,50,42,1,7,142,132,4,6,124,114,2,8,17,13,0,4,142,133,2,7,86,79,2,5,1282,1199,14,69
95SS04S1,2315,1389,762,164,97,54,40,3,32,9,21,2,58,13,40,5,274,87,167,20,99,27,65,7,162,60,95,7,265,102,141,22,231,117,92,22,45,8,36,1,154,58,83,13,150,77,58,15,1542,1029,405,108
95SS04S2,1885,1414,293,178,55,45,9,1,13,5,7,1,18,10,7,1,147,80,56,11,37,18,17,2,91,44,35,12,151,84,53,14,150,87,46,17,16,6,7,3,90,64,22,4,85,66,15,4,1395,1095,161,139
95SS04S3,3352,2751,202,399,108,85,9,14,34,29,3,2,32,20,5,7,229,169,30,30,42,28,8,6,132,77,33,22,244,190,21,33,229,177,16,36,25,16,5,4,136,104,14,18,155,128,15,12,2540,2135,111,294
95SS05S1,1572,1029,196,347,92,64,15,13,31,21,4,6,20,11,3,6,183,126,36,21,34,14,8,12,99,45,26,28,183,124,35,24,163,100,31,32,32,17,9,6,123,86,19,18,80,56,13,11,999,646,107,246
95SS05S2,1803,1592,55,156,99,89,2,8,15,12,0,3,24,18,1,5,159,138,8,13,39,27,3,9,73,57,4,12,150,122,13,15,125,109,7,9,18,13,0,5,111,95,5,11,85,75,2,8,1285,1142,34,109
95SS06S1,1565,739,717,109,48,22,23,3,19,8,9,2,45,12,29,4,192,85,98,9,75,22,50,3,149,54,82,13,166,75,81,10,160,62,89,9,30,10,17,3,68,28,38,2,100,43,53,4,1024,508,435,81
95SS06S2,2365,640,1525,200,62,18,40,4,34,8,25,1,83,15,62,6,290,71,199,20,125,28,86,11,297,73,207,17,273,64,194,15,335,81,232,22,64,9,47,8,130,35,85,10,156,41,103,12,1513,409,962,142
95SS06S3,1969,752,1111,106,73,34,30,9,30,16,12,2,52,14,34,4,264,92,156,16,85,17,64,4,236,65,158,13,213,73,123,17,242,74,151,17,51,14,32,5,131,55,64,12,119,42,71,6,1270,515,688,67
95SS07S1,3775,2718,815,242,66,46,19,1,20,15,4,1,66,35,24,7,235,138,84,13,100,61,35,4,192,93,84,15,231,137,81,13,306,197,89,20,39,19,18,2,109,71,31,7,154,104,40,10,2902,2163,562,177
95SS07S2,1697,1524,90,83,39,35,4,0,12,10,2,0,20,17,2,1,108,94,11,3,32,28,3,1,78,62,11,5,111,98,11,2,129,113,9,7,15,10,4,1,63,54,8,1,95,85,7,3,1301,1177,57,67
95SS07S3,3872,2723,664,485,180,129,41,10,55,30,20,5,37,17,12,8,404,234,132,38,74,41,21,12,197,83,76,38,383,226,114,43,329,182,103,44,53,25,14,14,242,164,59,19,184,121,37,26,2718,2017,351,350
95SS08S1,1934,1770,59,105,107,100,2,5,16,12,1,3,17,13,3,1,156,128,18,10,22,16,4,2,59,48,6,5,159,136,16,7,139,112,12,15,13,11,2,0,129,115,10,4,104,91,6,7,1397,1299,26,72
95SS08S2,2724,2366,59,299,133,114,3,16,32,28,2,2,34,29,2,3,234,187,17,30,64,46,1,17,104,80,6,18,226,182,18,26,184,145,11,28,31,23,2,6,163,139,3,21,117,95,7,15,1985,1750,29,206
95SS09S1,1697,1489,16,192,83,75,1,7,22,21,0,1,13,13,0,0,92,77,3,12,10,10,0,0,41,31,2,8,95,79,2,14,98,80,2,16,13,12,0,1,109,101,1,7,82,74,3,5,1282,1131,8,143
95SS09S2,1667,1469,94,104,90,80,4,6,14,12,1,1,17,15,2,0,151,121,18,12,20,18,2,0,42,25,10,7,125,97,17,11,95,80,8,7,20,16,2,2,122,108,7,7,75,65,7,3,1220,1085,60,75
95SS10S1,2199,1629,252,318,101,60,32,9,29,12,11,6,26,13,11,2,219,115,78,26,35,25,8,2,109,69,23,17,181,104,55,22,181,124,35,22,23,12,7,4,114,73,24,17,109,77,19,13,1546,1202,114,230
95SS10S2,2136,1999,16,121,83,79,0,4,17,17,0,0,18,18,0,0,160,148,4,8,41,36,2,3,78,72,1,5,142,131,2,9,135,122,1,12,15,13,0,2,102,94,1,7,88,79,3,6,1632,1529,8,95
95SS11S1,2946,2585,78,283,112,98,6,8,17,14,0,3,28,23,1,4,251,214,16,21,66,55,2,9,115,91,8,16,217,185,11,21,217,180,12,25,26,18,1,7,140,113,9,18,129,109,8,12,2206,1951,46,209
95SS11S2,2751,2561,43,147,127,117,1,9,30,25,1,4,35,33,0,2,228,203,6,19,59,53,1,5,83,69,1,13,231,213,5,13,169,152,3,14,23,20,1,2,135,126,1,8,142,138,0,4,2004,1872,31,101
95SS12W1,3054,2547,161,346,191,156,24,11,61,44,11,6,38,25,10,3,319,241,53,25,46,32,10,4,108,73,19,16,291,229,43,19,242,185,27,30,48,31,10,7,214,177,21,16,162,138,14,10,2119,1801,61,257
95SS13S1,1528,859,308,361,67,41,13,13,30,18,8,4,25,11,10,4,178,108,48,22,40,19,16,5,88,41,24,23,166,103,41,22,147,76,45,26,32,13,12,7,115,72,23,20,88,53,14,21,997,555,181,261
95SS13S2,1376,776,380,220,72,47,18,7,32,20,9,3,22,8,9,5,191,104,73,14,31,16,10,5,102,48,42,12,164,89,58,17,147,80,44,23,21,13,7,1,109,70,32,7,75,41,28,6,888,503,222,163
95SS14S1,1420,713,513,194,78,33,35,10,30,11,15,4,32,7,19,6,229,89,108,32,41,11,23,7,79,23,45,11,209,93,90,26,185,84,78,23,35,13,16,6,132,62,56,14,99,37,49,13,864,457,283,124
95SS14S2,1485,1094,228,163,63,53,6,4,18,12,4,2,13,9,4,0,143,101,34,8,31,11,16,4,53,33,14,6,137,91,35,11,112,78,23,11,13,7,6,0,89,64,18,7,61,43,14,4,1062,802,136,124
95SS15S1,1793,1558,100,135,113,88,17,8,32,26,6,0,18,11,6,1,170,124,31,15,22,16,3,3,48,35,10,3,157,117,30,10,139,110,22,7,34,22,9,3,139,113,18,8,85,60,15,10,1268,1131,38,99
95SS15S2,1925,1658,55,212,106,74,14,18,28,14,10,4,15,11,0,4,165,112,24,29,15,13,0,2,47,37,5,5,155,115,17,23,120,89,12,19,21,14,4,3,131,109,9,13,85,75,3,7,1417,1254,14,149
95SS16S1,1427,1277,68,82,47,40,5,2,19,14,4,1,22,19,2,1,159,133,22,4,36,32,4,0,128,84,38,6,134,108,21,5,122,103,13,6,33,20,12,1,76,63,12,1,78,73,3,2,981,901,14,66
95SS16S2,1687,898,690,99,101,54,39,8,33,16,13,4,41,14,21,6,300,144,137,19,58,17,33,8,203,69,121,13,264,114,131,19,230,122,94,14,60,17,35,8,129,52,69,8,119,60,52,7,1031,585,388,58
95SS17S1,2675,1973,294,408,110,85,16,9,30,17,5,8,26,12,9,5,217,152,50,15,52,31,16,5,123,70,38,15,217,153,45,19,192,131,32,29,31,14,14,3,151,104,31,16,123,90,20,13,1949,1461,158,330
95SS17S2,1549,870,403,276,92,47,33,12,34,13,11,10,29,5,14,10,224,81,114,29,54,17,25,12,102,37,54,11,215,85,96,34,193,78,84,31,38,10,21,7,127,53,60,14,98,39,42,17,961,598,176,187
95SS18S1,1415,743,545,127,79,52,22,5,27,14,13,0,25,6,17,2,173,89,71,13,45,15,25,5,109,36,66,7,169,82,75,12,140,68,64,8,22,6,14,2,110,66,37,7,84,47,32,5,892,462,340,90
95SS18S2,1526,892,368,266,131,63,55,13,43,12,27,4,29,10,15,4,260,110,126,24,45,15,20,10,98,34,44,20,229,105,102,22,152,76,57,19,58,22,29,7,132,62,54,16,94,46,36,12,927,592,139,196
95SS19S1,1305,977,158,170,66,38,19,9,23,12,9,2,17,14,1,2,138,87,39,12,33,20,9,4,59,31,16,12,133,81,35,17,122,78,29,15,25,13,7,5,100,63,26,11,62,37,17,8,883,705,66,112
95SS19S2,1432,825,464,143,67,40,22,5,19,7,11,1,30,10,15,5,155,81,66,8,36,11,18,7,69,33,29,7,141,77,50,14,142,73,56,13,27,12,14,1,96,58,34,4,92,49,35,8,981,568,305,108
95SS20W1,2605,2247,34,324,184,164,6,14,42,35,0,7,38,32,3,3,299,259,13,27,41,34,5,2,97,80,3,14,297,257,10,30,214,180,8,26,28,20,3,5,242,215,5,22,170,151,6,13,1679,1440,9,230
95SS21S1,2332,2173,15,144,115,107,3,5,23,20,2,1,22,19,1,2,134,116,4,14,30,26,1,3,100,79,3,18,179,160,5,14,180,166,3,11,16,12,1,3,110,100,3,7,106,99,1,6,1732,1627,6,99
95SS21S2,2382,2139,36,207,96,90,0,6,25,20,2,3,28,22,0,6,187,166,3,18,38,34,0,4,86,75,4,7,187,164,3,20,176,160,4,12,22,20,1,1,141,127,1,13,124,111,2,11,1725,1549,26,150
95SS22S1,1603,937,98,568,82,66,6,10,24,22,1,1,18,17,0,1,120,102,13,5,29,21,3,5,59,46,4,9,127,101,11,15,104,75,7,22,10,9,1,0,74,65,4,5,67,59,4,4,1195,622,74,499
95SS22S2,1642,1497,44,101,103,90,11,2,28,21,6,1,16,13,1,2,173,148,18,7,32,23,4,5,56,37,11,8,153,135,8,10,118,102,4,12,21,16,2,3,129,112,6,11,88,77,7,4,1126,1047,16,63
95SS23S1,2155,1804,82,269,99,87,3,9,29,25,1,3,13,12,0,1,172,140,16,16,26,20,2,4,71,55,8,8,180,145,15,20,153,118,13,22,12,8,4,0,124,109,6,9,99,88,3,8,1589,1329,42,218
95SS23S2,1658,1355,207,96,74,60,12,2,21,19,0,2,23,15,5,3,151,106,36,9,40,30,7,3,67,41,17,9,154,112,32,10,150,111,33,6,27,20,4,3,124,93,25,6,78,63,11,4,1156,960,130,66
95SS24S1,2757,2249,94,414,151,117,19,15,27,21,4,2,22,15,0,7,195,144,23,28,41,26,1,14,62,37,9,16,186,150,13,23,180,137,17,26,29,21,2,6,132,108,12,12,116,93,5,18,2075,1708,44,323
95SS24S2,2317,1879,120,318,101,90,8,3,36,21,11,4,21,16,4,1,204,144,32,28,29,20,4,5,80,48,17,15,194,138,28,28,151,106,20,25,30,20,6,4,152,114,16,22,104,81,11,12,1698,1404,56,238
95SS25W1,2589,961,1363,265,106,48,48,10,40,12,22,6,60,16,35,9,344,108,200,36,97,28,61,8,215,56,132,27,353,121,204,28,324,102,189,33,63,11,44,8,167,71,82,14,158,57,78,23,1598,617,811,170
95SS26S1,1986,914,970,102,68,29,36,3,27,11,14,2,39,14,23,2,295,126,155,14,73,26,45,2,208,69,129,10,233,100,122,11,250,88,149,13,47,17,28,2,132,65,61,6,147,71,68,8,1283,619,598,66
95SS26S2,1795,1466,229,100,68,63,1,4,19,14,4,1,23,17,5,1,167,149,12,6,50,36,10,4,103,70,28,5,166,147,13,6,149,109,30,10,17,17,0,0,105,93,8,4,104,93,10,1,1273,1038,160,75
95SS27W1,2471,1586,570,315,160,90,49,21,50,20,23,7,29,14,12,3,357,187,147,23,49,23,19,7,170,69,82,19,317,170,121,26,275,133,105,37,52,21,24,7,204,117,71,16,151,83,51,17,1521,1059,248,214
95SS28W1,2557,1500,634,423,144,98,26,20,51,28,16,7,51,29,16,6,352,215,91,46,63,32,23,8,177,76,76,25,326,192,92,42,262,151,78,33,80,40,28,12,187,119,48,20,149,82,46,21,1629,958,376,295
95SS29S1,1261,684,505,72,64,39,21,4,13,7,5,1,24,7,15,2,216,121,86,9,37,21,15,1,132,58,66,8,191,111,72,8,180,99,70,11,36,14,17,5,84,52,29,3,72,44,23,5,798,435,315,48
95SS29S2,1386,792,485,109,80,50,25,5,30,18,12,0,34,15,16,3,267,138,109,20,55,24,26,5,162,74,72,16,224,117,92,15,187,109,68,10,60,25,29,6,123,74,41,8,94,50,36,8,837,482,285,70
95SS30S1,640,525,30,85,42,36,3,3,7,5,0,2,2,2,0,0,46,37,5,4,4,3,1,0,19,14,1,4,48,36,5,7,35,25,4,6,3,3,0,0,44,38,3,3,26,21,1,4,462,381,15,66
95SS30S2,2230,1770,20,440,124,113,1,10,22,19,1,2,11,11,0,0,185,168,0,17,24,20,1,3,53,41,1,11,155,140,0,15,140,128,0,12,13,11,0,2,151,144,1,6,105,95,2,8,1635,1243,13,379
95TT01W1,2748,2469,34,245,112,100,2,10,42,37,1,4,27,24,0,3,214,187,4,23,33,29,0,4,86,71,5,10,209,186,6,17,191,175,7,9,30,22,1,7,146,135,2,9,130,119,2,9,2040,1828,23,189
95TT02W1,2685,2171,134,380,89,74,3,12,24,21,2,1,22,17,1,4,232,179,21,32,40,30,7,3,98,65,7,26,206,156,16,34,164,126,11,27,34,24,1,9,160,125,12,23,105,89,3,13,1985,1623,87,275
95TT03S1,1586,1037,193,356,74,49,7,18,9,7,1,1,20,12,2,6,131,81,22,28,36,19,9,8,95,45,19,31,129,75,26,28,141,84,25,32,31,18,5,8,78,52,16,10,82,51,14,17,1117,751,114,252
95TT03S2,1707,1310,26,371,63,55,1,7,23,19,1,3,23,17,3,3,138,107,6,25,30,23,2,5,42,23,4,15,112,83,1,28,114,85,7,22,14,10,1,3,79,68,3,8,80,64,2,14,1296,990,10,296
95TT04W1,2984,2368,204,412,105,82,12,11,40,24,8,8,54,37,9,8,281,212,39,30,70,47,9,14,161,104,29,28,272,199,35,38,244,176,33,35,47,31,10,6,158,127,17,14,167,123,16,28,2123,1731,103,289
95TT05S1,1749,1210,5,534,76,65,0,11,13,10,0,3,17,8,0,9,133,88,3,42,27,15,0,12,81,37,2,42,105,64,1,40,110,77,1,32,13,7,0,6,75,52,0,23,69,45,1,23,1327,923,2,402
95TT05S2,1269,594,327,348,63,30,23,10,36,11,18,7,38,19,12,7,175,74,79,22,57,23,26,8,109,22,60,27,133,52,59,22,147,54,67,26,26,8,14,4,82,32,39,11,91,39,35,17,796,395,143,258
95TT06W1,2723,2283,188,252,118,80,21,17,37,23,8,6,31,17,10,4,254,185,45,24,52,34,10,8,117,70,28,19,240,182,35,23,215,163,33,19,33,20,11,2,159,130,19,10,105,74,17,14,1959,1706,83,170
95TT07W1,2704,2421,44,239,117,105,3,9,34,28,0,6,38,28,5,5,216,182,9,25,50,42,4,4,111,86,6,19,211,178,10,23,165,144,6,15,39,33,2,4,158,132,9,17,118,108,1,9,1992,1804,15,173
95TT08W1,2724,2446,63,215,116,104,6,6,32,28,2,2,30,21,3,6,243,199,12,32,55,44,1,10,118,82,6,30,237,193,17,27,184,155,8,21,32,23,2,7,139,124,3,12,120,105,5,10,1992,1826,30,136
95TT09S1,1438,1317,27,94,50,42,3,5,20,17,0,3,14,13,1,0,146,119,6,21,16,15,1,0,53,44,4,5,118,103,4,11,97,83,5,9,10,9,1,0,53,47,2,4,59,56,1,2,1070,1000,12,58
95TT09S2,1479,1392,7,80,66,65,0,1,14,14,0,0,22,19,1,2,110,102,0,8,20,16,2,2,39,36,1,2,105,98,0,7,83,76,0,7,13,11,1,1,58,57,0,1,74,73,0,1,1116,1048,5,63
95TT10W1,2852,1678,399,775,105,61,25,19,52,34,12,6,32,21,5,6,277,154,67,56,53,33,10,10,168,78,40,50,248,145,53,50,275,157,59,59,43,21,10,12,147,97,26,24,125,70,25,30,2024,1198,237,589
95TT11S1,1641,1461,34,146,56,41,1,14,17,14,0,3,18,8,2,8,133,103,3,27,35,21,1,13,71,48,5,18,113,87,2,24,92,75,1,16,21,16,0,5,82,68,2,12,80,71,1,8,1239,1124,25,90
95TT11S2,1592,1381,70,141,60,53,5,2,12,10,1,1,25,22,2,1,133,113,10,10,21,16,4,1,50,34,7,9,112,89,8,15,88,71,9,8,12,12,0,0,68,61,4,3,55,48,2,5,1241,1090,42,109
95TT12W1,2641,2306,115,220,141,124,10,7,29,25,2,2,25,16,6,3,251,212,20,19,40,27,9,4,91,66,13,12,259,226,21,12,210,173,23,14,39,32,2,5,167,136,14,17,138,114,15,9,1890,1669,54,167
95TT13S1,1520,1050,163,307,58,37,8,13,21,16,4,1,26,16,2,8,135,90,18,27,36,14,6,16,77,39,15,23,132,84,20,28,130,73,27,30,13,9,3,1,87,61,15,11,62,49,5,8,1094,777,103,214
95TT13S2,1398,727,277,394,60,27,11,22,27,11,5,11,29,17,3,9,172,86,45,41,36,13,11,12,109,38,47,24,137,74,31,32,147,64,46,37,25,11,9,5,89,46,19,24,64,38,13,13,928,496,156,276
95TT14W1,2211,1510,258,443,108,78,12,18,39,26,7,6,30,19,3,8,253,155,59,39,45,24,12,9,119,59,32,28,209,129,46,34,211,130,46,35,42,30,5,7,149,96,25,28,129,76,24,29,1483,1043,129,311
95TT15W1,2480,2028,168,284,125,101,11,13,37,29,2,6,31,22,2,7,250,180,35,35,41,29,5,7,133,86,21,26,252,179,37,36,243,174,39,30,40,28,6,6,169,133,19,17,130,95,18,17,1726,1454,81,191
