GeographyCode,DC2250NI0001,DC2250NI0002,DC2250NI0003,DC2250NI0004,DC2250NI0005,DC2250NI0006,DC2250NI0007,DC2250NI0008,DC2250NI0009,DC2250NI0010,DC2250NI0011,DC2250NI0012,DC2250NI0013,DC2250NI0014,DC2250NI0015,DC2250NI0016,DC2250NI0017,DC2250NI0018,DC2250NI0019,DC2250NI0020,DC2250NI0021,DC2250NI0022,DC2250NI0023,DC2250NI0024,DC2250NI0025,DC2250NI0026,DC2250NI0027,DC2250NI0028,DC2250NI0029,DC2250NI0030,DC2250NI0031,DC2250NI0032,DC2250NI0033,DC2250NI0034,DC2250NI0035,DC2250NI0036,DC2250NI0037,DC2250NI0038,DC2250NI0039,DC2250NI0040,DC2250NI0041,DC2250NI0042,DC2250NI0043,DC2250NI0044,DC2250NI0045
95KK03W1,2357,2168,170,5,14,606,557,42,3,4,1796,1656,129,0,11,890,759,122,0,9,895,887,7,0,1,2,2,0,0,0,5,5,0,0,0,4,3,0,0,1,7,4,1,2,0
95KK04W1,2787,2144,492,17,134,620,499,91,2,28,2205,1683,407,12,103,1226,813,364,8,41,736,704,24,2,6,58,56,0,2,0,40,34,3,0,3,145,76,16,0,53,21,11,1,4,5
95KK05W1,2616,2223,361,8,24,616,546,63,0,7,2040,1716,299,8,17,1222,917,282,7,16,810,792,16,1,1,0,0,0,0,0,6,6,0,0,0,2,1,1,0,0,14,12,2,0,0
95KK06W1,1885,1025,780,11,69,399,191,183,4,21,1501,843,603,6,49,1034,428,583,3,20,365,339,16,0,10,5,3,2,0,0,17,17,0,0,0,80,56,2,3,19,4,2,0,1,1
95KK07W1,2045,875,1138,10,22,562,216,340,0,6,1498,669,801,12,16,1121,328,768,9,16,365,337,26,2,0,4,2,2,0,0,0,0,0,0,0,8,2,5,1,0,5,3,2,0,0
95KK08W1,2646,1076,1482,23,65,687,283,386,1,17,1972,812,1102,13,45,1555,436,1064,13,42,376,340,33,0,3,26,26,0,0,0,7,7,0,0,0,8,3,5,0,0,27,8,6,10,3
95KK09W1,2187,902,1161,11,113,475,187,259,4,25,1719,725,905,7,82,1239,341,848,4,46,208,173,31,2,2,32,29,1,0,2,29,26,2,0,1,211,156,23,1,31,18,8,4,0,6
95KK10W1,2181,924,1210,13,34,559,229,318,2,10,1651,714,903,10,24,1272,371,870,10,21,377,341,33,0,3,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,3,2,0,1,0
95KK11W1,2373,748,1487,11,127,554,133,385,0,36,1836,629,1109,10,88,1468,320,1078,8,62,250,211,28,2,9,39,38,0,0,1,17,17,0,0,0,62,43,3,0,16,13,3,6,1,3
95KK12W1,2309,1858,421,2,28,590,458,122,0,10,1753,1428,307,0,18,862,586,269,0,7,812,771,36,0,5,43,43,0,0,0,15,10,0,0,5,21,18,2,0,1,19,16,0,2,1
95KK13W1,1817,315,1435,17,50,360,58,290,1,11,1484,267,1162,16,39,1277,153,1084,11,29,203,113,77,5,8,0,0,0,0,0,0,0,0,0,0,4,1,1,0,2,5,1,4,0,0
95KK14W1,2041,931,1089,2,19,543,216,317,2,8,1522,737,774,0,11,1167,405,751,0,11,350,328,22,0,0,4,4,0,0,0,0,0,0,0,0,1,0,1,0,0,10,7,3,0,0
95KK15W1,2946,1962,928,9,47,750,472,252,5,21,2234,1519,686,4,25,1504,821,659,4,20,720,690,27,0,3,2,2,0,0,0,0,0,0,0,0,8,6,0,0,2,16,10,5,0,1
95KK16W1,2216,1624,481,8,103,421,282,119,0,20,1837,1380,369,8,80,1081,692,338,8,43,610,580,23,0,7,23,22,0,0,1,9,8,1,0,0,114,78,7,0,29,27,19,1,0,7
95LL01S1,2488,2013,367,23,85,443,370,57,0,16,2089,1676,322,21,70,1175,802,291,18,64,899,864,29,3,3,0,0,0,0,0,12,10,0,0,2,3,0,2,0,1,19,9,5,4,1
95LL01S2,2443,2130,228,6,79,426,379,28,0,19,2061,1788,204,6,63,1091,851,184,5,51,930,901,19,1,9,23,23,0,0,0,1,1,0,0,0,16,12,1,0,3,8,5,2,1,0
95LL02S1,1612,279,1235,11,87,212,26,165,1,20,1412,260,1081,9,62,1199,120,1025,8,46,118,61,51,0,6,51,48,1,0,2,25,22,1,0,2,19,9,3,1,6,17,4,5,1,7
95LL02S2,1430,509,738,38,145,329,83,213,4,29,1055,413,526,12,104,635,91,491,9,44,77,49,21,0,7,172,157,1,0,14,66,54,5,0,7,105,62,8,3,32,67,20,9,23,15
95LL03W1,2436,251,1986,21,178,610,50,500,8,52,1820,193,1492,11,124,1553,55,1422,11,65,125,66,54,0,5,25,14,3,0,8,61,40,3,0,18,56,18,10,0,28,32,10,17,2,3
95LL04W1,2985,2382,526,7,70,640,491,123,0,26,2368,1911,406,7,44,1353,952,372,7,22,877,840,32,0,5,56,52,1,0,3,9,9,0,0,0,73,58,1,0,14,28,22,6,0,0
95LL05S1,2383,195,2042,21,125,252,14,201,2,35,2137,177,1854,18,88,1987,90,1805,18,74,122,74,45,0,3,5,5,0,0,0,6,0,1,0,5,17,8,3,0,6,24,13,8,1,2
95LL05S2,1736,626,969,64,77,271,113,140,2,16,1477,524,830,65,58,1194,289,800,54,51,263,227,23,11,2,5,1,4,0,0,0,0,0,0,0,15,7,3,0,5,22,0,8,11,3
95LL06S1,1654,222,1288,19,125,284,26,228,1,29,1384,200,1068,24,92,1176,68,1029,15,64,108,56,38,8,6,34,30,0,0,4,54,46,1,0,7,12,0,0,1,11,19,4,9,1,5
95LL06S2,1718,205,1414,11,88,387,36,325,4,22,1335,166,1095,7,67,1140,54,1039,5,42,85,27,50,2,6,60,53,4,0,3,30,22,0,0,8,20,10,2,0,8,9,3,5,1,0
95LL07W1,2131,300,1620,25,186,572,43,470,1,58,1552,254,1154,18,126,1257,64,1086,16,91,91,30,55,0,6,150,136,5,2,7,19,14,4,0,1,35,10,4,0,21,15,5,1,6,3
95LL08S1,1649,1445,97,17,90,350,313,17,1,19,1308,1143,81,14,70,543,441,71,12,19,534,520,6,1,7,80,71,0,0,9,49,41,0,0,8,102,70,4,1,27,14,10,0,3,1
95LL08S2,1671,1199,350,4,118,308,224,69,0,15,1368,988,279,1,100,640,368,258,1,13,398,367,14,0,17,65,58,1,0,6,46,32,2,0,12,219,163,4,0,52,17,8,3,3,3
95LL09S1,1467,1240,153,13,61,396,325,54,3,14,1079,927,98,8,46,533,415,92,3,23,463,451,4,5,3,53,51,1,0,1,6,3,0,0,3,24,7,1,0,16,16,10,3,2,1
95LL09S2,1683,1403,232,9,39,456,357,81,3,15,1245,1062,155,5,23,678,525,135,2,16,483,467,11,2,3,56,54,0,0,2,11,6,3,0,2,17,10,6,1,0,14,10,2,1,1
95LL10S1,3074,2905,126,2,41,417,382,26,0,9,2707,2569,104,1,33,1159,1049,85,1,24,1487,1466,16,0,5,44,44,0,0,0,1,1,0,0,0,16,9,3,0,4,21,19,1,1,0
95LL10S2,2401,1928,430,11,32,452,351,95,2,4,2004,1618,349,9,28,1050,714,313,3,20,899,857,35,0,7,37,29,1,6,1,8,8,0,0,0,10,10,0,0,0,7,4,2,1,0
95LL11S1,1538,180,1218,9,131,295,32,223,0,40,1259,154,1004,9,92,1157,111,951,6,89,98,41,52,3,2,1,0,0,0,1,0,0,0,0,0,3,2,1,0,0,15,4,11,0,0
95LL11S2,2451,190,2104,29,128,398,39,310,4,45,2067,154,1808,21,84,1950,92,1768,21,69,106,57,39,0,10,3,1,0,0,2,0,0,0,0,0,8,4,1,0,3,34,5,23,4,2
95LL12S1,2929,2417,309,40,163,665,541,79,1,44,2285,1907,233,29,116,1289,985,207,19,78,847,801,21,8,17,64,61,1,0,2,42,31,0,2,9,43,29,4,0,10,26,10,2,11,3
95LL12S2,1283,1191,46,9,37,422,403,8,2,9,861,793,38,6,24,411,361,36,5,9,397,390,1,1,5,38,33,0,0,5,9,7,0,0,2,6,2,1,0,3,7,2,0,1,4
95LL13S1,1401,827,428,35,111,214,107,92,2,13,1209,734,342,33,100,740,340,309,25,66,257,222,21,5,9,62,60,1,0,1,77,68,1,0,8,73,44,10,3,16,10,5,4,1,0
95LL13S2,1344,847,370,12,115,326,195,102,2,27,1035,667,271,10,87,665,359,250,8,48,269,230,18,2,19,45,42,0,0,3,41,24,1,0,16,15,12,2,0,1,5,4,0,0,1
95LL14S1,1270,1176,64,15,15,317,300,16,0,1,962,886,47,15,14,450,384,45,14,7,487,483,2,0,2,9,7,0,1,1,8,5,0,0,3,8,7,0,0,1,7,4,1,1,1
95LL14S2,1381,1331,40,0,10,239,224,11,0,4,1174,1139,29,0,6,473,442,26,0,5,693,689,3,0,1,5,5,0,0,0,0,0,0,0,0,3,3,0,0,0,4,4,0,0,0
95LL15S1,1449,141,1164,27,117,247,14,204,1,28,1200,126,973,19,82,1032,42,924,14,52,76,24,42,1,9,20,18,1,0,1,28,23,0,1,4,44,19,6,3,16,25,4,4,7,10
95LL15S2,1599,127,1374,18,80,315,16,275,6,18,1278,98,1111,10,59,1135,30,1051,9,45,70,14,52,1,3,28,25,0,0,3,34,26,1,0,7,11,3,7,0,1,37,17,13,3,4
95LL16S1,2791,400,2174,38,179,319,38,260,1,20,2497,365,1956,19,157,2198,186,1852,18,142,194,95,91,1,7,46,44,1,0,1,27,26,0,0,1,32,14,12,0,6,44,11,10,19,4
95LL16S2,3316,1057,1893,35,331,503,134,323,1,45,2787,915,1574,31,267,2056,379,1488,29,160,290,210,62,1,17,134,108,7,0,19,194,147,3,0,44,113,71,14,1,27,56,16,13,6,21
95LL17W1,2539,238,2101,24,176,446,14,401,1,30,2072,192,1724,15,141,1827,84,1634,15,94,109,17,81,0,11,58,49,1,0,8,26,23,2,0,1,52,19,6,0,27,69,35,16,10,8
95LL18S1,1974,100,1707,28,139,340,22,261,3,54,1650,84,1463,19,84,1528,50,1388,17,73,83,15,62,2,4,17,11,6,0,0,7,6,0,0,1,15,2,7,0,6,21,1,11,8,1
95LL18S2,1377,108,1189,5,75,193,12,163,0,18,1209,94,1053,5,57,1092,39,999,5,49,67,15,50,0,2,35,34,0,0,1,1,1,0,0,0,14,5,4,0,5,15,4,11,0,0
95LL19S1,2283,148,1971,34,130,324,14,277,1,32,1989,136,1713,38,102,1815,64,1635,29,87,137,43,75,9,10,20,19,1,0,0,4,4,0,0,0,13,6,2,0,5,22,2,16,0,4
95LL19S2,2865,1091,1610,17,147,423,195,212,0,16,2480,921,1411,16,132,1941,468,1342,14,117,469,391,64,1,13,45,45,0,0,0,9,9,0,0,0,16,8,5,1,2,9,2,5,1,1
95LL20W1,2401,998,1282,18,103,493,208,250,2,33,1930,805,1041,14,70,1429,382,983,11,53,420,362,49,3,6,53,47,5,0,1,11,7,0,0,4,17,7,4,0,6,7,0,2,5,0
95LL21W1,3983,2156,1579,30,218,775,361,353,9,52,3241,1824,1236,18,163,2046,757,1172,17,100,913,846,51,0,16,182,167,2,0,13,43,31,2,0,10,57,23,9,1,24,36,18,10,4,4
95LL22W1,3728,3382,221,20,105,666,608,38,0,20,3115,2830,179,19,87,1494,1284,146,12,52,1461,1416,28,0,17,99,98,0,0,1,14,6,0,0,8,47,26,5,7,9,25,12,7,5,1
95LL23W1,2157,302,1684,11,160,616,58,509,1,48,1542,248,1176,6,112,1289,82,1129,5,73,94,48,38,1,7,73,63,0,0,10,43,34,2,0,7,43,21,7,0,15,16,1,9,4,2
95LL24S1,2027,585,1348,9,85,383,100,266,1,16,1670,511,1082,8,69,1320,212,1049,3,56,294,264,28,0,2,16,15,0,0,1,3,2,1,0,0,37,18,4,5,10,21,1,18,1,1
95LL24S2,1742,702,986,3,51,436,178,245,0,13,1320,533,745,3,39,975,224,718,1,32,308,288,17,1,2,8,6,0,0,2,8,7,1,0,0,21,8,9,1,3,8,5,2,1,0
95LL25S1,2583,254,2136,30,163,382,36,308,2,36,2230,227,1851,24,128,2034,133,1769,19,113,161,66,77,5,13,25,23,1,0,1,1,1,0,0,0,9,4,4,0,1,15,1,5,4,5
95LL25S2,1953,143,1687,26,97,183,22,153,1,7,1791,127,1553,24,87,1663,66,1492,24,81,112,49,59,0,4,14,12,0,0,2,0,0,0,0,0,2,0,2,0,0,12,0,6,2,4
95LL26S1,1519,1340,124,16,39,315,276,31,1,7,1214,1080,93,11,30,609,511,79,6,13,470,456,4,5,5,74,74,0,0,0,7,6,0,0,1,54,33,10,0,11,20,13,1,4,2
95LL26S2,2179,2072,76,11,20,215,205,9,1,0,2018,1919,68,12,19,890,810,62,6,12,1094,1081,5,5,3,21,21,0,0,0,4,4,0,0,0,9,3,1,1,4,10,8,0,1,1
95MM01S1,1471,647,778,15,31,522,236,274,0,12,949,417,507,11,14,672,174,481,3,14,270,240,25,5,0,4,3,1,0,0,0,0,0,0,0,3,0,0,3,0,15,2,4,4,5
95MM01S2,1777,1139,544,34,60,244,143,88,0,13,1503,985,465,17,36,850,392,422,9,27,630,577,43,5,5,9,8,0,1,0,4,4,0,0,0,10,4,0,2,4,67,36,1,17,13
95MM01S3,1614,183,1356,20,55,241,22,211,1,7,1374,163,1154,11,46,1226,77,1100,9,40,130,75,50,2,3,8,6,0,0,2,1,1,0,0,0,9,4,4,0,1,20,2,6,8,4
95MM02S1,1559,1425,108,10,16,217,168,41,0,8,1368,1285,66,9,8,407,346,48,8,5,953,933,16,1,3,0,0,0,0,0,1,0,1,0,0,7,6,1,0,0,4,2,1,1,0
95MM02S2,1685,1584,71,14,16,90,77,11,0,2,1637,1554,61,10,12,421,363,43,9,6,1215,1191,17,1,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,24,14,2,5,3
95MM03W1,3508,2416,1003,17,72,958,628,303,0,27,2618,1853,703,17,45,1384,664,676,13,31,1225,1182,27,4,12,3,2,0,0,1,2,2,0,0,0,4,3,0,0,1,30,23,5,0,2
95MM04W1,2151,2062,55,3,31,409,400,5,0,4,1770,1690,50,3,27,466,416,37,2,11,1298,1272,11,1,14,2,2,0,0,0,0,0,0,0,0,4,0,2,0,2,2,2,0,0,0
95MM05W1,2495,2359,111,2,23,612,575,28,0,9,1906,1807,83,2,14,567,506,57,0,4,1324,1288,26,2,8,3,3,0,0,0,1,1,0,0,0,11,9,0,0,2,4,3,1,0,0
95MM06S1,1376,1296,58,6,16,256,239,6,0,11,1129,1065,53,6,5,323,272,45,2,4,803,790,8,4,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,0
95MM06S2,1227,1147,70,6,4,323,294,26,0,3,911,863,43,4,1,287,249,34,3,1,623,614,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,9,1,2,0
95MM07W1,2601,473,2012,22,94,544,77,437,1,29,2075,410,1583,20,62,1729,189,1473,17,50,325,206,110,3,6,14,14,0,0,0,5,1,0,0,4,2,0,0,0,2,20,4,7,5,4
95MM08S1,1291,1097,175,2,17,298,254,39,0,5,998,851,135,1,11,446,322,115,1,8,548,525,20,0,3,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,9,4,3,1,1
95MM08S2,1656,846,772,8,30,212,100,107,0,5,1460,760,672,3,25,934,287,623,3,21,518,467,47,0,4,5,5,0,0,0,0,0,0,0,0,3,1,2,0,0,21,8,7,5,1
95MM09S1,1588,1163,388,3,34,331,228,95,0,8,1291,969,293,3,26,721,419,279,2,21,569,549,14,1,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,5,1,0,1
95MM09S2,1974,1419,521,10,24,429,320,104,1,4,1578,1125,425,8,20,866,464,376,7,19,711,661,48,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,1,0
95MM10S1,1456,1409,43,0,4,419,395,24,0,0,1046,1023,19,0,4,277,261,14,0,2,768,762,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,9,0,0,0
95MM10S2,1294,1229,47,2,16,272,253,13,0,6,1029,985,34,0,10,312,279,29,0,4,716,706,5,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0
95MM11W1,2277,2215,50,1,11,593,584,7,0,2,1696,1647,41,0,8,453,418,31,0,4,1242,1228,10,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10,5,3,1,1
95MM12S1,2022,1733,263,3,23,394,332,59,0,3,1637,1412,204,1,20,519,345,159,1,14,1110,1061,43,0,6,0,0,0,0,0,6,6,0,0,0,2,0,2,0,0,19,8,9,2,0
95MM12S2,1298,1249,35,2,12,373,363,9,0,1,936,899,25,1,11,341,307,24,1,9,589,586,1,0,2,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,3,1,1,1,0
95MM12S3,2538,2411,85,12,30,484,457,13,0,14,2075,1976,73,10,16,620,537,66,10,7,1449,1433,7,0,9,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,17,13,1,2,1
95MM13S1,1205,1070,121,2,12,125,101,22,0,2,1110,997,101,2,10,353,259,87,0,7,749,731,13,2,3,2,2,0,0,0,0,0,0,0,0,6,5,1,0,0,6,5,1,0,0
95MM13S2,1236,1179,46,1,10,312,300,12,0,0,927,888,32,1,6,269,243,23,0,3,654,641,9,1,3,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,11,5,2,0,4
95MM13S3,1569,1498,57,5,9,359,338,21,0,0,1230,1179,37,5,9,391,362,23,3,3,831,810,13,2,6,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
95MM13S4,2553,2421,98,9,25,415,386,21,0,8,2161,2061,76,8,16,556,482,60,6,8,1599,1575,14,2,8,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,9,6,1,1,1
95MM13S5,2309,2117,142,15,35,222,189,27,0,6,2127,1969,114,15,29,607,487,94,10,16,1510,1479,15,5,11,0,0,0,0,0,0,0,0,0,0,10,3,5,0,2,20,16,3,1,0
95MM14S1,833,330,468,18,17,184,69,111,0,4,657,267,359,18,13,451,96,334,9,12,188,161,25,1,1,13,6,0,7,0,2,2,0,0,0,3,2,0,1,0,12,8,4,0,0
95MM14S2,1736,864,787,36,49,466,203,241,3,19,1208,634,534,12,28,759,252,482,6,19,387,324,50,6,7,41,39,2,0,0,10,10,0,0,0,11,9,0,0,2,86,42,19,22,3
95MM15S1,1753,838,860,6,49,335,183,143,0,9,1443,670,728,5,40,1022,318,670,4,30,403,337,56,1,9,13,13,0,0,0,0,0,0,0,0,5,2,2,0,1,13,9,3,1,0
95MM15S2,2648,1460,1079,14,95,426,254,151,0,21,2253,1229,940,11,73,1564,606,883,10,65,663,599,56,1,7,16,16,0,0,0,0,0,0,0,0,10,8,1,0,1,23,7,11,4,1
95MM16S1,2407,1969,356,23,59,544,464,65,3,12,1879,1521,291,23,44,953,629,273,17,34,812,779,18,6,9,114,113,0,0,1,0,0,0,0,0,0,0,0,0,0,13,4,2,4,3
95MM16S2,3338,1860,1226,83,169,419,226,167,3,23,2937,1674,1072,57,134,1812,677,980,48,107,1094,980,87,8,19,11,10,0,0,1,0,0,0,0,0,20,7,5,1,7,88,34,14,26,14
95MM17S1,1962,1883,60,4,15,154,146,3,0,5,1832,1763,56,3,10,395,342,44,2,7,1429,1413,12,1,3,0,0,0,0,0,1,1,0,0,0,7,7,0,0,0,11,9,1,1,0
95MM17S2,1787,1573,174,10,30,283,233,47,2,1,1535,1372,127,6,30,487,359,107,2,19,1039,1005,20,4,10,5,5,0,0,0,0,0,0,0,0,4,3,0,0,1,14,12,0,2,0
95MM18S1,2241,1364,810,7,60,423,281,126,3,13,1841,1105,685,4,47,1153,481,632,2,38,678,620,49,2,7,3,1,0,0,2,0,0,0,0,0,7,3,4,0,0,6,2,3,0,1
95MM18S2,2939,2039,790,27,83,390,266,109,0,15,2596,1826,684,25,61,1324,616,637,21,50,1244,1187,43,4,10,11,11,0,0,0,0,0,0,0,0,17,12,4,0,1,25,6,7,3,9
95MM19S1,1558,481,1003,29,45,242,80,147,1,14,1329,403,870,26,30,1045,200,802,20,23,272,193,68,6,5,9,9,0,0,0,0,0,0,0,0,3,1,0,0,2,11,5,1,4,1
95MM19S2,1486,631,761,28,66,244,89,131,1,23,1234,545,641,10,38,878,248,593,10,27,308,258,44,0,6,38,36,1,0,1,0,0,0,0,0,10,3,3,0,4,36,10,2,17,7
95MM20S1,1614,350,1176,12,76,291,53,217,2,19,1341,310,969,10,52,1132,169,911,8,44,198,135,54,2,7,7,3,3,0,1,0,0,0,0,0,4,3,1,0,0,19,6,5,3,5
95MM20S2,1752,381,1290,19,62,361,53,291,0,17,1366,316,1000,5,45,1121,145,933,5,38,222,153,63,0,6,21,16,4,0,1,0,0,0,0,0,2,2,0,0,0,46,22,9,15,0
95MM21S1,1644,164,1446,2,32,354,38,304,1,11,1298,124,1152,1,21,1194,75,1098,1,20,100,45,54,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
95MM21S2,1762,1127,554,23,58,177,97,73,0,7,1626,1070,485,21,50,900,407,437,20,36,712,656,41,1,14,0,0,0,0,0,0,0,0,0,0,14,7,7,0,0,24,13,5,2,4
95MM22S1,1239,1167,53,9,10,173,156,13,0,4,1066,1018,37,5,6,316,276,34,5,1,744,736,3,0,5,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,10,3,3,4,0
95MM22S2,1253,1173,49,3,28,114,106,5,0,3,1169,1097,44,3,25,341,302,26,3,10,825,794,17,0,14,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,8,7,1,0,0
95MM23W1,2521,2202,206,35,78,470,420,34,0,16,2039,1809,155,15,60,719,567,122,12,18,1261,1203,25,2,31,7,7,0,0,0,5,1,0,0,4,47,31,8,1,7,58,12,19,23,4
95MM24W1,2503,2448,38,4,13,666,655,10,0,1,1864,1822,27,3,12,510,483,20,2,5,1350,1335,7,1,7,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,3,1,1,0
95MM25S1,1289,1239,44,1,5,365,351,13,0,1,934,897,32,1,4,286,257,26,1,2,647,640,6,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,3,0,0,0
95MM25S2,1458,1400,47,4,7,391,367,23,0,1,1074,1040,24,4,6,348,324,20,2,2,726,716,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
95MM25S3,1559,1489,53,3,14,298,290,5,0,3,1276,1216,47,2,11,377,329,39,1,8,894,883,8,0,3,0,0,0,0,0,0,0,0,0,0,5,4,0,1,0,12,8,3,1,0
95MM25S4,2057,1961,54,25,17,320,318,2,0,0,1759,1675,54,13,17,492,429,46,9,8,1264,1244,7,4,9,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,26,9,4,13,0
95MM26S1,1745,1691,37,2,15,348,337,8,0,3,1416,1373,29,2,12,372,344,21,2,5,1037,1023,8,0,6,0,0,0,0,0,0,0,0,0,0,7,6,0,0,1,6,5,0,1,0
95MM26S2,1386,1343,25,5,13,145,137,6,0,2,1260,1228,19,4,9,281,258,15,4,4,971,962,4,0,5,1,1,0,0,0,0,0,0,0,0,7,7,0,0,0,14,7,1,1,5
95MM27S1,2002,1713,173,61,55,443,392,42,2,7,1528,1336,128,26,38,510,375,90,18,27,947,901,35,5,6,39,36,1,1,1,5,5,0,0,0,27,19,2,2,4,60,12,4,34,10
95MM27S2,1831,1426,261,42,102,230,190,34,1,5,1556,1250,212,6,88,651,421,169,4,57,856,790,39,2,25,12,11,0,0,1,7,7,0,0,0,30,21,4,0,5,87,23,18,35,11
95MM28W1,2351,1908,364,15,64,550,444,96,1,9,1817,1489,267,9,52,730,458,243,5,24,1050,1004,22,4,20,5,4,0,0,1,3,2,0,0,1,29,21,2,0,6,25,8,3,6,8
95MM29W1,3410,2502,781,36,91,718,496,206,2,14,2691,2024,569,26,72,1269,689,514,21,45,1308,1242,42,3,21,83,79,4,0,0,4,2,0,1,1,27,12,9,1,5,50,26,9,8,7
95MM30W1,2083,1966,71,13,33,507,479,20,1,7,1596,1510,51,9,26,449,387,45,8,9,1127,1104,5,1,17,3,3,0,0,0,5,5,0,0,0,12,11,1,0,0,18,10,1,4,3
95NN01S1,1492,1296,148,6,42,339,306,28,0,5,1185,1018,124,6,37,712,577,107,4,24,455,426,16,2,11,3,3,0,0,0,12,10,1,0,1,3,2,0,0,1,7,3,1,0,3
95NN01S2,1686,1443,203,5,35,434,372,45,0,17,1270,1089,160,4,17,824,654,154,3,13,441,432,5,1,3,0,0,0,0,0,0,0,0,0,0,5,3,1,0,1,9,6,0,2,1
95NN02W1,2211,1952,190,9,60,361,310,33,1,17,1899,1691,158,8,42,1066,888,142,4,32,827,798,16,4,9,0,0,0,0,0,3,3,0,0,0,3,2,0,0,1,11,7,1,1,2
95NN03S1,1319,368,820,14,117,224,52,147,5,20,1091,319,670,10,92,925,199,647,8,71,128,91,22,2,13,22,22,0,0,0,6,5,0,0,1,10,2,1,0,7,28,10,12,1,5
95NN03S2,1577,176,1296,4,101,376,56,285,1,34,1220,126,1021,5,68,1125,75,982,3,65,78,39,34,2,3,12,12,0,0,0,0,0,0,0,0,5,0,5,0,0,7,2,5,0,0
95NN04W1,2934,2557,269,19,89,856,773,59,2,22,2106,1811,215,17,63,1408,1165,191,14,38,669,629,23,3,14,15,15,0,0,0,4,1,1,0,2,10,1,0,0,9,25,14,4,1,6
95NN05W1,2497,1329,1005,15,148,574,300,233,4,37,1940,1040,778,10,112,1557,698,751,8,100,314,283,23,2,6,47,46,1,0,0,5,5,0,0,0,17,8,3,0,6,26,20,2,2,2
95NN06S1,1095,1007,59,11,18,268,236,20,5,7,841,788,40,4,9,414,371,33,3,7,402,393,6,1,2,18,17,1,0,0,5,5,0,0,0,2,2,0,0,0,6,2,0,2,2
95NN06S2,2447,2078,299,11,59,561,460,86,0,15,1921,1653,215,9,44,1038,801,202,7,28,834,805,13,2,14,26,25,0,0,1,20,20,0,0,0,3,2,0,0,1,19,12,3,3,1
95NN07S1,1687,1570,72,10,35,375,347,13,2,13,1324,1239,56,7,22,857,784,52,6,15,450,442,4,1,3,6,6,0,0,0,7,6,0,0,1,4,1,0,0,3,12,7,3,2,0
95NN07S2,1571,1375,145,16,35,372,323,40,0,9,1200,1055,105,13,27,810,687,93,12,18,372,358,8,1,5,4,2,0,0,2,4,0,2,0,2,10,8,2,0,0,19,13,0,6,0
95NN08S1,1501,761,638,18,84,267,121,133,1,12,1271,659,523,17,72,908,358,485,14,51,325,276,33,2,14,10,10,0,0,0,9,6,0,0,3,19,9,5,1,4,8,1,1,1,5
95NN08S2,1768,1051,618,16,83,337,198,122,2,15,1467,884,504,11,68,1005,481,462,11,51,411,363,38,0,10,15,15,0,0,0,18,17,1,0,0,18,8,3,0,7,14,7,2,3,2
95NN09S1,1695,655,939,10,91,290,116,156,1,17,1443,559,801,9,74,1138,307,758,8,65,305,252,43,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,5,2,7
95NN09S2,1326,329,890,8,99,300,80,196,4,20,1046,251,712,4,79,924,169,680,3,72,113,76,32,0,5,4,4,0,0,0,0,0,0,0,0,5,2,0,1,2,9,2,6,0,1
95NN10S1,1507,925,487,6,89,266,151,101,0,14,1270,800,390,5,75,854,438,350,4,62,392,347,35,1,9,9,8,1,0,0,5,5,0,0,0,10,2,4,0,4,23,7,9,1,6
95NN10S2,1686,1176,405,15,90,201,133,45,1,22,1530,1073,376,13,68,1025,640,322,12,51,483,423,50,1,9,3,3,0,0,0,5,1,3,0,1,14,6,1,0,7,9,6,2,1,0
95NN11S1,1784,1528,191,8,57,399,344,31,2,22,1421,1220,160,5,36,977,795,152,3,27,434,419,6,2,7,3,3,0,0,0,5,3,2,0,0,2,0,0,0,2,7,1,2,1,3
