GeographyCode,DC4103NI0001,DC4103NI0002,DC4103NI0003,DC4103NI0004,DC4103NI0005,DC4103NI0006,DC4103NI0007,DC4103NI0008,DC4103NI0009,DC4103NI0010,DC4103NI0011,DC4103NI0012,DC4103NI0013,DC4103NI0014,DC4103NI0015,DC4103NI0016,DC4103NI0017,DC4103NI0018,DC4103NI0019,DC4103NI0020,DC4103NI0021,DC4103NI0022,DC4103NI0023,DC4103NI0024,DC4103NI0025,DC4103NI0026,DC4103NI0027,DC4103NI0028,DC4103NI0029,DC4103NI0030,DC4103NI0031,DC4103NI0032,DC4103NI0033,DC4103NI0034,DC4103NI0035,DC4103NI0036,DC4103NI0037,DC4103NI0038,DC4103NI0039,DC4103NI0040,DC4103NI0041,DC4103NI0042,DC4103NI0043,DC4103NI0044,DC4103NI0045,DC4103NI0046,DC4103NI0047,DC4103NI0048,DC4103NI0049,DC4103NI0050,DC4103NI0051,DC4103NI0052,DC4103NI0053,DC4103NI0054,DC4103NI0055,DC4103NI0056,DC4103NI0057,DC4103NI0058,DC4103NI0059,DC4103NI0060,DC4103NI0061,DC4103NI0062,DC4103NI0063,DC4103NI0064,DC4103NI0065,DC4103NI0066,DC4103NI0067,DC4103NI0068,DC4103NI0069,DC4103NI0070,DC4103NI0071,DC4103NI0072,DC4103NI0073,DC4103NI0074,DC4103NI0075,DC4103NI0076,DC4103NI0077,DC4103NI0078,DC4103NI0079,DC4103NI0080,DC4103NI0081,DC4103NI0082,DC4103NI0083,DC4103NI0084,DC4103NI0085,DC4103NI0086,DC4103NI0087,DC4103NI0088,DC4103NI0089,DC4103NI0090,DC4103NI0091,DC4103NI0092,DC4103NI0093,DC4103NI0094,DC4103NI0095,DC4103NI0096
95GG38S1,1369,220,638,408,75,28,482,135,330,14,3,0,144,77,66,1,0,0,338,58,264,13,3,0,653,56,247,309,31,10,68,9,37,20,2,0,202,12,76,107,7,0,229,6,63,141,13,6,51,2,13,27,7,2,67,20,39,6,0,2,36,7,19,8,2,0,234,29,61,85,41,18,20,3,5,5,5,2,7,1,1,2,3,0,8,4,4,0,0,0,199,21,51,78,33,16
95GG38S2,853,219,420,186,22,6,366,146,208,12,0,0,122,81,40,1,0,0,244,65,168,11,0,0,386,52,176,136,17,5,38,4,25,9,0,0,108,18,44,43,2,1,111,3,41,58,7,2,42,4,14,16,7,1,53,14,37,1,0,1,34,9,15,9,1,0,101,21,36,38,5,1,12,0,8,3,1,0,1,0,0,1,0,0,8,7,1,0,0,0,80,14,27,34,4,1
95GG38S3,693,142,322,206,18,5,251,112,133,6,0,0,115,72,43,0,0,0,136,40,90,6,0,0,384,22,167,179,12,4,38,5,30,3,0,0,97,5,40,50,2,0,155,2,54,94,4,1,36,1,9,18,5,3,31,7,21,3,0,0,27,2,13,11,1,0,58,8,22,21,6,1,12,3,3,4,1,1,0,0,0,0,0,0,7,2,4,1,0,0,39,3,15,16,5,0
95GG39S1,1172,685,397,82,8,0,508,340,158,9,1,0,103,84,19,0,0,0,405,256,139,9,1,0,449,229,169,47,4,0,11,5,5,1,0,0,135,50,68,17,0,0,107,67,28,11,1,0,30,9,13,7,1,0,115,69,38,7,1,0,51,29,17,4,1,0,215,116,70,26,3,0,42,18,19,4,1,0,6,4,2,0,0,0,12,9,2,1,0,0,155,85,47,21,2,0
95GG39S2,1402,819,462,99,18,4,663,473,181,5,3,1,195,164,30,0,0,1,468,309,151,5,3,0,494,232,202,55,4,1,31,14,16,1,0,0,155,57,74,23,1,0,82,30,40,11,1,0,32,12,9,8,2,1,126,82,35,9,0,0,68,37,28,3,0,0,245,114,79,39,11,2,37,20,12,5,0,0,26,11,8,6,0,1,10,9,1,0,0,0,172,74,58,28,11,1
95GG39S3,1042,651,328,47,10,6,496,371,119,3,0,3,154,136,17,1,0,0,342,235,102,2,0,3,370,195,150,22,3,0,27,13,14,0,0,0,79,37,38,4,0,0,62,28,27,7,0,0,34,12,15,5,2,0,114,71,38,4,1,0,54,34,18,2,0,0,176,85,59,22,7,3,33,20,11,1,1,0,44,19,15,5,3,2,9,5,4,0,0,0,90,41,29,16,3,1
95GG40S1,802,507,245,42,7,1,317,260,56,1,0,0,125,109,16,0,0,0,192,151,40,1,0,0,426,220,164,36,5,1,34,21,12,1,0,0,56,24,25,7,0,0,83,17,42,19,5,0,30,10,13,7,0,0,175,124,49,2,0,0,48,24,23,0,0,1,59,27,25,5,2,0,28,13,10,3,2,0,0,0,0,0,0,0,7,4,3,0,0,0,24,10,12,2,0,0
95GG40S2,1059,679,347,31,1,1,539,406,132,1,0,0,179,154,25,0,0,0,360,252,107,1,0,0,439,231,183,24,1,0,38,18,20,0,0,0,78,31,41,6,0,0,67,23,35,9,0,0,41,15,17,8,1,0,159,113,45,1,0,0,56,31,25,0,0,0,81,42,32,6,0,1,32,17,12,3,0,0,0,0,0,0,0,0,10,6,3,1,0,0,39,19,17,2,0,1
95GG41S1,789,44,290,374,59,22,193,37,145,10,1,0,119,25,90,4,0,0,74,12,55,6,1,0,575,6,141,350,57,21,120,1,57,59,3,0,152,0,36,102,9,5,187,2,20,138,23,4,79,2,12,34,19,12,19,1,9,7,2,0,18,0,7,10,1,0,21,1,4,14,1,1,2,0,1,1,0,0,0,0,0,0,0,0,3,1,1,1,0,0,16,0,2,12,1,1
95GG41S2,596,63,200,252,64,17,155,47,101,6,0,1,105,37,66,1,0,1,50,10,35,5,0,0,419,12,96,240,57,14,90,5,41,43,1,0,85,1,18,62,4,0,148,2,17,103,21,5,67,0,7,20,31,9,15,2,9,4,0,0,14,2,4,8,0,0,22,4,3,6,7,2,7,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,14,2,2,3,6,1
95GG41S3,788,128,337,276,39,8,257,80,168,8,0,1,99,47,51,1,0,0,158,33,117,7,0,1,487,40,159,247,36,5,63,2,40,21,0,0,119,8,37,68,6,0,191,9,37,128,15,2,46,2,8,19,15,2,32,13,18,1,0,0,36,6,19,10,0,1,44,8,10,21,3,2,10,2,2,5,0,1,1,0,0,0,1,0,4,1,3,0,0,0,29,5,5,16,2,1
95GG42S1,689,61,267,285,51,25,163,43,117,2,0,1,83,27,56,0,0,0,80,16,61,2,0,1,470,13,128,267,42,20,83,5,41,36,1,0,104,2,34,59,7,2,177,1,22,133,15,6,61,2,8,22,19,10,22,2,12,7,0,1,23,1,11,10,0,1,56,5,22,16,9,4,14,1,6,2,2,3,0,0,0,0,0,0,4,0,4,0,0,0,38,4,12,14,7,1
95GG42S2,209,49,86,58,11,5,72,29,43,0,0,0,37,19,18,0,0,0,35,10,25,0,0,0,103,9,34,48,8,4,20,3,11,6,0,0,25,2,8,14,1,0,40,3,8,22,5,2,13,0,3,6,2,2,1,0,1,0,0,0,4,1,3,0,0,0,34,11,9,10,3,1,6,1,1,3,1,0,15,5,4,4,1,1,0,0,0,0,0,0,13,5,4,3,1,0
95GG42S3,740,179,286,196,59,20,197,73,107,14,1,2,41,19,22,0,0,0,156,54,85,14,1,2,256,27,97,115,15,2,31,2,14,15,0,0,84,9,42,32,1,0,96,12,21,54,7,2,17,1,3,7,6,0,12,1,8,2,1,0,16,2,9,5,0,0,287,79,82,67,43,16,2,1,1,0,0,0,156,42,36,40,26,12,4,1,2,1,0,0,125,35,43,26,17,4
95GG42S4,968,147,473,284,49,15,309,87,209,10,3,0,96,42,53,1,0,0,213,45,156,9,3,0,504,38,206,229,21,10,67,4,37,26,0,0,158,12,69,73,4,0,178,9,53,98,11,7,41,0,12,21,6,2,36,9,22,5,0,0,24,4,13,6,0,1,155,22,58,45,25,5,17,3,7,5,2,0,10,1,2,3,2,2,7,1,4,1,1,0,121,17,45,36,20,3
95GG43S1,720,282,323,102,13,0,312,176,129,7,0,0,107,78,28,1,0,0,205,98,101,6,0,0,362,93,172,88,9,0,41,9,32,0,0,0,109,18,55,35,1,0,77,11,32,32,2,0,32,5,11,12,4,0,67,32,31,4,0,0,36,18,11,5,2,0,46,13,22,7,4,0,12,4,4,4,0,0,2,1,0,1,0,0,2,1,1,0,0,0,30,7,17,2,4,0
95GG43S2,734,196,385,129,18,6,224,105,117,2,0,0,72,52,20,0,0,0,152,53,97,2,0,0,471,85,253,113,14,6,55,15,37,2,1,0,139,17,85,34,2,1,126,9,61,48,4,4,56,6,24,19,6,1,53,27,22,4,0,0,42,11,24,6,1,0,39,6,15,14,4,0,10,2,3,4,1,0,2,0,0,1,1,0,1,1,0,0,0,0,26,3,12,9,2,0
95GG43S3,862,305,431,120,5,1,353,171,177,4,1,0,126,97,29,0,0,0,227,74,148,4,1,0,457,124,225,104,3,1,38,10,25,3,0,0,141,20,86,34,1,0,105,16,47,40,2,0,39,9,13,16,0,1,88,43,41,4,0,0,46,26,13,7,0,0,52,10,29,12,1,0,16,6,8,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,35,4,20,10,1,0
95GG44S1,1390,790,491,94,13,2,584,410,169,4,0,1,118,96,21,0,0,1,466,314,148,4,0,0,631,289,265,67,9,1,35,18,15,1,1,0,160,55,76,28,1,0,120,38,65,16,1,0,51,12,20,13,5,1,196,126,65,4,1,0,69,40,24,5,0,0,175,91,57,23,4,0,52,30,17,4,1,0,2,2,0,0,0,0,3,3,0,0,0,0,118,56,40,19,3,0
95GG44S2,1315,716,482,109,6,2,567,369,190,8,0,0,142,111,31,0,0,0,425,258,159,8,0,0,618,286,246,83,3,0,52,22,28,2,0,0,149,49,64,35,1,0,142,52,64,25,1,0,25,8,10,7,0,0,173,113,51,8,1,0,77,42,29,6,0,0,130,61,46,18,3,2,30,14,12,3,0,1,6,1,1,2,1,1,5,3,2,0,0,0,89,43,31,13,2,0
95GG45S1,694,56,273,290,58,17,176,30,139,5,2,0,93,14,75,3,1,0,83,16,64,2,1,0,478,23,121,268,51,15,139,5,49,84,1,0,102,4,25,63,9,1,128,2,18,80,22,6,53,2,6,21,16,8,37,6,20,10,1,0,19,4,3,10,2,0,40,3,13,17,5,2,13,0,4,4,3,2,1,0,0,1,0,0,4,2,0,2,0,0,22,1,9,10,2,0
95GG45S2,686,320,276,79,9,2,244,157,86,1,0,0,103,75,28,0,0,0,141,82,58,1,0,0,379,136,168,66,7,2,25,9,15,1,0,0,66,16,37,13,0,0,80,15,36,25,3,1,48,6,22,16,4,0,113,70,40,2,0,1,47,20,18,9,0,0,63,27,22,12,2,0,23,9,9,5,0,0,3,0,0,2,1,0,3,2,1,0,0,0,34,16,12,5,1,0
95GG45S3,749,191,371,161,23,3,292,108,170,13,1,0,110,54,54,2,0,0,182,54,116,11,1,0,409,69,186,139,13,2,68,16,37,14,0,1,82,5,36,39,1,1,129,13,49,64,3,0,34,2,12,13,7,0,56,21,33,2,0,0,40,12,19,7,2,0,48,14,15,9,9,1,11,5,3,1,2,0,2,0,2,0,0,0,5,1,4,0,0,0,30,8,6,8,7,1
95GG46S1,663,333,249,63,13,5,176,118,56,1,1,0,49,36,13,0,0,0,127,82,43,1,1,0,397,178,156,50,10,3,27,12,13,1,0,1,29,8,18,3,0,0,81,25,34,18,3,1,55,15,21,14,5,0,126,73,45,5,2,1,79,45,25,9,0,0,90,37,37,12,2,2,45,18,16,7,2,2,0,0,0,0,0,0,2,1,1,0,0,0,43,18,20,5,0,0
95GG46S2,646,335,252,50,8,1,127,94,33,0,0,0,45,35,10,0,0,0,82,59,23,0,0,0,439,212,180,41,6,0,29,10,19,0,0,0,33,9,22,2,0,0,82,17,46,16,3,0,52,9,26,15,2,0,170,117,46,6,1,0,73,50,21,2,0,0,80,29,39,9,2,1,44,13,24,5,1,1,0,0,0,0,0,0,3,2,1,0,0,0,33,14,14,4,1,0
95GG46S3,623,372,204,32,13,2,182,134,48,0,0,0,61,48,13,0,0,0,121,86,35,0,0,0,352,198,116,30,7,1,27,18,9,0,0,0,26,5,19,1,1,0,62,21,26,12,2,1,41,15,13,11,2,0,102,74,25,3,0,0,94,65,24,3,2,0,89,40,40,2,6,1,46,18,23,2,3,0,1,1,0,0,0,0,2,0,2,0,0,0,40,21,15,0,3,1
95GG47S1,1025,642,308,64,8,3,466,354,104,6,1,1,86,70,16,0,0,0,380,284,88,6,1,1,437,225,170,35,6,1,17,6,10,1,0,0,74,33,33,8,0,0,86,26,42,16,2,0,37,6,26,3,2,0,162,118,41,2,1,0,61,36,18,5,1,1,122,63,34,23,1,1,41,19,12,9,0,1,4,1,1,2,0,0,3,3,0,0,0,0,74,40,21,12,1,0
95GG47S2,801,489,253,52,6,1,349,271,71,6,1,0,120,99,18,3,0,0,229,172,53,3,1,0,360,171,143,42,3,1,26,11,14,1,0,0,47,15,25,7,0,0,70,16,31,22,0,1,33,11,12,7,3,0,135,92,42,1,0,0,49,26,19,4,0,0,92,47,39,4,2,0,38,14,20,3,1,0,0,0,0,0,0,0,6,4,2,0,0,0,48,29,17,1,1,0
95GG47S3,815,430,318,58,7,2,344,240,101,2,0,1,110,81,28,1,0,0,234,159,73,1,0,1,359,136,169,49,5,0,18,8,9,1,0,0,64,14,38,11,1,0,88,19,48,18,3,0,33,7,14,11,1,0,109,70,37,2,0,0,47,18,23,6,0,0,112,54,48,7,2,1,38,17,18,2,1,0,1,1,0,0,0,0,5,4,1,0,0,0,68,32,29,5,1,1
95GG48S1,620,355,230,31,3,1,158,108,44,5,1,0,52,42,9,1,0,0,106,66,35,4,1,0,372,199,148,22,2,1,16,10,4,2,0,0,35,16,16,3,0,0,75,21,47,6,1,0,38,11,21,5,1,0,136,99,35,2,0,0,72,42,25,4,0,1,90,48,38,4,0,0,39,19,17,3,0,0,0,0,0,0,0,0,2,0,2,0,0,0,49,29,19,1,0,0
95GG48S2,842,525,284,30,3,0,187,139,47,1,0,0,36,30,6,0,0,0,151,109,41,1,0,0,556,324,206,23,3,0,8,6,2,0,0,0,30,13,14,3,0,0,75,26,40,8,1,0,39,10,22,5,2,0,314,209,100,5,0,0,90,60,28,2,0,0,99,62,31,6,0,0,53,32,18,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,45,29,13,3,0,0
95GG48S3,589,356,194,26,11,2,133,100,33,0,0,0,26,16,10,0,0,0,107,84,23,0,0,0,357,204,126,19,7,1,10,8,1,1,0,0,31,13,14,3,1,0,55,18,31,4,2,0,44,16,18,7,2,1,142,102,36,2,2,0,75,47,26,2,0,0,99,52,35,7,4,1,62,29,23,5,4,1,0,0,0,0,0,0,2,2,0,0,0,0,35,21,12,2,0,0
95GG49S1,748,205,340,155,33,15,302,115,178,8,0,1,86,37,48,1,0,0,216,78,130,7,0,1,291,55,110,105,16,5,27,4,12,9,2,0,101,20,48,29,3,1,98,9,23,56,8,2,18,3,3,7,3,2,25,13,12,0,0,0,22,6,12,4,0,0,155,35,52,42,17,9,9,2,4,2,1,0,16,3,6,3,3,1,3,1,1,1,0,0,127,29,41,36,13,8
95GG49S2,948,398,344,137,53,16,299,158,130,7,3,1,75,47,28,0,0,0,224,111,102,7,3,1,264,91,117,48,5,3,22,8,11,3,0,0,124,37,64,21,0,2,69,23,26,18,2,0,14,3,5,2,3,1,23,15,7,1,0,0,12,5,4,3,0,0,385,149,97,82,45,12,7,3,2,0,2,0,161,66,35,28,22,10,3,2,0,0,0,1,214,78,60,54,21,1
95GG49S3,821,382,287,90,33,29,259,143,103,11,1,1,51,45,6,0,0,0,208,98,97,11,1,1,212,85,98,21,6,2,6,2,4,0,0,0,87,35,33,15,4,0,65,24,35,4,0,2,4,1,3,0,0,0,30,14,15,1,0,0,20,9,8,1,2,0,350,154,86,58,26,26,11,6,2,3,0,0,136,61,25,22,14,14,2,2,0,0,0,0,201,85,59,33,12,12
95GG49S4,834,389,295,111,23,16,274,179,88,4,3,0,66,49,16,1,0,0,208,130,72,3,3,0,189,64,88,34,2,1,16,3,10,3,0,0,75,19,39,15,1,1,40,14,16,10,0,0,14,4,6,4,0,0,20,14,5,0,1,0,24,10,12,2,0,0,371,146,119,73,18,15,15,3,7,5,0,0,170,72,34,43,10,11,4,1,3,0,0,0,182,70,75,25,8,4
95GG50S1,764,354,326,77,6,1,325,179,145,1,0,0,71,52,19,0,0,0,254,127,126,1,0,0,337,131,146,56,4,0,15,6,8,1,0,0,108,27,53,27,1,0,71,23,33,13,2,0,28,7,13,7,1,0,71,44,24,3,0,0,44,24,15,5,0,0,102,44,35,20,2,1,16,6,8,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,84,36,27,19,2,0
95GG50S2,972,538,355,67,10,2,384,257,126,1,0,0,122,96,26,0,0,0,262,161,100,1,0,0,471,228,196,43,2,2,23,12,11,0,0,0,103,37,51,15,0,0,119,38,61,19,1,0,26,8,13,4,0,1,151,108,39,2,1,1,49,25,21,3,0,0,117,53,33,23,8,0,28,10,12,5,1,0,1,1,0,0,0,0,7,7,0,0,0,0,81,35,21,18,7,0
95GG50S3,917,460,373,75,8,1,381,246,126,9,0,0,123,107,16,0,0,0,258,139,110,9,0,0,430,165,209,49,6,1,35,13,22,0,0,0,109,30,61,15,3,0,90,21,51,18,0,0,42,10,17,11,3,1,114,72,39,3,0,0,40,19,19,2,0,0,106,49,38,17,2,0,16,6,8,2,0,0,2,0,0,2,0,0,2,2,0,0,0,0,86,41,30,13,2,0
95GG51S1,683,368,270,42,2,1,291,202,89,0,0,0,98,73,25,0,0,0,193,129,64,0,0,0,356,146,168,39,2,1,48,20,27,1,0,0,77,25,44,8,0,0,57,10,33,11,2,1,30,5,14,11,0,0,113,72,36,5,0,0,31,14,14,3,0,0,36,20,13,3,0,0,15,9,5,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,18,8,8,2,0,0
95GG51S2,710,435,231,33,10,1,324,249,73,1,0,1,128,108,20,0,0,0,196,141,53,1,0,1,331,154,146,25,6,0,45,22,22,1,0,0,54,21,29,4,0,0,72,14,41,14,3,0,29,6,16,6,1,0,91,66,25,0,0,0,40,25,13,0,2,0,55,32,12,7,4,0,24,12,7,3,2,0,0,0,0,0,0,0,5,4,1,0,0,0,26,16,4,4,2,0
95GG51S3,688,439,218,28,3,0,328,255,72,1,0,0,117,99,18,0,0,0,211,156,54,1,0,0,312,157,128,24,3,0,34,16,17,1,0,0,60,24,34,2,0,0,65,22,30,12,1,0,23,4,13,4,2,0,103,75,25,3,0,0,27,16,9,2,0,0,48,27,18,3,0,0,12,8,3,1,0,0,0,0,0,0,0,0,6,4,2,0,0,0,30,15,13,2,0,0
95HH01W1,890,172,436,232,41,9,292,115,168,7,2,0,129,59,66,3,1,0,163,56,102,4,1,0,569,54,258,213,35,9,93,10,61,21,1,0,142,6,69,62,2,3,171,1,60,93,14,3,63,2,18,23,17,3,63,25,30,7,1,0,37,10,20,7,0,0,29,3,10,12,4,0,10,1,3,3,3,0,0,0,0,0,0,0,2,0,1,1,0,0,17,2,6,8,1,0
95HH02S1,522,53,247,175,36,11,110,33,75,2,0,0,57,29,28,0,0,0,53,4,47,2,0,0,387,19,158,167,33,10,59,3,41,14,0,1,86,2,41,40,3,0,141,0,39,86,14,2,53,0,9,21,16,7,39,12,23,4,0,0,9,2,5,2,0,0,25,1,14,6,3,1,8,1,3,2,1,1,0,0,0,0,0,0,2,0,2,0,0,0,15,0,9,4,2,0
95HH02S2,541,18,183,259,66,15,62,7,53,2,0,0,14,4,9,1,0,0,48,3,44,1,0,0,462,11,128,245,63,15,22,1,15,6,0,0,101,4,37,55,5,0,226,3,37,147,33,6,58,0,3,24,22,9,41,3,31,6,1,0,14,0,5,7,2,0,17,0,2,12,3,0,9,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,5,2,0
95HH03W1,726,116,328,216,54,12,207,86,116,5,0,0,123,72,48,3,0,0,84,14,68,2,0,0,493,27,204,200,52,10,107,7,79,21,0,0,138,0,57,71,9,1,114,3,29,62,16,4,79,0,12,37,25,5,37,12,19,4,2,0,18,5,8,5,0,0,26,3,8,11,2,2,11,1,2,7,0,1,0,0,0,0,0,0,1,0,1,0,0,0,14,2,5,4,2,1
95HH04S1,645,39,301,238,54,13,124,21,97,5,1,0,48,15,32,1,0,0,76,6,65,4,1,0,492,18,190,223,50,11,52,2,39,11,0,0,115,3,50,57,3,2,178,0,42,120,14,2,78,2,18,23,29,6,47,9,33,4,1,0,22,2,8,8,3,1,29,0,14,10,3,2,9,0,3,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,19,0,10,5,2,2
95HH04S2,515,52,179,204,63,17,90,38,48,4,0,0,54,34,18,2,0,0,36,4,30,2,0,0,409,13,126,193,61,16,53,4,41,8,0,0,102,1,39,58,4,0,141,2,22,88,23,6,72,0,6,24,32,10,28,5,15,8,0,0,13,1,3,7,2,0,16,1,5,7,2,1,5,0,1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,10,1,3,4,1,1
95HH05W1,908,333,412,143,15,5,254,150,97,5,2,0,88,62,25,1,0,0,166,88,72,4,2,0,614,171,298,130,10,5,49,12,30,7,0,0,108,22,50,35,1,0,169,21,85,56,4,3,59,11,25,18,4,1,175,81,88,5,1,0,54,24,20,9,0,1,40,12,17,8,3,0,10,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,13,5,2,0
95HH06S1,762,53,235,352,90,32,133,31,85,17,0,0,38,20,18,0,0,0,95,11,67,17,0,0,603,21,145,326,82,29,28,0,16,12,0,0,127,7,42,71,7,0,298,3,36,206,41,12,81,0,10,25,29,17,50,9,36,5,0,0,19,2,5,7,5,0,26,1,5,9,8,3,10,0,2,3,3,2,0,0,0,0,0,0,1,0,0,1,0,0,15,1,3,5,5,1
95HH06S2,920,100,390,357,62,11,169,50,112,6,0,1,59,30,29,0,0,0,110,20,83,6,0,1,704,46,263,333,52,10,66,6,45,14,0,1,148,1,69,76,2,0,296,12,57,191,32,4,68,1,16,32,16,3,86,21,52,11,1,1,40,5,24,9,1,1,47,4,15,18,10,0,24,1,5,12,6,0,1,0,1,0,0,0,2,0,2,0,0,0,20,3,7,6,4,0
95HH07W1,733,276,329,109,15,4,313,186,122,5,0,0,104,77,27,0,0,0,209,109,95,5,0,0,385,80,196,92,13,4,42,11,29,2,0,0,79,8,47,18,4,2,82,11,34,35,2,0,48,4,16,21,6,1,87,32,47,6,1,1,47,14,23,10,0,0,35,10,11,12,2,0,14,4,4,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,5,7,6,2,0
95HH08W1,1083,137,457,370,84,35,310,86,213,8,0,3,103,36,64,2,0,1,207,50,149,6,0,2,711,43,224,336,80,28,109,6,56,41,5,1,175,6,53,100,14,2,229,4,46,140,33,6,95,2,17,37,23,16,67,19,37,7,3,1,36,6,15,11,2,2,62,8,20,26,4,4,18,4,6,7,1,0,5,1,2,1,1,0,6,1,3,2,0,0,33,2,9,16,2,4
95HH09W1,1423,561,650,190,16,6,731,396,319,14,1,1,292,195,93,3,1,0,439,201,226,11,0,1,615,138,301,160,12,4,82,17,52,13,0,0,202,28,94,73,6,1,135,27,61,43,2,2,45,8,13,20,3,1,102,44,52,6,0,0,49,14,29,5,1,0,77,27,30,16,3,1,17,7,7,2,0,1,0,0,0,0,0,0,3,1,2,0,0,0,57,19,21,14,3,0
95HH10W1,945,93,338,405,83,26,188,57,119,9,2,1,80,34,43,2,0,1,108,23,76,7,2,0,723,34,209,381,75,24,101,2,54,44,0,1,153,7,40,93,11,2,274,2,43,189,32,8,89,4,9,34,30,12,72,11,51,10,0,0,34,8,12,11,2,1,34,2,10,15,6,1,15,0,5,6,3,1,0,0,0,0,0,0,2,1,1,0,0,0,17,1,4,9,3,0
95HH11W1,655,255,320,67,11,2,252,143,102,7,0,0,113,68,43,2,0,0,139,75,59,5,0,0,364,101,198,55,9,1,41,3,35,3,0,0,78,16,47,15,0,0,76,14,44,17,1,0,37,5,13,12,6,1,94,47,43,3,1,0,38,16,16,5,1,0,39,11,20,5,2,1,17,4,9,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,21,7,10,4,0,0
95HH12W1,626,112,294,181,32,7,130,56,70,3,1,0,58,29,27,1,1,0,72,27,43,2,0,0,459,48,211,166,27,7,63,2,53,8,0,0,122,0,58,59,3,2,100,6,33,55,6,0,70,1,16,32,17,4,74,32,41,1,0,0,30,7,10,11,1,1,37,8,13,12,4,0,18,6,5,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,18,2,7,8,1,0
95HH13W1,614,243,293,66,10,2,188,111,74,3,0,0,48,40,8,0,0,0,140,71,66,3,0,0,393,119,205,61,6,2,31,6,22,3,0,0,78,14,43,20,1,0,91,12,57,19,2,1,33,4,16,9,3,1,127,70,51,6,0,0,33,13,16,4,0,0,33,13,14,2,4,0,12,4,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,9,1,2,0
95HH14W1,764,309,343,91,19,2,319,193,122,3,1,0,138,89,49,0,0,0,181,104,73,3,1,0,405,106,202,81,15,1,67,19,46,2,0,0,86,9,54,21,2,0,68,12,25,25,5,1,51,7,20,17,7,0,86,41,37,7,1,0,47,18,20,9,0,0,40,10,19,7,3,1,17,4,8,2,2,1,0,0,0,0,0,0,2,1,1,0,0,0,21,5,10,5,1,0
95HH15W1,1083,279,463,251,65,25,334,177,150,7,0,0,180,125,53,2,0,0,154,52,97,5,0,0,696,88,295,229,61,23,65,14,43,8,0,0,159,12,87,57,3,0,221,9,69,113,22,8,93,6,12,29,31,15,96,29,54,11,2,0,62,18,30,11,3,0,53,14,18,15,4,2,21,3,8,5,4,1,0,0,0,0,0,0,3,2,1,0,0,0,29,9,9,10,0,1
95HH16W1,917,159,421,251,70,16,286,106,172,7,1,0,146,64,79,3,0,0,140,42,93,4,1,0,583,47,235,223,64,14,97,7,65,24,1,0,137,11,47,65,13,1,186,11,56,91,21,7,71,1,12,26,27,5,60,13,40,6,0,1,32,4,15,11,2,0,48,6,14,21,5,2,25,2,5,13,3,2,0,0,0,0,0,0,2,1,1,0,0,0,21,3,8,8,2,0
95HH17W1,928,72,370,350,93,43,182,47,125,7,3,0,78,31,47,0,0,0,104,16,78,7,3,0,701,20,235,330,79,37,60,2,41,13,2,2,178,3,60,99,13,3,268,4,57,148,36,23,86,1,8,42,26,9,82,10,57,13,2,0,27,0,12,15,0,0,45,5,10,13,11,6,21,1,5,5,6,4,0,0,0,0,0,0,3,2,0,1,0,0,21,2,5,7,5,2
95II01S1,626,63,266,226,61,10,144,38,102,4,0,0,65,18,47,0,0,0,79,20,55,4,0,0,455,20,157,211,59,8,68,4,43,15,6,0,119,3,35,72,7,2,149,3,33,89,21,3,52,1,7,19,23,2,34,5,22,5,1,1,33,4,17,11,1,0,27,5,7,11,2,2,10,1,1,6,1,1,0,0,0,0,0,0,2,0,1,1,0,0,15,4,5,4,1,1
95II01S2,634,41,256,233,75,29,163,29,125,6,3,0,80,21,55,4,0,0,83,8,70,2,3,0,440,9,122,217,65,27,91,4,54,30,2,1,118,2,25,75,14,2,118,0,19,73,18,8,74,0,8,22,30,14,15,2,8,3,0,2,24,1,8,14,1,0,31,3,9,10,7,2,14,0,5,4,4,1,0,0,0,0,0,0,2,0,0,1,1,0,15,3,4,5,2,1
95II02S1,507,28,164,258,50,7,110,26,80,3,0,1,25,8,17,0,0,0,85,18,63,3,0,1,381,2,79,248,46,6,24,0,16,8,0,0,74,2,20,46,6,0,215,0,23,165,26,1,40,0,1,20,14,5,11,0,10,1,0,0,17,0,9,8,0,0,16,0,5,7,4,0,5,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,6,1,0
