GeographyCode,DC2120NI0001,DC2120NI0002,DC2120NI0003,DC2120NI0004,DC2120NI0005,DC2120NI0006,DC2120NI0007,DC2120NI0008,DC2120NI0009,DC2120NI0010,DC2120NI0011,DC2120NI0012,DC2120NI0013,DC2120NI0014,DC2120NI0015,DC2120NI0016,DC2120NI0017,DC2120NI0018,DC2120NI0019,DC2120NI0020,DC2120NI0021,DC2120NI0022,DC2120NI0023,DC2120NI0024,DC2120NI0025,DC2120NI0026,DC2120NI0027,DC2120NI0028,DC2120NI0029,DC2120NI0030,DC2120NI0031,DC2120NI0032,DC2120NI0033,DC2120NI0034,DC2120NI0035,DC2120NI0036,DC2120NI0037,DC2120NI0038,DC2120NI0039,DC2120NI0040,DC2120NI0041,DC2120NI0042,DC2120NI0043,DC2120NI0044,DC2120NI0045,DC2120NI0046,DC2120NI0047,DC2120NI0048,DC2120NI0049,DC2120NI0050,DC2120NI0051,DC2120NI0052,DC2120NI0053,DC2120NI0054,DC2120NI0055,DC2120NI0056,DC2120NI0057,DC2120NI0058,DC2120NI0059,DC2120NI0060,DC2120NI0061,DC2120NI0062,DC2120NI0063,DC2120NI0064,DC2120NI0065,DC2120NI0066,DC2120NI0067,DC2120NI0068,DC2120NI0069,DC2120NI0070,DC2120NI0071,DC2120NI0072,DC2120NI0073,DC2120NI0074,DC2120NI0075,DC2120NI0076,DC2120NI0077,DC2120NI0078,DC2120NI0079,DC2120NI0080,DC2120NI0081,DC2120NI0082,DC2120NI0083,DC2120NI0084,DC2120NI0085,DC2120NI0086,DC2120NI0087,DC2120NI0088,DC2120NI0089,DC2120NI0090,DC2120NI0091,DC2120NI0092,DC2120NI0093,DC2120NI0094,DC2120NI0095,DC2120NI0096,DC2120NI0097,DC2120NI0098,DC2120NI0099,DC2120NI0100,DC2120NI0101,DC2120NI0102,DC2120NI0103,DC2120NI0104,DC2120NI0105,DC2120NI0106,DC2120NI0107,DC2120NI0108,DC2120NI0109,DC2120NI0110
95BB15S1,706,340,332,6,28,134,61,69,2,2,69,35,32,0,2,65,26,37,2,0,519,256,235,4,24,54,22,31,0,1,366,189,157,2,18,109,40,59,1,9,199,119,71,1,8,58,30,27,0,1,35,14,18,1,2,20,9,8,1,2,14,5,9,0,0,1,0,1,0,0,64,31,29,1,3,35,13,19,0,3,29,18,10,1,0,53,23,28,0,2,20,6,12,0,2,0,0,0,0,0,8,5,3,0,0,25,12,13,0,0
95BB15S2,581,375,185,1,20,167,112,50,0,5,59,40,19,0,0,108,72,31,0,5,391,248,128,1,14,35,22,12,0,1,219,137,76,0,6,54,28,25,0,1,116,74,37,0,5,49,35,14,0,0,37,22,12,0,3,14,9,5,0,0,20,11,6,0,3,3,2,1,0,0,100,67,28,1,4,62,40,17,1,4,38,27,11,0,0,23,15,7,0,1,7,4,3,0,0,0,0,0,0,0,1,0,1,0,0,15,11,3,0,1
95BB16S1,562,28,504,4,26,98,4,89,0,5,54,2,49,0,3,44,2,40,0,2,428,23,385,4,16,67,0,66,0,1,314,20,280,2,12,97,7,86,1,3,139,8,121,1,9,78,5,73,0,0,13,1,10,1,1,6,0,5,1,0,6,1,4,0,1,1,0,1,0,0,34,2,29,1,2,14,1,10,1,2,20,1,19,0,0,36,1,30,0,5,14,1,10,0,3,0,0,0,0,0,2,0,2,0,0,20,0,18,0,2
95BB16S2,614,37,547,4,26,127,11,111,1,4,57,2,55,0,0,70,9,56,1,4,457,23,412,3,19,70,0,69,0,1,322,19,287,2,14,111,7,101,1,2,160,11,138,1,10,51,1,48,0,2,26,0,22,1,3,9,0,7,1,1,12,0,11,0,1,5,0,4,0,1,39,4,34,0,1,19,2,17,0,0,20,2,17,0,1,30,3,24,0,3,9,0,9,0,0,0,0,0,0,0,5,0,5,0,0,16,3,10,0,3
95BB17S1,727,51,612,3,61,188,8,166,1,13,56,2,53,1,0,132,6,113,0,13,506,40,419,2,45,27,1,26,0,0,314,24,269,2,19,112,9,95,1,7,163,13,138,0,12,39,2,36,1,0,59,9,44,0,6,32,2,27,0,3,26,7,16,0,3,1,0,1,0,0,106,6,80,0,20,81,3,60,0,18,25,3,20,0,2,33,3,27,0,3,18,2,16,0,0,0,0,0,0,0,1,0,1,0,0,14,1,10,0,3
95BB17S2,672,38,572,5,57,147,8,132,0,7,59,0,57,0,2,88,8,75,0,5,484,29,407,3,45,52,1,49,0,2,283,21,238,2,22,91,5,83,0,3,133,10,107,1,15,59,6,48,1,4,39,4,27,0,8,16,2,10,0,4,22,1,17,0,4,1,1,0,0,0,110,3,93,1,13,71,2,59,0,10,39,1,34,1,3,41,1,33,2,5,19,0,14,1,4,0,0,0,0,0,1,0,1,0,0,21,1,18,1,1
95BB18S1,726,25,644,10,47,216,7,194,3,12,82,4,73,1,4,134,3,121,2,8,469,15,415,7,32,63,0,62,0,1,248,10,215,3,20,103,4,87,3,9,111,6,95,0,10,34,0,33,0,1,57,1,48,1,7,26,1,22,1,2,25,0,21,0,4,6,0,5,0,1,101,4,90,3,4,70,4,61,1,4,31,0,29,2,0,41,3,35,0,3,15,1,14,0,0,0,0,0,0,0,1,0,1,0,0,25,2,20,0,3
95BB18S2,912,56,797,5,54,156,8,138,2,8,64,1,60,2,1,92,7,78,0,7,701,41,613,2,45,78,2,73,0,3,501,30,440,2,29,140,10,121,1,8,271,18,236,1,16,90,2,83,0,5,57,6,42,0,9,32,2,26,0,4,21,4,13,0,4,4,0,3,0,1,65,3,58,0,4,43,2,38,0,3,22,1,20,0,1,55,7,46,1,1,25,4,19,1,1,0,0,0,0,0,7,0,7,0,0,23,3,20,0,0
95BB19S1,641,55,544,4,38,161,11,144,2,4,73,2,70,1,0,88,9,74,1,4,453,39,380,1,33,45,3,42,0,0,290,27,241,1,21,102,7,92,0,3,125,13,94,1,17,63,7,55,0,1,35,2,28,0,5,21,0,18,0,3,13,2,9,0,2,1,0,1,0,0,83,7,69,0,7,50,4,41,0,5,33,3,28,0,2,27,5,20,1,1,12,4,6,1,1,0,0,0,0,0,1,0,1,0,0,14,1,13,0,0
95BB19S2,599,45,513,3,38,65,4,58,1,2,17,1,15,1,0,48,3,43,0,2,507,40,432,2,33,26,1,25,0,0,396,28,337,2,29,111,10,94,1,6,225,14,191,1,19,60,4,52,0,4,31,4,25,0,2,15,4,11,0,0,13,0,11,0,2,3,0,3,0,0,54,7,45,0,2,36,5,30,0,1,18,2,15,0,1,27,1,23,0,3,13,0,11,0,2,0,0,0,0,0,1,0,1,0,0,13,1,11,0,1
95BB19S3,484,36,416,7,25,75,7,65,1,2,26,0,24,1,1,49,7,41,0,1,389,27,334,6,22,22,0,22,0,0,290,19,257,5,9,79,4,72,2,1,152,12,129,3,8,59,3,56,0,0,30,4,17,0,9,12,4,7,0,1,16,0,9,0,7,2,0,1,0,1,47,4,38,1,4,32,3,25,1,3,15,1,13,0,1,20,2,17,0,1,13,2,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,1
95BB20S1,677,494,158,1,24,170,114,48,1,7,70,53,16,0,1,100,61,32,1,6,475,356,103,0,16,51,34,17,0,0,332,256,69,0,7,83,52,28,0,3,177,149,24,0,4,72,55,17,0,0,23,11,7,0,5,10,4,3,0,3,11,6,3,0,2,2,1,1,0,0,69,55,10,0,4,36,27,7,0,2,33,28,3,0,2,32,24,7,0,1,14,9,4,0,1,0,0,0,0,0,2,1,1,0,0,16,14,2,0,0
95BB20S2,613,496,92,4,21,199,161,35,1,2,88,70,17,1,0,111,91,18,0,2,370,299,50,3,18,37,30,7,0,0,217,176,32,2,7,52,41,9,0,2,105,83,16,2,4,60,52,7,0,1,32,17,6,1,8,17,10,2,1,4,14,7,3,0,4,1,0,1,0,0,84,76,5,0,3,49,42,4,0,3,35,34,1,0,0,44,36,7,0,1,16,13,3,0,0,0,0,0,0,0,7,5,2,0,0,21,18,2,0,1
95BB21S1,932,32,853,11,36,231,6,213,3,9,101,1,98,0,2,130,5,115,3,7,650,23,595,8,24,84,1,81,2,0,413,12,384,4,13,126,6,115,1,4,211,6,194,2,9,76,0,75,1,0,52,3,46,0,3,29,1,27,0,1,20,2,16,0,2,3,0,3,0,0,101,7,84,2,8,71,6,56,2,7,30,1,28,0,1,51,3,45,0,3,27,2,24,0,1,0,0,0,0,0,0,0,0,0,0,24,1,21,0,2
95BB21S2,889,171,652,7,59,209,35,167,1,6,96,16,78,0,2,113,19,89,1,4,629,126,449,6,48,64,9,53,0,2,442,103,304,5,30,152,19,119,3,11,229,69,144,2,14,61,15,41,0,5,42,3,27,1,11,24,1,14,0,9,16,2,12,0,2,2,0,1,1,0,81,11,65,0,5,55,6,44,0,5,26,5,21,0,0,51,10,36,0,5,22,3,16,0,3,0,0,0,0,0,1,1,0,0,0,28,6,20,0,2
95BB22S1,596,36,499,3,58,143,6,126,1,10,27,3,24,0,0,116,3,102,1,10,427,29,353,2,43,30,0,28,0,2,241,13,203,1,24,79,7,62,1,9,129,5,112,0,12,33,1,29,0,3,53,5,38,0,10,29,2,22,0,5,22,2,15,0,5,2,1,1,0,0,103,11,84,1,7,81,8,66,1,6,22,3,18,0,1,26,1,20,0,5,13,1,10,0,2,0,0,0,0,0,0,0,0,0,0,13,0,10,0,3
95BB22S2,598,44,507,1,46,177,16,152,1,8,41,4,37,0,0,136,12,115,1,8,390,23,331,0,36,22,0,22,0,0,175,9,149,0,17,42,2,37,0,3,93,6,74,0,13,40,1,38,0,1,39,3,31,0,5,16,1,12,0,3,21,2,17,0,2,2,0,2,0,0,154,11,129,0,14,114,8,95,0,11,40,3,34,0,3,31,5,24,0,2,11,1,8,0,2,0,0,0,0,0,2,0,2,0,0,18,4,14,0,0
95BB23S1,638,65,529,5,39,150,13,125,3,9,79,6,72,0,1,71,7,53,3,8,464,50,385,2,27,90,7,81,2,0,307,37,248,0,22,123,11,102,0,10,109,14,86,0,9,75,12,60,0,3,19,4,13,0,2,10,2,7,0,1,8,2,5,0,1,1,0,1,0,0,48,2,43,0,3,21,0,18,0,3,27,2,25,0,0,24,2,19,0,3,15,1,11,0,3,1,0,1,0,0,2,0,2,0,0,6,1,5,0,0
95BB23S2,523,39,449,10,25,86,10,70,1,5,27,3,24,0,0,59,7,46,1,5,416,26,362,9,19,45,0,43,1,1,298,22,259,6,11,91,5,78,2,6,132,8,119,1,4,75,9,62,3,1,21,1,17,0,3,9,1,8,0,0,12,0,9,0,3,0,0,0,0,0,52,3,43,2,4,28,2,23,1,2,24,1,20,1,2,21,3,17,0,1,12,1,10,0,1,0,0,0,0,0,0,0,0,0,0,9,2,7,0,0
95CC01W1,904,819,68,4,13,234,213,16,0,5,92,84,7,0,1,142,129,9,0,4,589,533,44,4,8,42,39,2,0,1,320,288,26,3,3,65,59,6,0,0,183,167,11,2,3,72,62,9,1,0,43,38,4,0,1,27,23,3,0,1,15,14,1,0,0,1,1,0,0,0,184,168,12,1,3,113,99,10,1,3,71,69,2,0,0,81,73,8,0,0,34,31,3,0,0,0,0,0,0,0,2,2,0,0,0,45,40,5,0,0
95CC02W1,875,606,258,2,9,171,117,51,0,3,83,49,33,0,1,88,68,18,0,2,644,449,187,2,6,54,28,26,0,0,470,326,137,2,5,88,60,27,1,0,254,181,69,0,4,128,85,41,1,1,42,33,8,0,1,17,14,3,0,0,24,18,5,0,1,1,1,0,0,0,78,62,16,0,0,35,30,5,0,0,43,32,11,0,0,60,40,20,0,0,25,17,8,0,0,0,0,0,0,0,12,8,4,0,0,23,15,8,0,0
95CC03W1,1127,953,125,11,38,367,293,67,1,6,145,102,41,0,2,222,191,26,1,4,637,564,46,8,19,31,25,6,0,0,281,251,17,4,9,66,58,4,0,4,146,129,9,3,5,69,64,4,1,0,74,58,8,1,7,36,30,4,0,2,38,28,4,1,5,0,0,0,0,0,251,230,15,3,3,188,173,11,1,3,63,57,4,2,0,123,96,12,2,13,57,48,6,0,3,0,0,0,0,0,8,7,1,0,0,58,41,5,2,10
95CC04W1,790,534,243,2,11,177,102,73,0,2,94,51,42,0,1,83,51,31,0,1,567,399,159,2,7,47,30,17,0,0,389,277,106,2,4,58,42,16,0,0,221,163,54,0,4,110,72,36,2,0,30,21,6,0,3,13,11,1,0,1,17,10,5,0,2,0,0,0,0,0,101,71,30,0,0,48,32,16,0,0,53,39,14,0,0,46,33,11,0,2,22,14,7,0,1,0,0,0,0,0,4,3,1,0,0,20,16,3,0,1
95CC05W1,954,617,317,5,15,227,152,73,0,2,114,69,45,0,0,113,83,28,0,2,656,419,223,4,10,58,32,26,0,0,452,291,152,3,6,95,54,41,0,0,268,174,86,3,5,89,63,25,0,1,29,14,13,0,2,19,8,9,0,2,10,6,4,0,0,0,0,0,0,0,117,82,32,1,2,59,43,14,0,2,58,39,18,1,0,71,46,21,1,3,26,19,5,0,2,0,0,0,0,0,11,8,3,0,0,34,19,13,1,1
95CC06S1,579,328,224,7,20,150,83,59,3,5,58,24,33,1,0,92,59,26,2,5,407,229,159,4,15,44,19,23,0,2,275,145,117,4,9,86,36,48,1,1,130,77,45,2,6,59,32,24,1,2,31,24,5,0,2,21,15,4,0,2,9,8,1,0,0,1,1,0,0,0,57,41,14,0,2,39,27,10,0,2,18,14,4,0,0,22,16,6,0,0,12,10,2,0,0,0,0,0,0,0,1,1,0,0,0,9,5,4,0,0
95CC06S2,517,251,256,1,9,151,76,74,1,0,65,28,37,0,0,86,48,37,1,0,342,167,169,0,6,39,5,34,0,0,198,110,84,0,4,51,20,30,0,1,106,71,33,0,2,41,19,21,0,1,24,10,13,0,1,14,6,7,0,1,10,4,6,0,0,0,0,0,0,0,81,42,38,0,1,52,27,24,0,1,29,15,14,0,0,24,8,13,0,3,12,1,8,0,3,0,0,0,0,0,1,0,1,0,0,11,7,4,0,0
95CC07W1,1108,902,194,3,9,227,186,38,1,2,99,75,24,0,0,128,111,14,1,2,793,650,135,2,6,45,31,14,0,0,554,455,94,1,4,94,78,14,1,1,338,277,58,0,3,122,100,22,0,0,40,33,6,1,0,16,16,0,0,0,22,16,6,0,0,2,1,0,1,0,154,131,21,0,2,103,87,14,0,2,51,44,7,0,0,88,66,21,0,1,44,29,15,0,0,0,0,0,0,0,4,4,0,0,0,40,33,6,0,1
95CC08W1,990,903,65,4,18,286,269,15,1,1,120,112,8,0,0,166,157,7,1,1,639,579,42,3,15,58,55,1,0,2,332,308,17,3,4,53,52,1,0,0,197,177,14,2,4,82,79,2,1,0,54,38,9,0,7,27,20,4,0,3,26,17,5,0,4,1,1,0,0,0,195,178,15,0,2,137,123,12,0,2,58,55,3,0,0,65,55,8,0,2,21,18,3,0,0,0,0,0,0,0,8,7,1,0,0,36,30,4,0,2
95CC09S1,494,57,418,2,17,78,8,66,0,4,44,2,39,0,3,34,6,27,0,1,392,46,333,1,12,45,4,41,0,0,294,29,256,1,8,62,3,56,0,3,160,22,133,1,4,72,4,67,0,1,16,6,9,0,1,12,4,7,0,1,4,2,2,0,0,0,0,0,0,0,37,7,27,0,3,17,3,11,0,3,20,4,16,0,0,24,3,19,1,1,13,1,11,1,0,0,0,0,0,0,2,0,2,0,0,9,2,6,0,1
95CC09S2,696,43,630,6,17,157,8,145,1,3,51,0,50,1,0,106,8,95,0,3,509,26,465,5,13,44,2,41,1,0,357,16,328,4,9,113,8,101,1,3,172,7,158,2,5,72,1,69,1,1,38,1,35,0,2,21,1,18,0,2,15,0,15,0,0,2,0,2,0,0,70,7,61,0,2,41,4,35,0,2,29,3,26,0,0,30,9,20,0,1,7,0,7,0,0,1,0,0,0,1,1,0,1,0,0,21,9,12,0,0
95CC10W1,901,165,708,7,21,186,35,145,1,5,80,9,69,1,1,106,26,76,0,4,650,108,524,5,13,92,6,84,2,0,439,73,358,2,6,110,9,98,0,3,214,43,170,1,0,115,21,90,1,3,36,11,20,1,4,16,7,6,0,3,19,4,13,1,1,1,0,1,0,0,83,18,62,0,3,33,8,23,0,2,50,10,39,0,1,65,22,39,1,3,23,10,12,0,1,0,0,0,0,0,6,1,5,0,0,36,11,22,1,2
95CC11W1,786,716,59,0,11,290,269,20,0,1,112,106,6,0,0,178,163,14,0,1,445,406,30,0,9,52,48,4,0,0,238,221,15,0,2,70,62,7,0,1,102,95,6,0,1,66,64,2,0,0,26,17,3,0,6,18,12,1,0,5,7,4,2,0,1,1,1,0,0,0,129,120,8,0,1,83,78,4,0,1,46,42,4,0,0,51,41,9,0,1,13,11,2,0,0,0,0,0,0,0,3,3,0,0,0,35,27,7,0,1
95CC12W1,890,395,477,5,13,175,80,90,1,4,76,28,47,0,1,99,52,43,1,3,662,285,366,3,8,63,20,41,1,1,487,211,270,2,4,83,28,55,0,0,284,140,139,1,4,120,43,76,1,0,20,8,11,0,1,9,4,4,0,1,11,4,7,0,0,0,0,0,0,0,92,46,44,0,2,53,30,22,0,1,39,16,22,0,1,53,30,21,1,1,24,12,12,0,0,0,0,0,0,0,4,1,2,1,0,25,17,7,0,1
95CC13W1,817,411,395,6,5,168,88,80,0,0,65,28,37,0,0,103,60,43,0,0,597,291,296,5,5,50,15,34,1,0,443,229,207,4,3,94,46,44,3,1,235,121,111,1,2,114,62,52,0,0,19,8,9,0,2,13,4,9,0,0,6,4,0,0,2,0,0,0,0,0,85,39,46,0,0,38,16,22,0,0,47,23,24,0,0,52,32,19,1,0,25,15,10,0,0,0,0,0,0,0,5,5,0,0,0,22,12,9,1,0
95CC14W1,1132,109,982,12,29,249,28,217,0,4,119,11,107,0,1,130,17,110,0,3,848,79,736,11,22,86,8,74,3,1,579,49,507,8,15,170,21,144,1,4,294,16,267,3,8,115,12,96,4,3,56,9,44,0,3,34,6,27,0,1,21,3,16,0,2,1,0,1,0,0,127,13,111,0,3,80,6,71,0,3,47,7,40,0,0,35,2,29,1,3,13,2,9,0,2,0,0,0,0,0,1,0,1,0,0,21,0,19,1,1
95CC15W1,1007,373,605,6,23,213,80,128,0,5,98,30,68,0,0,115,50,60,0,5,739,270,450,4,15,61,15,45,1,0,507,178,316,0,13,100,20,79,0,1,293,99,184,0,10,114,59,53,0,2,46,24,19,2,1,25,12,10,2,1,18,10,8,0,0,3,2,1,0,0,125,53,70,1,1,67,30,36,1,0,58,23,34,0,1,55,23,27,2,3,25,10,12,2,1,0,0,0,0,0,5,1,4,0,0,25,12,11,0,2
95CC16W1,1076,175,871,7,23,302,53,245,1,3,158,17,140,0,1,144,36,105,1,2,722,106,594,5,17,76,10,64,2,0,463,54,398,3,8,110,13,91,1,5,259,32,224,1,2,94,9,83,1,1,47,14,31,0,2,22,6,15,0,1,23,7,15,0,1,2,1,1,0,0,136,28,101,0,7,96,22,69,0,5,40,6,32,0,2,52,16,32,1,3,18,4,12,0,2,0,0,0,0,0,13,2,10,1,0,21,10,10,0,1
95CC17W1,897,598,280,7,12,178,109,65,1,3,78,42,35,1,0,100,67,30,0,3,659,455,196,4,4,54,26,27,1,0,486,344,137,3,2,87,60,26,1,0,277,197,76,2,2,122,87,35,0,0,29,29,0,0,0,12,12,0,0,0,16,16,0,0,0,1,1,0,0,0,90,56,32,0,2,46,29,16,0,1,44,27,16,0,1,60,34,19,2,5,28,18,8,1,1,0,0,0,0,0,2,0,2,0,0,30,16,9,1,4
95CC18W1,937,483,425,9,20,284,142,134,3,5,138,61,75,1,1,146,81,59,2,4,598,311,274,4,9,74,34,40,0,0,348,182,156,4,6,80,39,38,1,2,174,98,70,2,4,94,45,48,1,0,52,34,17,0,1,25,18,7,0,0,20,12,7,0,1,7,4,3,0,0,124,61,61,0,2,69,40,27,0,2,55,21,34,0,0,55,30,17,2,6,23,15,6,0,2,2,0,0,2,0,3,2,1,0,0,27,13,10,0,4
95CC19W1,981,334,620,3,24,242,74,167,0,1,124,25,99,0,0,118,49,68,0,1,680,235,421,3,21,59,17,40,0,2,493,164,316,2,11,123,39,81,1,2,272,100,163,1,8,98,25,72,0,1,28,12,12,1,3,10,4,4,1,1,15,6,7,0,2,3,2,1,0,0,100,42,53,0,5,57,24,29,0,4,43,18,24,0,1,59,25,32,0,2,21,8,13,0,0,0,0,0,0,0,2,1,1,0,0,36,16,18,0,2
95CC20S1,484,18,449,1,16,112,4,105,0,3,53,3,50,0,0,59,1,55,0,3,354,10,330,1,13,29,1,28,0,0,260,8,244,1,7,75,1,70,1,3,133,5,125,0,3,52,2,49,0,1,24,1,17,0,6,8,0,5,0,3,15,1,11,0,3,1,0,1,0,0,41,0,41,0,0,27,0,27,0,0,14,0,14,0,0,18,4,14,0,0,12,1,11,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0
95CC20S2,643,43,565,7,28,163,5,149,1,8,61,0,59,0,2,102,5,90,1,6,444,28,394,6,16,39,0,38,1,0,295,15,270,3,7,85,4,77,3,1,150,9,135,0,6,60,2,58,0,0,41,10,23,0,8,22,5,12,0,5,18,5,10,0,3,1,0,1,0,0,69,3,63,2,1,43,2,38,2,1,26,1,25,0,0,36,10,22,0,4,14,4,8,0,2,0,0,0,0,0,1,0,1,0,0,21,6,13,0,2
95CC21W1,1167,153,961,5,48,307,37,259,2,9,119,11,106,0,2,188,26,153,2,7,810,106,664,3,37,91,10,81,0,0,507,64,420,3,20,168,19,143,1,5,241,34,192,1,14,98,11,85,1,1,68,13,46,0,9,36,7,24,0,5,29,6,19,0,4,3,0,3,0,0,144,19,117,0,8,89,10,74,0,5,55,9,43,0,3,50,10,38,0,2,18,1,17,0,0,0,0,0,0,0,3,1,2,0,0,29,8,19,0,2
95CC22W1,842,179,626,11,26,370,73,283,8,6,166,27,137,2,0,204,46,146,6,6,427,89,319,3,16,52,12,40,0,0,202,46,145,1,10,71,14,53,1,3,85,23,58,0,4,46,9,34,0,3,41,7,29,1,4,21,3,16,0,2,18,4,12,1,1,2,0,1,0,1,132,24,105,1,2,69,10,56,1,2,63,14,49,0,0,45,17,24,0,4,10,8,2,0,0,0,0,0,0,0,2,1,1,0,0,33,8,21,0,4
95DD01W1,836,123,685,7,21,196,24,162,1,9,111,12,97,0,2,85,12,65,1,7,593,81,498,4,10,129,10,117,1,1,370,50,313,3,4,141,18,122,0,1,147,22,121,1,3,82,10,70,2,0,35,9,23,0,3,13,4,9,0,0,19,4,13,0,2,3,1,1,0,1,59,12,45,0,2,29,6,21,0,2,30,6,24,0,0,47,18,25,2,2,14,5,7,1,1,0,0,0,0,0,3,0,2,1,0,30,13,16,0,1
95DD02S1,599,20,554,5,20,167,5,154,2,6,81,2,76,1,2,86,3,78,1,4,405,12,380,1,12,41,2,38,1,0,256,9,241,0,6,82,1,80,0,1,121,8,108,0,5,53,0,53,0,0,24,0,21,0,3,12,0,9,0,3,10,0,10,0,0,2,0,2,0,0,84,1,80,0,3,46,1,42,0,3,38,0,38,0,0,27,3,20,2,2,12,1,10,1,0,0,0,0,0,0,2,1,1,0,0,13,1,9,1,2
95DD02S2,891,62,803,7,19,178,11,162,2,3,66,3,62,0,1,112,8,100,2,2,675,46,611,5,13,49,1,47,0,1,465,26,429,5,5,124,6,114,3,1,261,13,243,1,4,80,7,72,1,0,66,12,49,0,5,33,4,26,0,3,30,8,20,0,2,3,0,3,0,0,95,7,86,0,2,56,2,52,0,2,39,5,34,0,0,38,5,30,0,3,18,2,13,0,3,0,0,0,0,0,1,1,0,0,0,19,2,17,0,0
95DD03W1,1389,207,1091,21,70,305,35,256,6,8,142,10,128,3,1,163,25,128,3,7,994,147,788,10,49,145,7,136,0,2,602,95,476,6,25,200,28,158,3,11,304,59,232,3,10,98,8,86,0,4,84,15,55,0,14,53,9,37,0,7,28,5,16,0,7,3,1,2,0,0,163,30,121,4,8,110,25,76,2,7,53,5,45,2,1,90,25,47,5,13,26,6,18,0,2,1,1,0,0,0,5,0,5,0,0,58,18,24,5,11
95DD04W1,859,62,749,12,36,303,21,269,5,8,127,13,110,2,2,176,8,159,3,6,508,38,437,5,28,42,1,41,0,0,200,20,168,2,10,76,10,63,0,3,86,8,70,1,7,38,2,35,1,0,67,4,50,1,12,30,1,24,1,4,35,3,24,0,8,2,0,2,0,0,199,13,178,2,6,130,6,119,1,4,69,7,59,1,2,48,3,43,2,0,20,1,18,1,0,0,0,0,0,0,1,0,1,0,0,27,2,24,1,0
95DD05W1,685,35,612,11,27,174,11,156,2,5,51,2,49,0,0,123,9,107,2,5,475,22,430,6,17,27,0,27,0,0,224,11,203,5,5,75,5,66,2,2,92,2,85,2,3,57,4,52,1,0,51,2,46,0,3,19,0,19,0,0,28,1,24,0,3,4,1,3,0,0,173,9,154,1,9,123,7,107,1,8,50,2,47,0,1,36,2,26,3,5,16,2,9,1,4,0,0,0,0,0,1,0,1,0,0,19,0,16,2,1
95DD06W1,944,175,736,7,26,187,31,152,0,4,109,11,97,0,1,78,20,55,0,3,708,134,550,7,17,129,13,113,2,1,462,92,354,5,11,159,24,131,2,2,186,48,132,0,6,117,20,91,3,3,41,18,21,0,2,21,9,11,0,1,16,6,9,0,1,4,3,1,0,0,76,11,62,0,3,34,4,27,0,3,42,7,35,0,0,49,10,34,0,5,21,5,13,0,3,0,0,0,0,0,9,0,9,0,0,19,5,12,0,2
95DD07S1,689,39,616,6,28,186,10,164,6,6,99,2,95,2,0,87,8,69,4,6,467,27,420,0,20,87,2,85,0,0,259,12,237,0,10,90,5,82,0,3,111,6,100,0,5,58,1,55,0,2,44,10,30,0,4,22,2,18,0,2,19,8,9,0,2,3,0,3,0,0,77,3,68,0,6,45,3,38,0,4,32,0,30,0,2,36,2,32,0,2,15,1,13,0,1,0,0,0,0,0,8,0,8,0,0,13,1,11,0,1
95DD07S2,723,35,663,2,23,211,8,198,1,4,109,1,104,1,3,102,7,94,0,1,480,25,435,1,19,68,2,65,0,1,294,14,267,0,13,82,2,77,0,3,156,11,137,0,8,56,1,53,0,2,40,5,29,1,5,16,0,14,0,2,20,4,13,1,2,4,1,2,0,1,78,4,74,0,0,48,3,45,0,0,30,1,29,0,0,32,2,30,0,0,10,2,8,0,0,0,0,0,0,0,6,0,6,0,0,16,0,16,0,0
95DD08W1,1041,382,594,9,56,485,156,309,4,16,218,47,169,1,1,267,109,140,3,15,440,170,235,5,30,46,14,30,1,1,168,68,89,2,9,58,25,29,0,4,68,26,36,2,4,42,17,24,0,1,86,32,42,1,11,50,21,24,1,4,31,10,14,0,7,5,1,4,0,0,140,56,74,1,9,73,30,34,1,8,67,26,40,0,1,116,56,50,0,10,26,13,11,0,2,2,0,2,0,0,7,1,6,0,0,81,42,31,0,8
95DD09W1,929,59,843,3,24,164,10,146,0,8,78,1,77,0,0,86,9,69,0,8,705,46,641,2,16,87,1,85,0,1,520,34,471,2,13,152,7,141,1,3,254,23,221,0,10,114,4,109,1,0,19,2,16,0,1,11,0,10,0,1,6,2,4,0,0,2,0,2,0,0,79,9,69,0,1,36,5,30,0,1,43,4,39,0,0,60,3,56,1,0,15,2,13,0,0,0,0,0,0,0,11,0,11,0,0,34,1,32,1,0
95DD10W1,1180,44,1084,15,37,361,13,340,2,6,195,2,191,2,0,166,11,149,0,6,760,23,698,11,28,87,1,84,2,0,455,17,424,4,10,139,4,131,0,4,193,10,177,2,4,123,3,116,2,2,60,2,48,1,9,27,1,24,0,2,29,1,20,1,7,4,0,4,0,0,158,3,142,4,9,93,2,80,2,9,65,1,62,2,0,59,8,46,2,3,22,3,17,0,2,0,0,0,0,0,2,0,2,0,0,35,5,27,2,1
95DD11W1,955,527,381,4,43,301,151,137,1,12,102,41,61,0,0,199,110,76,1,12,574,323,222,3,26,35,17,18,0,0,236,129,99,2,6,71,33,34,0,4,128,71,53,2,2,37,25,12,0,0,88,49,28,0,11,32,21,7,0,4,50,27,17,0,6,6,1,4,0,1,215,128,77,1,9,153,97,46,1,9,62,31,31,0,0,80,53,22,0,5,37,28,8,0,1,0,0,0,0,0,2,1,1,0,0,41,24,13,0,4
