GeographyCode,DC2417NI0001,DC2417NI0002,DC2417NI0003,DC2417NI0004,DC2417NI0005,DC2417NI0006,DC2417NI0007,DC2417NI0008,DC2417NI0009,DC2417NI0010,DC2417NI0011,DC2417NI0012,DC2417NI0013,DC2417NI0014,DC2417NI0015,DC2417NI0016,DC2417NI0017,DC2417NI0018,DC2417NI0019,DC2417NI0020,DC2417NI0021,DC2417NI0022,DC2417NI0023,DC2417NI0024,DC2417NI0025,DC2417NI0026,DC2417NI0027,DC2417NI0028,DC2417NI0029,DC2417NI0030,DC2417NI0031,DC2417NI0032,DC2417NI0033,DC2417NI0034,DC2417NI0035,DC2417NI0036,DC2417NI0037,DC2417NI0038,DC2417NI0039,DC2417NI0040,DC2417NI0041,DC2417NI0042,DC2417NI0043,DC2417NI0044,DC2417NI0045,DC2417NI0046,DC2417NI0047,DC2417NI0048,DC2417NI0049,DC2417NI0050,DC2417NI0051,DC2417NI0052,DC2417NI0053,DC2417NI0054,DC2417NI0055,DC2417NI0056,DC2417NI0057,DC2417NI0058,DC2417NI0059,DC2417NI0060,DC2417NI0061,DC2417NI0062,DC2417NI0063,DC2417NI0064,DC2417NI0065,DC2417NI0066,DC2417NI0067,DC2417NI0068,DC2417NI0069,DC2417NI0070,DC2417NI0071,DC2417NI0072,DC2417NI0073,DC2417NI0074,DC2417NI0075,DC2417NI0076,DC2417NI0077,DC2417NI0078,DC2417NI0079,DC2417NI0080,DC2417NI0081,DC2417NI0082,DC2417NI0083,DC2417NI0084,DC2417NI0085,DC2417NI0086,DC2417NI0087,DC2417NI0088,DC2417NI0089,DC2417NI0090,DC2417NI0091,DC2417NI0092,DC2417NI0093,DC2417NI0094,DC2417NI0095,DC2417NI0096,DC2417NI0097,DC2417NI0098,DC2417NI0099,DC2417NI0100,DC2417NI0101,DC2417NI0102,DC2417NI0103,DC2417NI0104,DC2417NI0105,DC2417NI0106,DC2417NI0107,DC2417NI0108,DC2417NI0109,DC2417NI0110,DC2417NI0111,DC2417NI0112,DC2417NI0113,DC2417NI0114,DC2417NI0115,DC2417NI0116,DC2417NI0117,DC2417NI0118,DC2417NI0119,DC2417NI0120,DC2417NI0121,DC2417NI0122,DC2417NI0123,DC2417NI0124,DC2417NI0125
95SS13S2,1376,299,934,23,120,448,115,299,5,29,455,73,327,7,48,317,62,223,4,28,156,49,85,7,15,776,159,558,17,42,313,74,217,4,18,236,39,178,3,16,162,36,117,3,6,65,10,46,7,2,367,71,253,5,38,80,21,56,1,2,130,15,98,4,13,109,15,79,0,15,48,20,20,0,8,13,1,2,1,9,0,0,0,0,0,7,1,2,0,4,1,0,0,1,0,5,0,0,0,5,220,68,121,0,31,55,20,26,0,9,82,18,49,0,15,45,11,27,0,7,38,19,19,0,0
95SS14S1,1420,150,1106,15,149,510,49,428,6,27,418,33,336,4,45,335,53,254,0,28,157,15,88,5,49,713,65,591,2,55,340,35,294,1,10,187,16,154,0,17,117,13,90,0,14,69,1,53,1,14,475,27,387,12,49,116,7,96,4,9,160,9,129,4,18,145,7,132,0,6,54,4,30,4,16,38,11,22,0,5,0,0,0,0,0,9,0,9,0,0,29,11,13,0,5,0,0,0,0,0,194,47,106,1,40,54,7,38,1,8,62,8,44,0,10,44,22,19,0,3,34,10,5,0,19
95SS14S2,1485,189,1160,18,118,980,122,784,10,64,255,30,196,1,28,147,13,112,3,19,103,24,68,4,7,1094,126,891,12,65,851,100,691,10,50,140,17,120,0,3,76,9,57,2,8,27,0,23,0,4,220,27,160,5,28,29,0,25,0,4,79,6,58,0,15,48,3,38,1,6,64,18,39,4,3,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,163,36,101,1,25,100,22,68,0,10,36,7,18,1,10,15,1,9,0,5,12,6,6,0,0
95SS15S1,1793,170,1516,18,89,1353,109,1166,11,67,231,30,189,3,9,162,18,130,4,10,47,13,31,0,3,1558,141,1326,18,73,1258,103,1088,11,56,167,22,135,3,7,102,10,79,4,9,31,6,24,0,1,94,7,83,0,4,19,0,16,0,3,35,0,35,0,0,30,4,26,0,0,10,3,6,0,1,6,0,6,0,0,2,0,2,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,135,22,101,0,12,74,6,60,0,8,25,8,15,0,2,30,4,25,0,1,6,4,1,0,1
95SS15S2,1925,233,1580,17,95,1569,190,1297,10,72,167,17,133,5,12,129,22,99,1,7,60,4,51,1,4,1658,186,1389,14,69,1439,166,1206,10,57,121,11,98,4,8,73,9,60,0,4,25,0,25,0,0,24,7,16,0,1,3,0,2,0,1,0,0,0,0,0,10,4,6,0,0,11,3,8,0,0,31,0,30,1,0,0,0,0,0,0,3,0,3,0,0,11,0,11,0,0,17,0,16,1,0,212,40,145,2,25,127,24,89,0,14,43,6,32,1,4,35,9,22,1,3,7,1,2,0,4
95SS16S1,1427,1333,53,7,34,815,764,41,2,8,266,250,3,2,11,222,207,5,3,7,124,112,4,0,8,1277,1211,39,6,21,768,727,35,1,5,245,230,3,2,10,179,174,1,3,1,85,80,0,0,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,4,0,0,0,62,55,4,0,3,3,3,0,0,0,12,12,0,0,0,22,20,1,0,1,25,20,3,0,2,82,61,10,1,10,44,34,6,1,3,9,8,0,0,1,19,11,3,0,5,10,8,1,0,1
95SS16S2,1687,1557,102,4,24,583,544,32,2,5,370,353,12,0,5,407,379,22,1,5,327,281,36,1,9,898,838,45,0,15,464,434,25,0,5,219,213,4,0,2,128,119,8,0,1,87,72,8,0,7,548,491,49,3,5,82,73,7,2,0,104,99,4,0,1,186,168,14,0,4,176,151,24,1,0,142,137,3,1,1,26,26,0,0,0,28,27,1,0,0,52,51,0,1,0,36,33,2,0,1,99,91,5,0,3,11,11,0,0,0,19,14,3,0,2,41,41,0,0,0,28,25,2,0,1
95SS17S1,2675,750,1666,14,245,1200,310,802,7,81,760,198,468,2,92,470,147,278,3,42,245,95,118,2,30,1973,522,1303,9,139,1048,264,730,6,48,555,144,359,1,51,268,81,159,2,26,102,33,55,0,14,144,42,86,1,15,12,2,10,0,0,58,21,32,0,5,45,9,33,1,2,29,10,11,0,8,150,38,100,1,11,9,1,8,0,0,46,7,31,1,7,61,17,40,0,4,34,13,21,0,0,408,148,177,3,80,131,43,54,1,33,101,26,46,0,29,96,40,46,0,10,80,39,31,2,8
95SS17S2,1549,238,1134,15,162,521,76,387,7,51,524,58,405,6,55,341,71,227,0,43,163,33,115,2,13,870,122,661,4,83,359,54,277,1,27,251,27,200,1,23,178,28,125,0,25,82,13,59,2,8,401,69,296,6,30,50,5,43,1,1,175,10,143,5,17,121,35,79,0,7,55,19,31,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,276,47,175,5,49,112,17,67,5,23,98,21,62,0,15,40,8,21,0,11,26,1,25,0,0
95SS18S1,1415,251,977,7,180,515,68,408,3,36,446,84,314,3,45,272,47,162,1,62,182,52,93,0,37,743,127,542,2,72,417,61,327,0,29,181,37,124,2,18,91,19,63,0,9,54,10,28,0,16,481,66,342,3,70,66,4,58,2,2,179,16,147,0,16,139,19,88,1,31,97,27,49,0,21,64,18,24,2,20,4,0,3,1,0,24,6,10,1,7,23,5,5,0,13,13,7,6,0,0,127,40,69,0,18,28,3,20,0,5,62,25,33,0,4,19,4,6,0,9,18,8,10,0,0
95SS18S2,1526,344,1036,37,109,618,124,443,22,29,404,100,266,4,34,305,69,205,9,22,199,51,122,2,24,892,179,652,17,44,513,92,391,14,16,218,51,153,0,14,96,24,62,2,8,65,12,46,1,6,171,38,120,2,11,25,12,11,2,0,52,9,38,0,5,63,13,46,0,4,31,4,25,0,2,197,28,150,4,15,21,2,16,2,1,44,7,31,0,6,75,6,68,1,0,57,13,35,1,8,266,99,114,14,39,59,18,25,4,12,90,33,44,4,9,71,26,29,6,10,46,22,16,0,8
95SS19S1,1305,172,982,20,131,548,71,420,10,47,369,34,290,3,42,266,32,198,5,31,122,35,74,2,11,977,119,747,15,96,508,66,388,9,45,239,17,196,0,26,179,20,135,5,19,51,16,28,1,6,133,13,113,2,5,9,0,8,1,0,59,2,55,0,2,39,5,32,0,2,26,6,18,1,1,25,3,14,0,8,0,0,0,0,0,7,0,0,0,7,6,3,3,0,0,12,0,11,0,1,170,37,108,3,22,31,5,24,0,2,64,15,39,3,7,42,4,28,0,10,33,13,17,0,3
95SS19S2,1432,98,1176,23,135,496,22,441,12,21,484,38,388,8,50,321,22,251,3,45,131,16,96,0,19,825,57,690,18,60,394,19,346,11,18,257,23,203,7,24,127,9,108,0,10,47,6,33,0,8,440,24,368,4,44,48,1,46,1,0,175,8,148,1,18,150,6,121,2,21,67,9,53,0,5,24,3,18,0,3,6,0,5,0,1,15,3,10,0,2,3,0,3,0,0,0,0,0,0,0,143,14,100,1,28,48,2,44,0,2,37,4,27,0,6,41,7,19,1,14,17,1,10,0,6
95SS20W1,2605,399,1977,24,205,1678,205,1359,17,97,510,96,367,2,45,295,74,173,1,47,122,24,78,4,16,2247,312,1766,23,146,1537,172,1274,17,74,435,76,320,1,38,185,47,112,1,25,90,17,60,4,9,15,0,8,0,7,0,0,0,0,0,0,0,0,0,0,15,0,8,0,7,0,0,0,0,0,19,7,12,0,0,0,0,0,0,0,6,2,4,0,0,13,5,8,0,0,0,0,0,0,0,324,80,191,1,52,141,33,85,0,23,69,18,43,1,7,82,22,45,0,15,32,7,18,0,7
95SS21S1,2332,163,1943,23,203,1598,112,1353,16,117,468,29,384,5,50,182,15,152,1,14,84,7,54,1,22,2173,152,1821,20,180,1527,106,1294,15,112,415,29,345,5,36,156,10,135,0,11,75,7,47,0,21,15,0,11,0,4,1,0,1,0,0,9,0,5,0,4,4,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,11,111,3,19,70,6,58,1,5,44,0,34,0,10,22,5,13,1,3,8,0,6,1,1
95SS21S2,2382,358,1873,11,140,1763,214,1452,9,88,387,84,273,2,28,174,37,122,0,15,58,23,26,0,9,2139,320,1695,10,114,1633,202,1347,8,76,330,74,229,2,25,140,28,99,0,13,36,16,20,0,0,30,9,21,0,0,8,1,7,0,0,9,0,9,0,0,8,3,5,0,0,5,5,0,0,0,6,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,0,2,207,27,155,1,24,122,11,98,1,12,48,10,35,0,3,26,6,18,0,2,11,0,4,0,7
95SS22S1,1603,288,996,21,298,807,133,560,4,110,491,89,271,11,120,235,49,124,6,56,70,17,41,0,12,937,190,677,7,63,570,89,442,3,36,204,54,133,4,13,134,39,85,0,10,29,8,17,0,4,68,3,48,0,17,12,3,9,0,0,20,0,18,0,2,19,0,10,0,9,17,0,11,0,6,30,1,22,0,7,6,0,1,0,5,12,0,11,0,1,5,1,3,0,1,7,0,7,0,0,568,94,249,14,211,219,41,108,1,69,255,35,109,7,104,77,9,26,6,36,17,9,6,0,2
95SS22S2,1642,616,902,18,106,1101,365,675,3,58,280,125,115,11,29,187,87,85,4,11,74,39,27,0,8,1497,563,839,13,82,1051,347,649,3,52,249,117,99,10,23,155,74,75,0,6,42,25,16,0,1,19,5,9,0,5,0,0,0,0,0,2,0,2,0,0,14,4,5,0,5,3,1,2,0,0,25,8,17,0,0,2,0,2,0,0,9,3,6,0,0,7,4,3,0,0,7,1,6,0,0,101,40,37,5,19,48,18,24,0,6,20,5,8,1,6,11,5,2,4,0,22,12,3,0,7
95SS23S1,2155,222,1708,29,196,1502,160,1204,18,120,413,32,332,10,39,161,21,108,0,32,79,9,64,1,5,1804,165,1480,24,135,1344,128,1107,15,94,321,25,259,9,28,86,9,68,0,9,53,3,46,0,4,76,6,67,3,0,13,0,12,1,0,32,0,31,1,0,22,6,16,0,0,9,0,8,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,269,45,161,2,61,145,32,85,2,26,60,7,42,0,11,53,6,24,0,23,11,0,10,0,1
95SS23S2,1658,110,1418,14,116,1034,61,903,6,64,311,17,273,3,18,216,20,160,5,31,97,12,82,0,3,1355,76,1186,9,84,948,53,839,5,51,223,13,199,1,10,122,9,90,3,20,62,1,58,0,3,191,14,157,2,18,31,0,30,0,1,54,3,45,0,6,81,6,62,2,11,25,5,20,0,0,16,4,12,0,0,4,3,1,0,0,3,1,2,0,0,7,0,7,0,0,2,0,2,0,0,96,16,63,3,14,51,5,33,1,12,31,0,27,2,2,6,5,1,0,0,8,6,2,0,0
95SS24S1,2757,538,1984,35,200,2061,331,1552,30,148,356,85,232,4,35,191,73,106,1,11,149,49,94,0,6,2249,392,1684,23,150,1865,281,1439,21,124,256,55,179,2,20,96,40,51,0,5,32,16,15,0,1,26,12,12,0,2,0,0,0,0,0,1,0,1,0,0,15,7,6,0,2,10,5,5,0,0,68,13,46,0,9,4,0,2,0,2,9,3,3,0,3,12,1,11,0,0,43,9,30,0,4,414,121,242,12,39,192,50,111,9,22,90,27,49,2,12,68,25,38,1,4,64,19,44,0,1
95SS24S2,2317,454,1649,17,197,1627,312,1166,2,147,361,58,277,6,20,210,56,127,5,22,119,28,79,4,8,1879,359,1368,10,142,1453,264,1065,1,123,249,50,188,3,8,122,36,76,2,8,55,9,39,4,3,116,11,93,1,11,21,3,16,1,1,52,1,47,0,4,25,6,17,0,2,18,1,13,0,4,4,1,3,0,0,3,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,318,83,185,6,44,150,45,82,0,23,60,7,42,3,8,62,13,34,3,12,46,18,27,0,1
95SS25W1,2589,701,1556,27,305,600,148,406,4,42,884,208,561,11,104,803,226,452,6,119,302,119,137,6,40,961,279,607,12,63,370,99,252,3,16,302,88,195,1,18,204,57,128,2,17,85,35,32,6,12,1144,252,706,11,175,166,37,114,1,14,450,80,297,7,66,394,91,216,3,84,134,44,79,0,11,219,71,122,0,26,15,3,12,0,0,55,15,35,0,5,112,39,59,0,14,37,14,16,0,7,265,99,121,4,41,49,9,28,0,12,77,25,34,3,15,93,39,49,1,4,46,26,10,0,10
95SS26S1,1986,1855,99,1,31,326,296,19,0,11,444,411,23,0,10,638,603,28,0,7,578,545,29,1,3,914,847,55,1,11,201,179,16,0,6,267,250,14,0,3,207,197,8,0,2,239,221,17,1,0,639,600,26,0,13,54,50,1,0,3,126,117,5,0,4,217,200,14,0,3,242,233,6,0,3,331,311,17,0,3,50,49,1,0,0,32,27,4,0,1,189,181,6,0,2,60,54,6,0,0,102,97,1,0,4,21,18,1,0,2,19,17,0,0,2,25,25,0,0,0,37,37,0,0,0
95SS26S2,1795,1700,71,1,23,683,650,27,0,6,454,427,22,0,5,404,389,5,1,9,254,234,17,0,3,1466,1399,50,1,16,666,634,26,0,6,386,366,16,0,4,263,253,4,1,5,151,146,4,0,1,31,26,5,0,0,1,1,0,0,0,6,2,4,0,0,15,15,0,0,0,9,8,1,0,0,198,187,8,0,3,2,2,0,0,0,23,22,1,0,0,97,93,1,0,3,76,70,6,0,0,100,88,8,0,4,14,13,1,0,0,39,37,1,0,1,29,28,0,0,1,18,10,6,0,2
95SS27W1,2471,288,1921,52,210,906,95,743,10,58,850,101,652,27,70,498,60,382,9,47,217,32,144,6,35,1586,187,1247,31,121,738,84,605,8,41,545,72,412,16,45,215,24,170,4,17,88,7,60,3,18,509,32,425,9,43,61,1,58,1,1,194,10,166,4,14,180,15,144,4,17,74,6,57,0,11,61,8,49,0,4,6,0,5,0,1,17,1,15,0,1,24,5,17,0,2,14,2,12,0,0,315,61,200,12,42,101,10,75,1,15,94,18,59,7,10,79,16,51,1,11,41,17,15,3,6
95SS28W1,2557,1039,1291,17,210,975,356,563,11,45,716,288,360,5,63,457,208,178,1,70,409,187,190,0,32,1500,596,820,10,74,733,275,425,5,28,372,144,200,5,23,202,103,80,0,19,193,74,115,0,4,547,218,260,4,65,106,40,62,3,1,175,72,88,0,15,139,52,53,1,33,127,54,57,0,16,87,42,39,0,6,2,0,2,0,0,17,5,12,0,0,31,15,15,0,1,37,22,10,0,5,423,183,172,3,65,134,41,74,3,16,152,67,60,0,25,85,38,30,0,17,52,37,8,0,7
95SS29S1,1261,1098,127,0,36,253,233,17,0,3,285,253,27,0,5,328,286,22,0,20,395,326,61,0,8,684,593,74,0,17,201,188,11,0,2,139,128,9,0,2,161,141,11,0,9,183,136,43,0,4,442,386,40,0,16,26,25,1,0,0,90,75,12,0,3,125,106,9,0,10,201,180,18,0,3,63,56,5,0,2,13,10,2,0,1,18,16,2,0,0,29,27,1,0,1,3,3,0,0,0,72,63,8,0,1,13,10,3,0,0,38,34,4,0,0,13,12,1,0,0,8,7,0,0,1
95SS29S2,1386,1278,80,3,25,280,260,18,0,2,367,340,16,2,9,410,378,26,1,5,329,300,20,0,9,792,728,50,2,12,207,191,14,0,2,198,185,6,2,5,217,201,14,0,2,170,151,16,0,3,449,423,19,0,7,54,50,4,0,0,112,103,7,0,2,164,157,5,0,2,119,113,3,0,3,36,31,5,0,0,3,3,0,0,0,9,9,0,0,0,10,5,5,0,0,14,14,0,0,0,109,96,6,1,6,16,16,0,0,0,48,43,3,0,2,19,15,2,1,1,26,22,1,0,3
95SS30S1,640,148,450,3,39,431,83,324,0,24,121,33,74,3,11,54,18,33,0,3,34,14,19,0,1,525,126,365,2,32,385,75,289,0,21,83,26,47,2,8,29,13,13,0,3,28,12,16,0,0,5,2,2,0,1,2,0,1,0,1,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,25,4,21,0,0,0,0,0,0,0,12,1,11,0,0,13,3,10,0,0,0,0,0,0,0,85,16,62,1,6,44,8,34,0,2,24,4,16,1,3,11,2,9,0,0,6,2,3,0,1
95SS30S2,2230,465,1511,31,223,1703,299,1217,25,162,299,90,172,1,36,145,46,81,5,13,83,30,41,0,12,1770,386,1260,25,99,1383,260,1034,24,65,235,74,139,1,21,102,33,60,0,9,50,19,27,0,4,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,15,7,8,0,0,7,2,5,0,0,0,0,0,0,0,3,0,3,0,0,5,5,0,0,0,440,72,243,1,124,313,37,178,1,97,64,16,33,0,15,35,13,18,0,4,28,6,14,0,8
95TT01W1,2748,2097,589,10,52,1825,1364,417,8,36,436,336,91,0,9,251,206,43,0,2,236,191,38,2,5,2469,1918,514,10,27,1700,1285,388,8,19,361,298,60,0,3,207,175,32,0,0,201,160,34,2,5,29,18,11,0,0,3,3,0,0,0,8,6,2,0,0,9,4,5,0,0,9,5,4,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,245,161,59,0,25,122,76,29,0,17,67,32,29,0,6,30,27,1,0,2,26,26,0,0,0
95TT02W1,2685,2214,441,0,30,1543,1204,319,0,20,534,475,55,0,4,342,302,36,0,4,266,233,31,0,2,2171,1785,373,0,13,1348,1061,277,0,10,403,351,50,0,2,216,185,31,0,0,204,188,15,0,1,119,108,8,0,3,18,16,2,0,0,36,35,0,0,1,38,35,1,0,2,27,22,5,0,0,15,15,0,0,0,5,5,0,0,0,6,6,0,0,0,4,4,0,0,0,0,0,0,0,0,380,306,60,0,14,172,122,40,0,10,89,83,5,0,1,84,78,4,0,2,35,23,11,0,1
95TT03S1,1586,739,790,15,42,784,337,405,11,31,401,183,208,3,7,258,157,99,1,1,143,62,78,0,3,1037,454,544,11,28,604,238,331,11,24,219,90,127,0,2,158,97,60,0,1,56,29,26,0,1,191,66,123,1,1,27,8,18,0,1,72,21,50,1,0,46,28,18,0,0,46,9,37,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,356,219,121,3,13,153,91,56,0,6,108,72,29,2,5,54,32,21,1,0,41,24,15,0,2
95TT03S2,1707,1022,639,9,37,1044,599,421,3,21,402,254,136,3,9,152,101,42,3,6,109,68,40,0,1,1310,808,472,6,24,869,514,337,3,15,273,180,86,0,7,99,73,21,3,2,69,41,28,0,0,26,14,11,0,1,3,2,1,0,0,11,5,5,0,1,8,3,5,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,200,156,3,12,172,83,83,0,6,118,69,45,3,1,45,25,16,0,4,36,23,12,0,1
95TT04W1,2984,2755,192,8,29,1765,1622,129,2,12,507,465,29,5,8,347,328,11,0,8,365,340,23,1,1,2368,2209,142,6,11,1503,1400,96,2,5,351,320,24,4,3,248,236,9,0,3,266,253,13,0,0,155,140,14,0,1,29,26,3,0,0,40,39,0,0,1,39,37,2,0,0,47,38,9,0,0,49,48,0,0,1,0,0,0,0,0,8,8,0,0,0,26,26,0,0,0,15,14,0,0,1,412,358,36,2,16,233,196,30,0,7,108,98,5,1,4,34,29,0,0,5,37,35,1,1,0
95TT05S1,1749,1184,493,27,45,1218,802,365,17,34,281,187,82,6,6,140,110,23,4,3,110,85,23,0,2,1210,817,352,16,25,982,658,284,15,25,122,70,51,1,0,54,45,9,0,0,52,44,8,0,0,4,2,2,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,534,365,138,11,20,236,144,81,2,9,156,115,30,5,6,84,65,12,4,3,58,41,15,0,2
95TT05S2,1269,847,393,1,28,373,231,137,1,4,361,243,113,0,5,344,227,103,0,14,191,146,40,0,5,594,403,185,0,6,230,143,87,0,0,158,117,39,0,2,126,79,43,0,4,80,64,16,0,0,294,200,92,0,2,34,21,13,0,0,102,66,35,0,1,108,76,31,0,1,50,37,13,0,0,33,22,10,0,1,2,2,0,0,0,6,4,2,0,0,20,13,7,0,0,5,3,1,0,1,348,222,106,1,19,107,65,37,1,4,95,56,37,0,2,90,59,22,0,9,56,42,10,0,4
95TT06W1,2723,1861,813,4,45,1756,1284,454,3,15,427,244,171,1,11,325,199,122,0,4,215,134,66,0,15,2283,1649,606,3,25,1578,1174,393,3,8,312,203,103,0,6,216,156,59,0,1,177,116,51,0,10,167,57,98,0,12,35,15,20,0,0,49,8,37,0,4,52,17,32,0,3,31,17,9,0,5,21,3,18,0,0,0,0,0,0,0,5,0,5,0,0,15,3,12,0,0,1,0,1,0,0,252,152,91,1,8,143,95,41,0,7,61,33,26,1,1,42,23,19,0,0,6,1,5,0,0
95TT07W1,2704,1344,1277,15,68,1877,944,876,14,43,424,188,217,0,19,223,96,123,0,4,180,116,61,1,2,2421,1254,1112,13,42,1716,893,784,13,26,350,165,175,0,10,178,81,93,0,4,177,115,60,0,2,44,9,35,0,0,13,1,12,0,0,11,1,10,0,0,20,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,81,130,2,26,148,50,80,1,17,63,22,32,0,9,25,8,17,0,0,3,1,1,1,0
95TT08W1,2724,1293,1353,16,62,1847,827,975,11,34,368,178,184,3,3,289,144,129,0,16,220,144,65,2,9,2446,1208,1173,13,52,1706,796,876,10,24,310,153,153,1,3,244,125,103,0,16,186,134,41,2,9,63,8,55,0,0,15,1,14,0,0,13,1,12,0,0,8,0,8,0,0,27,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,77,125,3,10,126,30,85,1,10,45,24,19,2,0,37,19,18,0,0,7,4,3,0,0
95TT09S1,1438,1354,76,2,6,864,804,58,2,0,248,234,8,0,6,192,188,4,0,0,134,128,6,0,0,1317,1240,69,2,6,804,746,56,2,0,211,200,5,0,6,176,172,4,0,0,126,122,4,0,0,27,26,1,0,0,4,4,0,0,0,17,16,1,0,0,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,88,6,0,0,56,54,2,0,0,20,18,2,0,0,11,11,0,0,0,7,5,2,0,0
95TT09S2,1479,1355,114,2,8,935,858,70,1,6,251,235,14,1,1,180,166,13,0,1,113,96,17,0,0,1392,1286,97,2,7,898,834,58,1,5,229,213,14,1,1,155,146,8,0,1,110,93,17,0,0,7,1,6,0,0,1,0,1,0,0,1,1,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,68,11,0,1,36,24,11,0,1,21,21,0,0,0,20,20,0,0,0,3,3,0,0,0
95TT10W1,2852,2231,544,6,71,1223,924,273,3,23,652,507,128,2,15,549,447,77,0,25,428,353,66,1,8,1678,1358,304,3,13,820,631,180,2,7,343,269,72,0,2,289,248,38,0,3,226,210,14,1,1,361,296,61,0,4,64,54,10,0,0,110,86,20,0,4,112,94,18,0,0,75,62,13,0,0,38,38,0,0,0,4,4,0,0,0,13,13,0,0,0,10,10,0,0,0,11,11,0,0,0,775,539,179,3,54,335,235,83,1,16,186,139,36,2,9,138,95,21,0,22,116,70,39,0,7
95TT11S1,1641,1439,189,5,8,1067,927,132,5,3,323,285,37,0,1,147,130,13,0,4,104,97,7,0,0,1461,1278,175,5,3,983,852,124,5,2,281,246,34,0,1,108,98,10,0,0,89,82,7,0,0,19,19,0,0,0,3,3,0,0,0,8,8,0,0,0,8,8,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,4,4,0,0,0,11,11,0,0,0,0,0,0,0,0,146,127,14,0,5,81,72,8,0,1,30,27,3,0,0,20,13,3,0,4,15,15,0,0,0
95TT11S2,1592,1427,154,4,7,1028,905,117,3,3,245,226,19,0,0,189,174,11,0,4,130,122,7,1,0,1381,1251,124,1,5,916,816,98,1,1,215,199,16,0,0,154,145,5,0,4,96,91,5,0,0,70,63,5,0,2,12,9,1,0,2,12,12,0,0,0,25,21,4,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,113,25,3,0,100,80,18,2,0,18,15,3,0,0,10,8,2,0,0,13,10,2,1,0
95TT12W1,2641,970,1603,22,46,1666,610,1015,18,23,524,185,326,4,9,255,82,163,0,10,196,93,99,0,4,2306,919,1345,15,27,1528,589,908,11,20,432,170,251,4,7,194,72,122,0,0,152,88,64,0,0,113,0,107,3,3,30,0,26,3,1,35,0,33,0,2,25,0,25,0,0,23,0,23,0,0,2,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,220,50,150,4,16,108,21,81,4,2,55,14,41,0,0,36,10,16,0,10,21,5,12,0,4
95TT13S1,1520,753,678,17,72,681,355,305,4,17,406,193,177,9,27,247,113,118,2,14,186,92,78,2,14,1050,532,486,10,22,561,283,268,3,7,255,133,109,4,9,149,71,76,2,0,85,45,33,1,6,163,57,96,0,10,17,5,12,0,0,63,23,37,0,3,43,14,22,0,7,40,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,164,96,7,40,103,67,25,1,10,88,37,31,5,15,55,28,20,0,7,61,32,20,1,8
95TT13S2,1398,828,499,12,59,550,357,173,2,18,408,234,144,8,22,279,165,105,1,8,161,72,77,1,11,727,456,237,10,24,401,250,141,1,9,174,115,49,7,3,97,65,27,1,4,55,26,20,1,8,273,107,156,1,9,28,17,8,1,2,83,28,52,0,3,89,35,53,0,1,73,27,43,0,3,4,1,3,0,0,0,0,0,0,0,1,1,0,0,0,3,0,3,0,0,0,0,0,0,0,394,264,103,1,26,121,90,24,0,7,150,90,43,1,16,90,65,22,0,3,33,19,14,0,0
