GeographyCode,DC4402NI0001,DC4402NI0002,DC4402NI0003,DC4402NI0004,DC4402NI0005,DC4402NI0006,DC4402NI0007,DC4402NI0008,DC4402NI0009,DC4402NI0010,DC4402NI0011,DC4402NI0012,DC4402NI0013,DC4402NI0014,DC4402NI0015,DC4402NI0016,DC4402NI0017,DC4402NI0018,DC4402NI0019,DC4402NI0020,DC4402NI0021,DC4402NI0022,DC4402NI0023,DC4402NI0024,DC4402NI0025,DC4402NI0026,DC4402NI0027,DC4402NI0028,DC4402NI0029,DC4402NI0030,DC4402NI0031,DC4402NI0032,DC4402NI0033,DC4402NI0034,DC4402NI0035,DC4402NI0036,DC4402NI0037,DC4402NI0038,DC4402NI0039,DC4402NI0040,DC4402NI0041,DC4402NI0042,DC4402NI0043,DC4402NI0044,DC4402NI0045,DC4402NI0046,DC4402NI0047,DC4402NI0048,DC4402NI0049,DC4402NI0050,DC4402NI0051,DC4402NI0052,DC4402NI0053,DC4402NI0054,DC4402NI0055,DC4402NI0056,DC4402NI0057,DC4402NI0058,DC4402NI0059,DC4402NI0060,DC4402NI0061,DC4402NI0062,DC4402NI0063,DC4402NI0064,DC4402NI0065,DC4402NI0066,DC4402NI0067,DC4402NI0068,DC4402NI0069,DC4402NI0070,DC4402NI0071,DC4402NI0072,DC4402NI0073,DC4402NI0074,DC4402NI0075,DC4402NI0076,DC4402NI0077,DC4402NI0078,DC4402NI0079,DC4402NI0080,DC4402NI0081,DC4402NI0082,DC4402NI0083,DC4402NI0084,DC4402NI0085,DC4402NI0086,DC4402NI0087,DC4402NI0088,DC4402NI0089,DC4402NI0090,DC4402NI0091,DC4402NI0092,DC4402NI0093,DC4402NI0094,DC4402NI0095,DC4402NI0096,DC4402NI0097,DC4402NI0098,DC4402NI0099,DC4402NI0100,DC4402NI0101,DC4402NI0102,DC4402NI0103,DC4402NI0104,DC4402NI0105,DC4402NI0106,DC4402NI0107,DC4402NI0108,DC4402NI0109,DC4402NI0110,DC4402NI0111,DC4402NI0112,DC4402NI0113,DC4402NI0114,DC4402NI0115,DC4402NI0116,DC4402NI0117,DC4402NI0118,DC4402NI0119,DC4402NI0120,DC4402NI0121,DC4402NI0122,DC4402NI0123,DC4402NI0124,DC4402NI0125,DC4402NI0126,DC4402NI0127,DC4402NI0128,DC4402NI0129,DC4402NI0130,DC4402NI0131,DC4402NI0132
95LL08S2,721,109,119,7,167,56,223,1,5,2,32,719,109,119,7,167,56,221,1,5,2,32,661,108,119,7,147,49,194,1,5,1,30,86,14,22,0,17,7,22,1,1,0,2,220,41,48,3,43,3,66,0,1,1,14,355,53,49,4,87,39,106,0,3,0,14,57,0,0,0,20,7,27,0,0,1,2,52,0,0,0,19,7,24,0,0,1,1,4,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
95LL09S1,657,130,160,3,113,64,154,0,10,7,16,657,130,160,3,113,64,154,0,10,7,16,536,125,151,1,86,30,119,0,10,1,13,42,7,10,0,9,5,10,0,0,0,1,151,24,54,1,16,9,38,0,5,0,4,343,94,87,0,61,16,71,0,5,1,8,121,5,9,2,27,34,35,0,0,6,3,104,4,7,2,25,34,23,0,0,6,3,5,0,2,0,2,0,1,0,0,0,0,12,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL09S2,738,151,155,6,150,95,118,1,10,6,46,738,151,155,6,150,95,118,1,10,6,46,578,146,145,6,99,50,84,1,10,3,34,81,38,17,1,7,3,7,1,1,1,5,200,37,70,2,35,5,38,0,2,1,10,297,71,58,3,57,42,39,0,7,1,19,160,5,10,0,51,45,34,0,0,3,12,150,4,10,0,49,42,30,0,0,3,12,3,0,0,0,1,0,2,0,0,0,0,7,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL10S1,974,286,528,15,15,1,106,1,11,0,11,974,286,528,15,15,1,106,1,11,0,11,962,283,527,15,15,1,98,1,11,0,11,552,193,316,1,1,1,28,1,7,0,4,335,75,189,13,7,0,45,0,4,0,2,75,15,22,1,7,0,25,0,0,0,5,11,2,1,0,0,0,8,0,0,0,0,6,0,1,0,0,0,5,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL10S2,767,295,340,1,3,0,101,1,16,0,10,767,295,340,1,3,0,101,1,16,0,10,717,293,329,1,2,0,68,0,14,0,10,517,250,227,0,0,0,26,0,7,0,7,148,32,88,1,1,0,19,0,5,0,2,52,11,14,0,1,0,23,0,2,0,1,45,0,8,0,1,0,33,1,2,0,0,45,0,8,0,1,0,33,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL11S1,585,201,224,3,50,38,50,0,4,1,14,585,201,224,3,50,38,50,0,4,1,14,577,200,223,2,49,38,46,0,4,1,14,296,145,118,1,3,4,16,0,1,1,7,95,24,42,0,11,5,13,0,0,0,0,186,31,63,1,35,29,17,0,3,0,7,7,0,1,1,1,0,4,0,0,0,0,6,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL11S2,839,248,466,7,24,0,73,0,5,1,15,839,248,466,7,24,0,73,0,5,1,15,834,247,465,7,23,0,71,0,5,1,15,531,195,297,1,0,0,26,0,2,0,10,220,32,144,5,8,0,23,0,3,1,4,83,20,24,1,15,0,22,0,0,0,1,4,0,1,0,1,0,2,0,0,0,0,4,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL12S1,1043,142,440,8,170,6,251,0,9,2,15,1043,142,440,8,170,6,251,0,9,2,15,1000,137,435,7,148,6,241,0,9,2,15,180,26,88,0,12,4,41,0,3,1,5,347,20,184,3,19,1,116,0,2,0,2,473,91,163,4,117,1,84,0,4,1,8,43,5,5,1,22,0,10,0,0,0,0,39,4,5,1,20,0,9,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL12S2,449,63,95,1,220,8,54,0,1,0,7,449,63,95,1,220,8,54,0,1,0,7,441,62,94,1,214,8,54,0,1,0,7,33,8,9,0,11,0,5,0,0,0,0,36,4,7,0,11,4,8,0,0,0,2,372,50,78,1,192,4,41,0,1,0,5,6,0,0,0,6,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL13S1,539,103,189,10,91,1,133,0,5,1,6,539,103,189,10,91,1,133,0,5,1,6,520,102,188,10,82,1,126,0,5,1,5,135,41,62,1,7,0,20,0,2,0,2,210,36,91,8,10,0,61,0,3,0,1,175,25,35,1,65,1,45,0,0,1,2,18,0,1,0,9,0,7,0,0,0,1,14,0,0,0,9,0,5,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL13S2,558,126,147,5,132,2,124,0,10,1,11,558,126,147,5,132,2,124,0,10,1,11,523,124,147,5,108,2,118,0,9,1,9,108,28,46,0,9,1,20,0,2,0,2,116,16,28,1,18,0,46,0,4,1,2,299,80,73,4,81,1,52,0,3,0,5,35,2,0,0,24,0,6,0,1,0,2,34,2,0,0,23,0,6,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL14S1,475,86,122,3,168,6,63,0,1,0,26,475,86,122,3,168,6,63,0,1,0,26,470,86,122,3,166,6,61,0,1,0,25,43,9,9,0,11,2,7,0,0,0,5,104,15,19,0,43,2,14,0,0,0,11,323,62,94,3,112,2,40,0,1,0,9,5,0,0,0,2,0,2,0,0,0,1,3,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL14S2,495,212,192,2,28,0,50,0,4,0,7,495,212,192,2,28,0,50,0,4,0,7,495,212,192,2,28,0,50,0,4,0,7,83,43,34,0,0,0,3,0,0,0,3,244,110,103,2,1,0,24,0,3,0,1,168,59,55,0,27,0,23,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL15S1,690,223,151,2,44,99,145,1,6,6,13,690,223,151,2,44,99,145,1,6,6,13,571,218,151,2,37,37,109,1,6,0,10,177,94,65,0,4,1,9,0,1,0,3,153,64,46,1,6,2,28,1,1,0,4,241,60,40,1,27,34,72,0,4,0,3,119,5,0,0,7,62,36,0,0,6,3,99,4,0,0,7,57,23,0,0,6,2,15,1,0,0,0,4,9,0,0,0,1,5,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL15S2,640,251,212,4,74,2,80,0,7,1,9,640,251,212,4,74,2,80,0,7,1,9,598,251,212,4,35,2,78,0,7,1,8,274,153,94,1,4,0,16,0,1,1,4,213,57,96,3,7,0,45,0,2,0,3,111,41,22,0,24,2,17,0,4,0,1,42,0,0,0,39,0,2,0,0,0,1,40,0,0,0,38,0,1,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL16S1,1067,388,468,14,35,1,135,1,10,0,15,1067,388,468,14,35,1,135,1,10,0,15,1058,386,466,14,35,1,132,1,9,0,14,678,306,307,1,0,0,48,1,6,0,9,291,73,120,10,27,0,53,0,3,0,5,89,7,39,3,8,1,31,0,0,0,0,9,2,2,0,0,0,3,0,1,0,1,6,1,2,0,0,0,2,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL16S2,1215,217,605,19,98,5,246,0,9,0,16,1215,217,605,19,98,5,246,0,9,0,16,1196,215,603,18,96,5,235,0,9,0,15,477,127,265,2,6,2,66,0,1,0,8,515,63,251,11,37,3,142,0,5,0,3,204,25,87,5,53,0,27,0,3,0,4,17,0,2,1,2,0,11,0,0,0,1,13,0,2,0,2,0,9,0,0,0,0,4,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL17W1,1106,427,329,5,122,22,154,1,10,2,34,1106,427,329,5,122,22,154,1,10,2,34,1066,425,327,5,118,0,145,1,10,1,34,331,181,104,1,11,0,21,1,1,0,11,404,150,131,3,37,0,70,0,3,0,10,331,94,92,1,70,0,54,0,6,1,13,40,2,2,0,4,22,9,0,0,1,0,39,2,2,0,4,22,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL18S1,795,356,289,1,6,3,99,2,10,4,25,795,356,289,1,6,3,99,2,10,4,25,777,347,287,1,5,3,94,2,9,4,25,310,159,115,0,1,0,21,1,0,1,12,403,168,158,0,3,0,52,1,8,2,11,64,20,14,1,1,3,21,0,1,1,2,18,9,2,0,1,0,5,0,1,0,0,15,8,2,0,1,0,3,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL18S2,536,244,227,4,2,4,36,0,10,0,9,536,244,227,4,2,4,36,0,10,0,9,520,244,217,4,2,1,33,0,10,0,9,261,147,99,0,0,1,6,0,4,0,4,252,95,117,4,0,0,26,0,6,0,4,7,2,1,0,2,0,1,0,0,0,1,16,0,10,0,0,3,3,0,0,0,0,13,0,10,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL19S1,855,274,424,2,51,3,72,3,7,0,19,855,274,424,2,51,3,72,3,7,0,19,846,274,423,2,45,3,71,2,7,0,19,523,193,291,1,1,2,23,0,1,0,11,214,55,100,1,22,1,27,1,6,0,1,109,26,32,0,22,0,21,1,0,0,7,9,0,1,0,6,0,1,1,0,0,0,8,0,1,0,6,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL19S2,1049,335,500,8,45,5,118,2,7,1,28,1049,335,500,8,45,5,118,2,7,1,28,1027,334,495,8,44,5,105,1,7,1,27,593,235,304,2,1,2,32,1,4,1,11,232,54,125,4,11,1,31,0,0,0,6,202,45,66,2,32,2,42,0,3,0,10,21,0,5,0,1,0,13,1,0,0,1,20,0,5,0,0,0,13,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL20W1,942,239,373,5,145,17,130,0,7,1,25,942,239,373,5,145,17,130,0,7,1,25,901,237,369,5,117,17,127,0,7,1,21,79,15,40,0,10,1,12,0,0,0,1,369,89,165,5,35,15,43,0,4,0,13,453,133,164,0,72,1,72,0,3,1,7,41,2,4,0,28,0,3,0,0,0,4,39,2,4,0,28,0,1,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL21W1,1662,427,577,11,146,82,341,3,27,11,37,1662,427,577,11,146,82,341,3,27,11,37,1476,415,566,11,112,30,277,3,26,4,32,350,93,205,1,6,2,32,0,4,1,6,645,198,223,6,52,7,133,3,10,1,12,481,124,138,4,54,21,112,0,12,2,14,185,11,11,0,34,52,64,0,1,7,5,151,7,10,0,32,50,40,0,1,6,5,23,1,1,0,2,2,16,0,0,1,0,11,3,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL22W1,1424,307,556,13,155,27,332,0,11,4,19,1424,307,556,13,155,27,332,0,11,4,19,1294,297,548,13,57,26,325,0,10,3,15,264,65,159,0,2,1,31,0,0,0,6,540,110,218,8,15,23,159,0,3,1,3,490,122,171,5,40,2,135,0,7,2,6,130,10,8,0,98,1,7,0,1,1,4,127,8,8,0,98,1,7,0,0,1,4,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL23W1,973,248,232,4,281,15,155,1,6,1,30,973,248,232,4,281,15,155,1,6,1,30,906,244,228,4,239,14,140,1,6,1,29,130,65,34,0,14,0,14,0,0,0,3,307,83,89,4,60,2,51,1,2,0,15,469,96,105,0,165,12,75,0,4,1,11,67,4,4,0,42,1,15,0,0,0,1,63,4,4,0,40,1,13,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL24S1,704,248,305,2,8,0,101,2,17,0,21,704,248,305,2,8,0,101,2,17,0,21,696,247,304,2,7,0,97,2,17,0,20,515,221,225,1,1,0,40,0,10,0,17,144,18,68,1,0,0,46,2,6,0,3,37,8,11,0,6,0,11,0,1,0,0,6,0,0,0,1,0,4,0,0,0,1,5,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL24S2,608,271,190,0,30,6,77,2,9,3,20,608,271,190,0,30,6,77,2,9,3,20,598,270,190,0,30,6,69,1,9,3,20,415,217,135,0,6,3,36,1,3,2,12,125,34,45,0,12,0,24,0,4,1,5,58,19,10,0,12,3,9,0,2,0,3,8,0,0,0,0,0,7,1,0,0,0,6,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL25S1,1007,350,436,14,65,2,119,1,5,0,15,1007,350,436,14,65,2,119,1,5,0,15,987,346,431,14,64,2,110,0,5,0,15,528,244,236,4,5,0,32,0,1,0,6,269,64,118,8,21,1,51,0,1,0,5,190,38,77,2,38,1,27,0,3,0,4,20,4,5,0,1,0,9,1,0,0,0,17,4,4,0,1,0,8,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL25S2,732,288,348,4,4,1,66,0,10,0,11,732,288,348,4,4,1,66,0,10,0,11,732,288,348,4,4,1,66,0,10,0,11,477,219,224,1,0,1,22,0,5,0,5,179,51,97,2,1,0,22,0,3,0,3,76,18,27,1,3,0,22,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL26S1,761,181,190,9,31,73,245,0,15,5,12,761,181,190,9,31,73,245,0,15,5,12,645,177,183,9,23,39,190,0,13,2,9,30,10,11,0,0,2,4,0,1,0,2,105,36,36,2,3,3,24,0,1,0,0,510,131,136,7,20,34,162,0,11,2,7,116,4,7,0,8,34,55,0,2,3,3,105,4,6,0,8,34,46,0,2,3,2,9,0,1,0,0,0,8,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL26S2,729,235,364,5,5,3,96,1,10,1,9,729,235,364,5,5,3,96,1,10,1,9,726,235,362,5,4,3,96,1,10,1,9,435,182,220,1,0,0,20,0,4,0,8,176,25,106,3,2,0,36,1,1,1,1,115,28,36,1,2,3,40,0,5,0,0,3,0,2,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM01S1,603,113,117,3,275,3,70,0,6,0,16,603,113,117,3,275,3,70,0,6,0,16,599,113,117,3,272,3,70,0,5,0,16,111,38,21,2,32,2,11,0,1,0,4,163,21,21,1,95,1,16,0,0,0,8,325,54,75,0,145,0,43,0,4,0,4,4,0,0,0,3,0,0,0,1,0,0,4,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM01S2,651,120,322,6,3,9,171,2,7,3,8,651,120,322,6,3,9,171,2,7,3,8,624,119,320,5,3,9,153,2,7,2,4,200,71,99,0,0,1,27,0,0,0,2,413,48,219,5,2,8,121,1,7,1,1,11,0,2,0,1,0,5,1,0,1,1,27,1,2,1,0,0,18,0,0,1,4,21,0,2,1,0,0,13,0,0,1,4,6,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM01S3,643,210,256,4,55,1,103,0,3,2,9,643,210,256,4,55,1,103,0,3,2,9,578,202,244,3,55,0,62,0,2,2,8,275,130,115,1,6,0,15,0,2,1,5,233,60,94,2,37,0,37,0,0,0,3,70,12,35,0,12,0,10,0,0,1,0,65,8,12,1,0,1,41,0,1,0,1,61,7,12,1,0,0,40,0,0,0,1,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM02S1,598,294,192,0,44,4,39,0,16,0,9,598,294,192,0,44,4,39,0,16,0,9,539,285,176,0,24,2,31,0,13,0,8,239,145,85,0,1,0,3,0,5,0,0,122,58,32,0,7,0,15,0,5,0,5,178,82,59,0,16,2,13,0,3,0,3,59,9,16,0,20,2,8,0,3,0,1,55,9,16,0,19,0,7,0,3,0,1,4,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM02S2,546,236,258,2,4,0,31,0,7,0,8,546,236,258,2,4,0,31,0,7,0,8,543,235,258,2,4,0,29,0,7,0,8,442,199,212,2,0,0,16,0,6,0,7,78,28,38,0,0,0,10,0,1,0,1,23,8,8,0,4,0,3,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM03W1,1155,479,435,4,75,6,101,2,25,1,27,1155,479,435,4,75,6,101,2,25,1,27,1148,477,433,4,75,6,100,2,25,1,25,809,389,328,1,13,1,47,1,11,0,18,226,65,70,1,30,4,41,1,9,1,4,113,23,35,2,32,1,12,0,5,0,3,4,0,2,0,0,0,1,0,0,0,1,3,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95MM04W1,890,253,292,5,149,57,94,0,16,2,22,890,253,292,5,149,57,94,0,16,2,22,834,253,290,5,141,25,83,0,16,1,20,66,16,23,0,16,4,5,0,2,0,0,255,82,85,1,45,5,26,0,2,0,9,513,155,182,4,80,16,52,0,12,1,11,56,0,2,0,8,32,11,0,0,1,2,45,0,0,0,8,29,6,0,0,1,1,8,0,1,0,0,2,4,0,0,0,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM05W1,1062,162,195,1,379,175,97,0,11,1,41,1060,162,195,1,379,173,97,0,11,1,41,840,154,187,1,277,117,68,0,10,0,26,74,10,7,0,28,16,6,0,0,0,7,183,22,25,1,66,45,15,0,3,0,6,583,122,155,0,183,56,47,0,7,0,13,220,8,8,0,102,56,29,0,1,1,15,215,7,8,0,102,56,25,0,1,1,15,4,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
95MM06S1,489,109,183,2,103,15,63,0,2,0,12,489,109,183,2,103,15,63,0,2,0,12,453,109,174,2,86,15,59,0,1,0,7,73,18,25,0,16,0,10,0,1,0,3,92,26,41,1,7,2,14,0,0,0,1,288,65,108,1,63,13,35,0,0,0,3,36,0,9,0,17,0,4,0,1,0,5,36,0,9,0,17,0,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM06S2,460,67,144,1,147,15,60,0,6,3,17,460,67,144,1,147,15,60,0,6,3,17,402,65,142,1,110,15,53,0,6,2,8,27,10,7,1,5,0,2,0,0,1,1,58,7,17,0,25,1,6,0,1,0,1,317,48,118,0,80,14,45,0,5,1,6,58,2,2,0,37,0,7,0,0,1,9,57,2,2,0,37,0,7,0,0,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM07W1,1201,308,280,6,379,59,121,0,11,1,36,1201,308,280,6,379,59,121,0,11,1,36,1054,303,265,5,312,20,108,0,10,0,31,319,157,100,0,29,1,21,0,4,0,7,301,82,67,2,74,9,50,0,3,0,14,434,64,98,3,209,10,37,0,3,0,10,147,5,15,1,67,39,13,0,1,1,5,141,4,15,1,65,37,12,0,1,1,5,5,1,0,0,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM08S1,562,123,110,0,152,63,85,0,7,4,18,562,123,110,0,152,63,85,0,7,4,18,474,122,107,0,134,22,65,0,7,3,14,92,27,24,0,14,7,16,0,2,0,2,159,51,44,0,22,13,17,0,3,2,7,223,44,39,0,98,2,32,0,2,1,5,88,1,3,0,18,41,20,0,0,1,4,88,1,3,0,18,41,20,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM08S2,676,225,253,5,9,101,61,1,8,0,13,676,225,253,5,9,101,61,1,8,0,13,615,224,252,4,5,51,58,1,7,0,13,246,119,101,0,2,7,10,0,1,0,6,323,93,130,4,1,39,43,1,5,0,7,46,12,21,0,2,5,5,0,1,0,0,61,1,1,1,4,50,3,0,1,0,0,59,1,1,1,4,49,2,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM09S1,584,162,219,2,58,31,90,0,3,0,19,584,162,219,2,58,31,90,0,3,0,19,556,162,219,2,55,14,84,0,3,0,17,279,91,135,2,4,4,33,0,2,0,8,164,40,54,0,25,10,28,0,0,0,7,113,31,30,0,26,0,23,0,1,0,2,28,0,0,0,3,17,6,0,0,0,2,27,0,0,0,3,17,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM09S2,636,280,268,0,17,1,42,0,8,0,20,636,280,268,0,17,1,42,0,8,0,20,635,280,267,0,17,1,42,0,8,0,20,496,232,219,0,0,0,25,0,5,0,15,111,41,39,0,10,1,13,0,3,0,4,28,7,9,0,7,0,4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
