GeographyCode,DC2418NI0001,DC2418NI0002,DC2418NI0003,DC2418NI0004,DC2418NI0005,DC2418NI0006,DC2418NI0007,DC2418NI0008,DC2418NI0009,DC2418NI0010,DC2418NI0011,DC2418NI0012,DC2418NI0013,DC2418NI0014,DC2418NI0015,DC2418NI0016,DC2418NI0017,DC2418NI0018,DC2418NI0019,DC2418NI0020,DC2418NI0021,DC2418NI0022,DC2418NI0023,DC2418NI0024,DC2418NI0025,DC2418NI0026,DC2418NI0027,DC2418NI0028,DC2418NI0029,DC2418NI0030,DC2418NI0031,DC2418NI0032,DC2418NI0033,DC2418NI0034,DC2418NI0035,DC2418NI0036,DC2418NI0037,DC2418NI0038,DC2418NI0039,DC2418NI0040,DC2418NI0041,DC2418NI0042,DC2418NI0043,DC2418NI0044,DC2418NI0045,DC2418NI0046,DC2418NI0047,DC2418NI0048,DC2418NI0049,DC2418NI0050,DC2418NI0051,DC2418NI0052,DC2418NI0053,DC2418NI0054,DC2418NI0055,DC2418NI0056,DC2418NI0057,DC2418NI0058,DC2418NI0059,DC2418NI0060,DC2418NI0061,DC2418NI0062,DC2418NI0063,DC2418NI0064,DC2418NI0065,DC2418NI0066,DC2418NI0067,DC2418NI0068,DC2418NI0069,DC2418NI0070,DC2418NI0071,DC2418NI0072,DC2418NI0073,DC2418NI0074,DC2418NI0075,DC2418NI0076,DC2418NI0077,DC2418NI0078,DC2418NI0079,DC2418NI0080,DC2418NI0081,DC2418NI0082,DC2418NI0083,DC2418NI0084,DC2418NI0085,DC2418NI0086,DC2418NI0087,DC2418NI0088,DC2418NI0089,DC2418NI0090,DC2418NI0091,DC2418NI0092,DC2418NI0093,DC2418NI0094,DC2418NI0095,DC2418NI0096,DC2418NI0097,DC2418NI0098,DC2418NI0099,DC2418NI0100,DC2418NI0101,DC2418NI0102,DC2418NI0103,DC2418NI0104,DC2418NI0105,DC2418NI0106,DC2418NI0107,DC2418NI0108,DC2418NI0109,DC2418NI0110,DC2418NI0111,DC2418NI0112,DC2418NI0113,DC2418NI0114,DC2418NI0115,DC2418NI0116,DC2418NI0117,DC2418NI0118,DC2418NI0119,DC2418NI0120,DC2418NI0121,DC2418NI0122,DC2418NI0123,DC2418NI0124,DC2418NI0125,DC2418NI0126,DC2418NI0127,DC2418NI0128,DC2418NI0129,DC2418NI0130,DC2418NI0131,DC2418NI0132,DC2418NI0133,DC2418NI0134,DC2418NI0135,DC2418NI0136,DC2418NI0137,DC2418NI0138,DC2418NI0139,DC2418NI0140
95BB06W1,1518,137,992,598,222,67,105,29,241,119,675,63,441,275,100,25,41,15,98,58,338,35,237,154,53,13,17,4,27,35,337,28,204,121,47,12,24,11,71,23,23,2,12,7,3,1,1,0,8,1,420,30,312,192,70,20,30,6,38,34,288,19,209,130,50,12,17,5,31,24,132,11,103,62,20,8,13,1,7,10,352,35,199,111,45,16,27,7,90,21,324,32,184,104,41,14,25,7,83,18,1,0,1,0,0,0,1,0,0,0,25,3,12,6,4,1,1,0,7,3,2,0,2,1,0,1,0,0,0,0,48,7,28,13,4,5,6,1,7,5
95BB07S1,819,32,585,357,124,38,66,9,130,63,369,9,277,183,59,13,22,5,52,26,180,2,149,97,33,5,14,0,13,16,189,7,128,86,26,8,8,5,39,10,6,0,3,3,0,0,0,0,2,1,239,7,182,98,38,16,30,3,27,20,90,4,68,39,11,7,11,1,9,8,149,3,114,59,27,9,19,2,18,12,165,15,92,52,21,9,10,1,48,9,151,15,82,47,20,7,8,1,44,9,2,0,1,0,0,0,1,0,1,0,8,0,5,4,1,0,0,0,3,0,4,0,4,1,0,2,1,0,0,0,40,1,31,21,6,0,4,0,1,7
95BB07S2,496,10,390,248,73,30,39,5,66,25,426,9,341,221,60,26,34,4,52,20,228,4,190,119,39,18,14,2,21,11,198,5,151,102,21,8,20,2,31,9,2,0,2,1,0,0,1,0,0,0,37,0,25,12,9,3,1,0,9,3,36,0,24,11,9,3,1,0,9,3,1,0,1,1,0,0,0,0,0,0,21,0,15,10,2,1,2,1,4,1,19,0,13,9,2,1,1,1,4,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,7,4,2,0,1,0,1,1
95BB08S1,589,27,439,280,84,30,45,10,74,39,288,7,217,150,34,12,21,4,48,12,116,3,94,64,17,4,9,0,12,7,172,4,123,86,17,8,12,4,36,5,6,1,3,3,0,0,0,0,1,1,205,9,160,94,41,11,14,3,17,16,203,8,159,93,41,11,14,3,17,16,2,1,1,1,0,0,0,0,0,0,52,9,30,19,4,3,4,3,5,5,47,9,26,15,4,3,4,3,5,4,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,1,29,14,5,4,6,0,3,5
95BB08S2,479,21,362,233,75,22,32,2,76,18,428,11,340,218,70,21,31,2,58,17,175,3,150,93,35,10,12,0,15,7,253,8,190,125,35,11,19,2,43,10,5,1,2,2,0,0,0,0,2,0,6,0,3,1,2,0,0,0,3,0,6,0,3,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,33,9,14,10,2,1,1,0,10,0,29,9,12,8,2,1,1,0,8,0,1,0,0,0,0,0,0,0,1,0,3,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,3,2,1,0,0,0,3,1
95BB09S1,561,13,421,261,88,23,49,2,94,31,471,10,367,237,73,18,39,1,71,22,275,4,217,143,40,8,26,1,37,16,196,6,150,94,33,10,13,0,34,6,0,0,0,0,0,0,0,0,0,0,17,0,12,6,4,1,1,0,2,3,4,0,3,2,1,0,0,0,1,0,13,0,9,4,3,1,1,0,1,3,63,2,35,14,11,4,6,1,20,5,52,1,26,11,5,4,6,1,19,5,5,1,3,1,2,0,0,0,1,0,6,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,7,4,0,0,3,0,1,1
95BB09S2,692,32,493,312,108,24,49,2,127,38,538,19,409,266,86,20,37,2,83,25,254,7,202,134,44,11,13,2,27,16,284,12,207,132,42,9,24,0,56,9,6,0,2,0,2,0,0,0,2,2,18,0,11,8,1,2,0,0,5,2,15,0,10,7,1,2,0,0,4,1,3,0,1,1,0,0,0,0,1,1,118,12,63,33,18,2,10,0,35,8,107,11,58,28,18,2,10,0,31,7,2,0,1,1,0,0,0,0,0,1,9,1,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,1,8,5,1,0,2,0,2,1
95BB10S1,874,46,588,265,211,62,50,13,166,61,517,21,358,158,130,39,31,2,105,31,287,9,215,99,78,23,15,2,44,17,230,12,143,59,52,16,16,0,61,14,8,0,3,0,2,0,1,2,3,0,150,6,121,56,40,17,8,4,13,6,99,3,79,37,27,12,3,4,10,3,51,3,42,19,13,5,5,0,3,3,169,18,80,43,24,4,9,4,43,24,153,14,74,40,22,4,8,3,41,21,2,2,0,0,0,0,0,0,0,0,14,2,6,3,2,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,30,1,26,8,15,2,1,1,2,0
95BB10S2,635,25,458,253,112,52,41,5,113,34,562,20,416,235,101,44,36,4,97,25,312,6,247,148,52,29,18,2,39,18,250,14,169,87,49,15,18,2,58,7,0,0,0,0,0,0,0,0,0,0,24,1,14,10,2,1,1,1,4,4,24,1,14,10,2,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,45,4,24,6,8,6,4,0,12,5,42,3,22,6,7,6,3,0,12,5,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,4,2,1,1,0,0,0,0
95BB11S1,621,20,472,261,138,35,38,6,85,38,344,9,267,143,84,18,22,4,44,20,140,3,115,64,34,9,8,1,12,9,204,6,152,79,50,9,14,3,32,11,7,0,5,3,1,0,1,0,0,2,218,8,166,97,47,13,9,2,30,12,195,6,150,85,43,13,9,2,26,11,23,2,16,12,4,0,0,0,4,1,33,2,21,10,2,4,5,0,8,2,27,1,17,9,0,4,4,0,7,2,0,0,0,0,0,0,0,0,0,0,5,1,3,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,19,1,13,8,4,0,1,0,3,2
95BB11S2,717,29,518,260,161,51,46,6,119,45,575,22,421,207,136,38,40,3,93,36,313,10,247,124,78,22,23,1,37,18,262,12,174,83,58,16,17,2,56,18,4,0,2,0,1,1,0,0,2,0,62,3,42,18,13,8,3,1,11,5,55,3,38,15,13,7,3,1,10,3,7,0,4,3,0,1,0,0,1,2,61,3,42,28,10,3,1,2,11,3,53,2,35,24,9,1,1,2,11,3,1,1,0,0,0,0,0,0,0,0,7,0,7,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,11,7,1,1,2,0,2,1
95BB12S1,626,71,377,212,95,33,37,9,116,53,293,25,186,100,47,18,21,6,52,24,135,12,100,56,21,13,10,0,13,10,158,13,86,44,26,5,11,6,39,14,10,2,4,3,0,1,0,0,2,2,198,20,122,68,37,10,7,1,38,17,186,20,114,66,32,10,6,1,36,15,12,0,8,2,5,0,1,0,2,2,108,23,52,29,10,4,9,2,22,9,101,23,46,26,7,4,9,2,21,9,2,0,2,0,2,0,0,0,0,0,4,0,3,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,17,1,13,12,1,0,0,0,2,1
95BB12S2,504,28,364,198,96,27,43,7,80,25,410,22,297,161,81,23,32,6,66,19,232,10,180,98,49,15,18,2,28,12,178,12,117,63,32,8,14,4,38,7,2,0,2,0,0,0,2,0,0,0,66,5,46,30,10,2,4,1,9,5,64,4,45,30,10,2,3,1,9,5,2,1,1,0,0,0,1,0,0,0,19,1,12,5,3,1,3,0,5,1,13,1,10,4,3,1,2,0,1,1,1,0,0,0,0,0,0,0,1,0,5,0,2,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,7,2,2,1,2,0,0,0
95BB13S1,508,26,346,168,93,33,52,6,100,30,303,20,212,102,57,20,33,3,58,10,111,5,81,42,20,8,11,1,20,4,192,15,131,60,37,12,22,2,38,6,2,1,1,1,0,0,0,0,0,0,170,3,110,49,34,9,18,3,38,16,150,3,95,44,27,8,16,3,35,14,20,0,15,5,7,1,2,0,3,2,16,1,11,9,2,0,0,0,2,2,14,1,10,8,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,17,1,12,7,0,4,1,0,2,2
95BB13S2,603,35,430,263,95,24,48,10,85,43,429,25,306,184,71,14,37,8,58,32,236,13,182,109,41,6,26,2,20,19,193,12,124,75,30,8,11,6,38,13,4,0,2,2,0,0,0,0,2,0,106,5,79,48,18,5,8,2,12,8,100,4,75,45,18,4,8,2,12,7,6,1,4,3,0,1,0,0,0,1,45,4,27,18,4,3,2,0,13,1,40,3,25,17,3,3,2,0,11,1,1,0,1,1,0,0,0,0,0,0,4,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,19,1,16,11,2,2,1,0,0,2
95BB13S3,576,28,412,226,94,41,51,5,107,24,508,21,373,202,87,38,46,5,88,21,164,5,133,82,28,8,15,1,17,8,344,16,240,120,59,30,31,4,71,13,11,1,8,4,1,0,3,0,2,0,8,0,4,2,2,0,0,0,2,2,6,0,2,0,2,0,0,0,2,2,2,0,2,2,0,0,0,0,0,0,44,6,23,15,4,3,1,0,14,1,41,6,20,13,3,3,1,0,14,1,1,0,1,1,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,1,0,1,0
95BB14S1,551,21,397,259,94,12,32,7,97,29,500,17,367,245,85,10,27,7,82,27,282,9,211,147,43,4,17,4,42,16,218,8,156,98,42,6,10,3,40,11,1,1,0,0,0,0,0,0,0,0,7,0,4,1,2,0,1,0,2,1,7,0,4,1,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,27,1,16,6,5,2,3,0,10,0,24,1,15,6,5,2,2,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,16,2,10,7,2,0,1,0,3,1
95BB14S2,621,24,418,254,113,17,34,10,140,29,524,20,368,221,100,17,30,7,105,24,279,9,212,126,60,10,16,6,38,14,245,11,156,95,40,7,14,1,67,10,1,0,1,0,1,0,0,0,0,0,23,0,19,13,3,0,3,2,2,0,22,0,18,13,3,0,2,2,2,0,1,0,1,0,0,0,1,0,0,0,62,4,22,14,7,0,1,1,32,3,57,4,19,13,6,0,0,1,30,3,1,0,0,0,0,0,0,0,1,0,4,0,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,8,6,2,0,0,0,1,2
95BB15S1,706,308,251,133,79,11,28,6,88,53,573,245,205,108,64,10,23,4,76,43,293,121,113,67,33,2,11,1,33,25,280,124,92,41,31,8,12,3,43,18,2,2,0,0,0,0,0,0,0,0,39,19,12,7,4,1,0,0,3,5,39,19,12,7,4,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,69,32,23,10,8,0,5,2,8,4,60,26,20,8,7,0,5,2,8,4,0,0,0,0,0,0,0,0,0,0,8,6,2,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,23,10,11,8,3,0,0,0,1,1
95BB15S2,581,340,147,77,43,9,18,0,59,35,373,221,100,56,26,6,12,0,31,21,163,101,43,25,10,2,6,0,10,9,210,120,57,31,16,4,6,0,21,12,1,1,0,0,0,0,0,0,0,0,83,47,20,8,8,1,3,0,9,7,82,47,19,7,8,1,3,0,9,7,1,0,1,1,0,0,0,0,0,0,114,65,24,13,6,2,3,0,19,6,99,55,23,12,6,2,3,0,16,5,0,0,0,0,0,0,0,0,0,0,14,9,1,1,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,10,6,3,0,3,0,0,0,0,1
95BB16S1,562,18,423,277,90,15,41,4,88,29,508,16,388,257,81,13,37,3,78,23,307,11,244,165,47,6,26,2,33,17,201,5,144,92,34,7,11,1,45,6,1,0,0,0,0,0,0,0,1,0,4,0,3,3,0,0,0,0,0,1,4,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,2,27,16,7,2,2,1,9,4,40,2,26,16,6,2,2,1,8,3,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,5,1,2,0,2,0,0,1
95BB16S2,614,22,456,281,118,18,39,2,99,35,546,16,408,248,111,14,35,1,87,34,329,6,260,166,68,5,21,0,44,19,217,10,148,82,43,9,14,1,43,15,3,0,2,1,1,0,0,0,0,1,26,0,22,18,3,1,0,0,4,0,25,0,21,17,3,1,0,0,4,0,1,0,1,1,0,0,0,0,0,0,35,6,21,11,3,3,4,1,7,0,29,5,17,8,3,3,3,1,6,0,1,1,0,0,0,0,0,0,0,0,5,0,4,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,1,0
95BB17S1,727,43,496,266,134,40,56,3,144,41,553,36,388,211,97,33,47,1,99,29,164,7,121,68,27,11,15,0,25,11,389,29,267,143,70,22,32,1,74,18,24,1,15,9,5,1,0,1,7,0,69,3,46,21,15,4,6,0,16,4,66,3,45,21,15,3,6,0,14,4,3,0,1,0,0,1,0,0,2,0,72,3,41,23,13,2,3,1,21,6,66,3,38,22,12,1,3,0,19,6,0,0,0,0,0,0,0,0,0,0,6,0,3,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,9,0,6,2,4,0,0,0,1,2
95BB17S2,672,29,455,251,102,29,73,5,137,46,490,25,333,193,70,22,48,3,93,36,239,6,170,96,38,11,25,2,39,22,251,19,163,97,32,11,23,1,54,14,3,0,2,1,1,0,0,0,1,0,111,1,79,40,19,5,15,0,22,9,110,1,79,40,19,5,15,0,21,9,1,0,0,0,0,0,0,0,1,0,57,3,32,15,9,1,7,2,19,1,54,2,30,13,9,1,7,2,19,1,0,0,0,0,0,0,0,0,0,0,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,2,3,1,3,0,2,0
95BB18S1,726,17,541,316,141,32,52,10,106,52,464,7,345,211,80,18,36,6,75,31,193,3,150,92,41,5,12,2,24,14,271,4,195,119,39,13,24,4,51,17,2,1,0,0,0,0,0,0,1,0,136,3,108,58,34,8,8,1,12,12,112,3,90,51,29,6,4,0,10,9,24,0,18,7,5,2,4,1,2,3,108,6,75,41,23,5,6,2,17,8,101,6,69,37,22,5,5,2,17,7,0,0,0,0,0,0,0,0,0,0,5,0,4,3,1,0,0,0,0,1,2,0,2,1,0,0,1,0,0,0,16,0,13,6,4,1,2,1,1,1
95BB18S2,912,37,656,344,146,70,96,4,167,48,813,32,591,307,136,64,84,4,145,41,335,5,249,129,51,32,37,2,54,25,478,27,342,178,85,32,47,2,91,16,5,0,4,2,1,0,1,0,0,1,8,0,5,4,0,0,1,0,3,0,8,0,5,4,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,74,5,46,25,8,6,7,0,17,6,66,4,43,24,7,5,7,0,14,5,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,0,3,1,2,0,2,1,1,0,0,0,0,0,12,0,10,6,1,0,3,0,2,0
95BB19S1,641,46,471,264,109,42,56,3,82,39,517,34,390,216,92,38,44,1,64,28,222,15,184,97,51,17,19,0,11,12,295,19,206,119,41,21,25,1,53,16,8,2,3,2,1,0,0,0,3,0,43,1,36,26,7,1,2,0,0,6,43,1,36,26,7,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,63,9,32,18,7,2,5,2,15,5,52,9,26,14,7,1,4,1,13,3,0,0,0,0,0,0,0,0,0,0,11,0,6,4,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,10,0,10,2,2,1,5,0,0,0
95BB19S2,599,34,424,215,109,39,61,3,112,26,554,28,403,204,102,39,58,3,98,22,154,7,123,72,33,6,12,2,20,2,400,21,280,132,69,33,46,1,78,20,5,0,2,2,0,0,0,0,2,1,3,1,1,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,36,5,18,9,7,0,2,0,10,3,30,3,14,8,5,0,1,0,10,3,0,0,0,0,0,0,0,0,0,0,6,2,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
95BB19S3,484,26,355,183,81,40,51,5,77,21,443,18,339,176,78,37,48,5,62,19,132,6,102,42,28,20,12,3,15,6,311,12,237,134,50,17,36,2,47,13,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,1,1,0,2,0,4,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,35,8,12,5,3,2,2,0,13,2,32,8,11,5,3,1,2,0,11,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0
95BB20S1,677,467,116,52,38,15,11,1,56,37,521,361,92,43,31,10,8,0,40,28,262,170,61,30,17,8,6,0,14,17,259,191,31,13,14,2,2,0,26,11,4,4,0,0,0,0,0,0,0,0,50,40,4,3,1,0,0,0,3,3,41,35,2,1,1,0,0,0,2,2,9,5,2,2,0,0,0,0,1,1,87,52,18,6,4,5,3,1,10,6,77,47,15,5,4,4,2,1,9,5,0,0,0,0,0,0,0,0,0,0,7,5,1,1,0,0,0,0,0,1,3,0,2,0,0,1,1,0,1,0,15,10,2,0,2,0,0,0,3,0
95BB20S2,613,470,66,22,31,7,6,3,45,29,337,255,41,13,23,3,2,1,25,15,156,110,22,6,13,2,1,0,14,10,181,145,19,7,10,1,1,1,11,5,2,2,0,0,0,0,0,0,0,0,140,116,7,1,3,2,1,2,7,8,121,106,3,0,2,1,0,1,6,5,19,10,4,1,1,1,1,1,1,3,102,71,14,6,3,2,3,0,12,5,89,60,13,6,3,1,3,0,12,4,0,0,0,0,0,0,0,0,0,0,13,11,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,26,4,2,2,0,0,0,1,1
95BB21S1,932,17,730,350,151,41,188,11,112,62,715,5,578,273,118,32,155,8,79,45,307,1,251,114,56,15,66,4,25,26,408,4,327,159,62,17,89,4,54,19,11,0,10,6,3,0,1,0,1,0,86,3,69,27,21,4,17,1,8,5,81,2,66,26,20,4,16,1,7,5,5,1,3,1,1,0,1,0,1,0,103,7,59,39,6,3,11,2,24,11,85,7,49,33,4,3,9,1,21,7,0,0,0,0,0,0,0,0,0,0,16,0,9,6,2,0,1,1,3,3,2,0,1,0,0,0,1,0,0,1,17,2,14,5,3,2,4,0,0,1
95BB21S2,889,148,520,264,118,66,72,7,160,54,732,133,425,222,91,51,61,6,132,36,311,48,199,106,42,27,24,2,45,17,421,85,226,116,49,24,37,4,87,19,4,0,3,1,1,1,0,0,1,0,28,1,22,10,5,6,1,0,3,2,27,1,21,10,4,6,1,0,3,2,1,0,1,0,1,0,0,0,0,0,109,14,59,26,17,7,9,1,22,13,92,11,52,23,15,6,8,0,17,12,1,0,1,1,0,0,0,0,0,0,15,2,6,2,2,1,1,1,5,1,1,1,0,0,0,0,0,0,0,0,16,0,11,5,4,1,1,0,2,3
95BB22S1,596,18,422,236,104,28,54,3,115,38,383,12,287,159,70,20,38,1,71,12,102,2,80,41,23,6,10,1,13,6,281,10,207,118,47,14,28,0,58,6,4,0,3,2,1,0,0,0,1,0,148,4,93,53,24,5,11,2,28,21,142,4,88,50,24,4,10,2,28,20,6,0,5,3,0,1,1,0,0,1,55,2,35,18,9,3,5,0,13,5,51,2,32,15,9,3,5,0,12,5,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,4,4,0,0,0,0,2,0
95BB22S2,598,20,431,241,118,26,46,1,100,46,265,6,199,108,60,13,18,0,48,12,65,0,55,25,20,4,6,0,6,4,200,6,144,83,40,9,12,0,42,8,3,0,3,2,0,0,1,0,0,0,273,10,190,107,49,13,21,0,44,29,268,9,187,106,49,11,21,0,43,29,5,1,3,1,0,2,0,0,1,0,41,4,26,15,6,0,5,1,7,3,40,4,26,15,6,0,5,1,6,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,13,9,3,0,1,0,1,2
95BB23S1,638,55,435,223,118,41,53,5,103,40,583,47,407,209,111,39,48,3,87,39,353,30,264,140,63,30,31,3,35,21,230,17,143,69,48,9,17,0,52,18,1,0,0,0,0,0,0,0,1,0,6,0,3,1,1,0,1,1,2,0,5,0,2,1,1,0,0,1,2,0,1,0,1,0,0,0,1,0,0,0,41,7,20,9,6,2,3,1,13,0,36,5,18,9,5,2,2,1,12,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,7,1,5,4,0,0,1,0,0,1
95BB23S2,523,25,374,202,71,38,63,9,88,27,477,24,344,186,65,37,56,8,75,26,219,12,160,86,30,19,25,5,30,12,258,12,184,100,35,18,31,3,45,14,6,0,5,3,2,0,0,1,0,0,2,0,1,1,0,0,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34,1,21,10,3,1,7,0,11,1,33,1,20,10,3,0,7,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,1,0,0,0,1,0
95CC01W1,904,766,33,14,8,1,10,4,33,68,578,495,16,7,6,1,2,3,22,42,263,227,7,4,2,1,0,2,6,21,315,268,9,3,4,0,2,1,16,21,2,2,0,0,0,0,0,0,0,0,96,84,1,1,0,0,0,0,2,9,96,84,1,1,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,211,171,15,5,2,0,8,1,9,15,198,159,15,5,2,0,8,1,9,14,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,1,5,5,0,0,0,0,0,0,0,0,17,14,1,1,0,0,0,0,0,2
95CC02W1,875,551,228,69,114,17,28,2,43,51,741,467,209,63,103,15,28,2,26,37,418,233,146,44,74,13,15,2,10,27,323,234,63,19,29,2,13,0,16,10,0,0,0,0,0,0,0,0,0,0,26,21,2,0,1,1,0,0,1,2,15,11,2,0,1,1,0,0,1,1,11,10,0,0,0,0,0,0,0,1,83,52,11,3,7,1,0,0,14,6,61,38,8,2,5,1,0,0,9,6,1,1,0,0,0,0,0,0,0,0,18,11,3,1,2,0,0,0,4,0,3,2,0,0,0,0,0,0,1,0,25,11,6,3,3,0,0,0,2,6
95CC03W1,1127,863,86,21,45,4,16,8,60,110,450,374,20,5,9,2,4,1,11,44,194,159,14,5,6,2,1,0,5,16,256,215,6,0,3,0,3,1,6,28,8,6,0,0,0,0,0,0,1,1,325,236,43,10,25,1,7,2,13,31,267,211,21,7,9,0,5,1,10,24,58,25,22,3,16,1,2,1,3,7,314,226,19,5,9,0,5,5,32,32,286,210,14,4,8,0,2,5,29,28,1,0,0,0,0,0,0,0,1,0,13,10,0,0,0,0,0,0,2,1,14,6,5,1,1,0,3,0,0,3,30,21,4,1,2,1,0,0,3,2
95CC04W1,790,506,205,135,45,0,25,2,19,58,646,425,165,115,30,0,20,2,8,46,378,219,123,84,24,0,15,2,3,31,268,206,42,31,6,0,5,0,5,15,0,0,0,0,0,0,0,0,0,0,44,22,14,7,6,0,1,0,2,6,44,22,14,7,6,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,74,46,14,4,6,0,4,0,9,5,59,35,11,2,6,0,3,0,8,5,1,0,0,0,0,0,0,0,1,0,14,11,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,12,9,3,0,0,0,0,1
95CC05W1,954,568,273,83,139,22,29,5,34,74,770,452,231,74,119,17,21,5,20,62,425,232,137,45,75,8,9,1,11,44,345,220,94,29,44,9,12,4,9,18,3,1,1,0,1,0,0,0,0,1,38,26,7,2,4,1,0,0,1,4,29,21,6,2,3,1,0,0,0,2,9,5,1,0,1,0,0,0,1,2,115,73,26,5,9,4,8,0,9,7,96,62,22,4,7,3,8,0,8,4,2,1,1,0,1,0,0,0,0,0,15,9,3,1,1,1,0,0,0,3,2,1,0,0,0,0,0,0,1,0,28,16,8,2,6,0,0,0,4,0
95CC06S1,579,291,194,82,88,3,21,7,42,45,481,230,173,73,79,3,18,4,35,39,238,88,113,49,52,2,10,3,15,19,243,142,60,24,27,1,8,1,20,20,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,86,57,14,5,7,0,2,3,6,6,74,50,11,4,5,0,2,3,5,5,0,0,0,0,0,0,0,0,0,0,12,7,3,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,1,7,4,2,0,1,0,1,0
95CC06S2,517,216,228,90,105,10,23,1,31,41,388,158,178,74,85,8,11,1,21,30,181,61,101,47,40,5,9,1,4,14,207,97,77,27,45,3,2,0,17,16,3,0,1,1,0,0,0,0,1,1,49,27,14,5,7,0,2,0,0,8,46,26,14,5,7,0,2,0,0,6,3,1,0,0,0,0,0,0,0,2,67,30,26,5,12,1,8,0,9,2,64,28,26,5,12,1,8,0,8,2,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,9,5,1,1,2,0,0,0
